Time,Humditiy
2023-04-23-15:55,41.86
2023-04-23-16:10,46.78
2023-04-23-16:25,43.2
2023-04-23-16:40,40.44
2023-04-23-16:55,41.28
2023-04-23-17:10,45.21
2023-04-23-17:25,45.81
2023-04-23-17:41,45.02
2023-04-23-17:56,43.23
2023-04-23-18:11,47.73
2023-04-23-18:26,46.02
2023-04-23-18:41,45.34
2023-04-23-18:56,46.11
2023-04-23-19:11,48.95
2023-04-23-19:26,47.25
2023-04-23-19:41,42.96
2023-04-23-19:56,42.62
2023-04-23-20:11,50.64
2023-04-23-20:26,41.13
2023-04-23-20:41,48.98
2023-04-23-20:56,44.04
2023-04-23-21:11,42.42
2023-04-23-21:27,51.64
2023-04-23-21:42,51.7
2023-04-23-21:57,48.7
2023-04-23-22:12,41.35
2023-04-23-22:27,44.5
2023-04-23-22:42,49.83
2023-04-23-22:57,44.22
2023-04-23-23:12,45.01
2023-04-23-23:27,41.71
2023-04-23-23:42,44.82
2023-04-23-23:57,43.24
2023-04-24-0:7,51.45
2023-04-24-0:22,41.05
2023-04-24-0:37,49.26
2023-04-24-0:52,41.15
2023-04-24-1:7,47.85
2023-04-24-1:22,49.44
2023-04-24-1:37,45.37
2023-04-24-1:53,50.32
2023-04-24-2:8,47.52
2023-04-24-2:23,50.8
2023-04-24-2:38,49.25
2023-04-24-2:53,42.27
2023-04-24-3:8,48.59
2023-04-24-3:23,44.03
2023-04-24-3:38,41.4
2023-04-24-3:53,42.84
2023-04-24-4:8,42.06
2023-04-24-4:23,48.26
2023-04-24-4:38,46.07
2023-04-24-4:53,42.15
2023-04-24-5:8,51.74
2023-04-24-5:23,40.45
2023-04-24-5:38,45.24
2023-04-24-5:53,42.48
2023-04-24-6:8,51.77
2023-04-24-6:23,43.94
2023-04-24-6:38,44.04
2023-04-24-6:53,49.58
2023-04-24-7:8,44.04
2023-04-24-7:24,50.17
2023-04-24-7:39,45.06
2023-04-24-7:54,46.57
2023-04-24-8:9,42.99
2023-04-24-8:24,40.0
2023-04-24-8:39,51.04
2023-04-24-8:54,50.45
2023-04-24-9:9,45.22
2023-04-24-9:24,51.19
2023-04-24-9:39,41.99
2023-04-24-9:54,44.81
2023-04-24-10:9,44.32
2023-04-24-10:24,49.34
2023-04-24-10:39,43.57
2023-04-24-10:54,43.78
2023-04-24-11:9,47.15
2023-04-24-11:24,43.56
2023-04-24-11:39,41.8
2023-04-24-11:55,47.36
2023-04-24-12:10,43.1
2023-04-24-12:25,50.18
2023-04-24-12:40,47.24
2023-04-24-12:55,41.5
2023-04-24-13:10,44.23
2023-04-24-13:25,47.31
2023-04-24-13:40,42.91
2023-04-24-13:55,50.31
2023-04-24-14:10,42.64
2023-04-24-14:25,47.6
2023-04-24-14:40,42.55
2023-04-24-14:55,49.68
2023-04-24-15:10,43.82
2023-04-24-15:25,45.28
2023-04-24-15:40,47.44
2023-04-24-15:55,40.23
2023-04-24-16:10,44.79
2023-04-24-16:25,43.73
2023-04-24-16:40,49.01
2023-04-24-16:55,47.33
2023-04-24-17:10,50.15
2023-04-24-17:25,47.33
2023-04-24-17:41,51.39
2023-04-24-17:56,46.26
2023-04-24-18:11,44.88
2023-04-24-18:26,51.84
2023-04-24-18:41,41.42
2023-04-24-18:56,47.14
2023-04-24-19:11,48.0
2023-04-24-19:26,42.81
2023-04-24-19:41,49.09
2023-04-24-19:56,47.36
2023-04-24-20:11,42.3
2023-04-24-20:26,48.19
2023-04-24-20:41,45.09
2023-04-24-20:56,47.55
2023-04-24-21:11,42.48
2023-04-24-21:27,42.52
2023-04-24-21:42,42.19
2023-04-24-21:57,45.9
2023-04-24-22:12,51.46
2023-04-24-22:27,50.22
2023-04-24-22:42,41.54
2023-04-24-22:57,44.49
2023-04-24-23:12,45.51
2023-04-24-23:27,45.89
2023-04-24-23:42,41.03
2023-04-24-23:57,46.95
2023-04-25-0:7,41.3
2023-04-25-0:22,50.99
2023-04-25-0:37,48.69
2023-04-25-0:52,48.76
2023-04-25-1:7,46.64
2023-04-25-1:22,50.61
2023-04-25-1:37,47.18
2023-04-25-1:53,51.86
2023-04-25-2:8,46.59
2023-04-25-2:23,49.25
2023-04-25-2:38,42.6
2023-04-25-2:53,47.59
2023-04-25-3:8,42.44
2023-04-25-3:23,49.44
2023-04-25-3:38,43.69
2023-04-25-3:53,50.9
2023-04-25-4:8,43.11
2023-04-25-4:23,43.56
2023-04-25-4:38,42.19
2023-04-25-4:53,49.6
2023-04-25-5:8,48.73
2023-04-25-5:23,51.32
2023-04-25-5:38,43.82
2023-04-25-5:53,45.91
2023-04-25-6:8,48.8
2023-04-25-6:23,42.95
2023-04-25-6:38,48.96
2023-04-25-6:53,45.89
2023-04-25-7:8,41.83
2023-04-25-7:24,41.44
2023-04-25-7:39,41.13
2023-04-25-7:54,41.91
2023-04-25-8:9,49.84
2023-04-25-8:24,46.87
2023-04-25-8:39,40.24
2023-04-25-8:54,49.32
2023-04-25-9:9,41.3
2023-04-25-9:24,45.93
2023-04-25-9:39,46.07
2023-04-25-9:54,43.16
2023-04-25-10:9,41.68
2023-04-25-10:24,43.12
2023-04-25-10:39,48.39
2023-04-25-10:54,49.66
2023-04-25-11:9,46.05
2023-04-25-11:24,47.95
2023-04-25-11:39,45.07
2023-04-25-11:55,48.97
2023-04-25-12:10,46.52
2023-04-25-12:25,48.46
2023-04-25-12:40,41.22
2023-04-25-12:55,43.57
2023-04-25-13:10,50.21
2023-04-25-13:25,45.56
2023-04-25-13:40,42.25
2023-04-25-13:55,40.05
2023-04-25-14:10,40.5
2023-04-25-14:25,49.89
2023-04-25-14:40,49.14
2023-04-25-14:55,45.12
2023-04-25-15:10,40.87
2023-04-25-15:25,49.32
2023-04-25-15:40,43.35
2023-04-25-15:55,51.97
2023-04-25-16:10,42.7
2023-04-25-16:25,42.59
2023-04-25-16:40,43.71
2023-04-25-16:55,51.79
2023-04-25-17:10,47.77
2023-04-25-17:25,48.11
2023-04-25-17:41,44.38
2023-04-25-17:56,46.48
2023-04-25-18:11,51.24
2023-04-25-18:26,42.67
2023-04-25-18:41,50.25
2023-04-25-18:56,44.55
2023-04-25-19:11,48.53
2023-04-25-19:26,50.45
2023-04-25-19:41,42.1
2023-04-25-19:56,48.83
2023-04-25-20:11,51.11
2023-04-25-20:26,40.27
2023-04-25-20:41,46.26
2023-04-25-20:56,44.45
2023-04-25-21:11,43.75
2023-04-25-21:27,42.84
2023-04-25-21:42,49.32
2023-04-25-21:57,50.05
2023-04-25-22:12,43.46
2023-04-25-22:27,49.56
2023-04-25-22:42,47.41
2023-04-25-22:57,51.53
2023-04-25-23:12,40.22
2023-04-25-23:27,40.97
2023-04-25-23:42,48.15
2023-04-25-23:57,45.29
2023-04-26-0:7,51.81
2023-04-26-0:22,48.49
2023-04-26-0:37,43.28
2023-04-26-0:52,44.14
2023-04-26-1:7,43.56
2023-04-26-1:22,41.65
2023-04-26-1:37,45.45
2023-04-26-1:53,50.14
2023-04-26-2:8,47.89
2023-04-26-2:23,40.66
2023-04-26-2:38,43.62
2023-04-26-2:53,51.65
2023-04-26-3:8,48.8
2023-04-26-3:23,45.06
2023-04-26-3:38,42.1
2023-04-26-3:53,51.88
2023-04-26-4:8,44.24
2023-04-26-4:23,44.99
2023-04-26-4:38,40.05
2023-04-26-4:53,43.54
2023-04-26-5:8,48.65
2023-04-26-5:23,41.4
2023-04-26-5:38,46.29
2023-04-26-5:53,44.84
2023-04-26-6:8,45.43
2023-04-26-6:23,48.96
2023-04-26-6:38,40.65
2023-04-26-6:53,49.3
2023-04-26-7:8,50.06
2023-04-26-7:24,51.81
2023-04-26-7:39,43.35
2023-04-26-7:54,44.42
2023-04-26-8:9,41.71
2023-04-26-8:24,51.28
2023-04-26-8:39,50.52
2023-04-26-8:54,51.75
2023-04-26-9:9,46.94
2023-04-26-9:24,42.34
2023-04-26-9:39,42.7
2023-04-26-9:54,51.04
2023-04-26-10:9,46.28
2023-04-26-10:24,41.18
2023-04-26-10:39,46.33
2023-04-26-10:54,46.55
2023-04-26-11:9,47.96
2023-04-26-11:24,45.01
2023-04-26-11:39,46.31
2023-04-26-11:55,43.94
2023-04-26-12:10,46.4
2023-04-26-12:25,47.22
2023-04-26-12:40,41.74
2023-04-26-12:55,48.37
2023-04-26-13:10,45.23
2023-04-26-13:25,43.02
2023-04-26-13:40,45.78
2023-04-26-13:55,50.03
2023-04-26-14:10,51.64
2023-04-26-14:25,40.45
2023-04-26-14:40,51.99
2023-04-26-14:55,40.59
2023-04-26-15:10,45.22
2023-04-26-15:25,44.3
2023-04-26-15:40,40.34
2023-04-26-15:55,51.47
2023-04-26-16:10,48.35
2023-04-26-16:25,51.26
2023-04-26-16:40,40.84
2023-04-26-16:55,41.3
2023-04-26-17:10,49.74
2023-04-26-17:25,45.2
2023-04-26-17:41,41.78
2023-04-26-17:56,40.18
2023-04-26-18:11,50.96
2023-04-26-18:26,46.07
2023-04-26-18:41,46.95
2023-04-26-18:56,43.27
2023-04-26-19:11,48.37
2023-04-26-19:26,45.77
2023-04-26-19:41,49.15
2023-04-26-19:56,50.36
2023-04-26-20:11,44.32
2023-04-26-20:26,41.06
2023-04-26-20:41,48.93
2023-04-26-20:56,47.85
2023-04-26-21:11,44.65
2023-04-26-21:27,49.6
2023-04-26-21:42,45.62
2023-04-26-21:57,48.12
2023-04-26-22:12,44.61
2023-04-26-22:27,47.09
2023-04-26-22:42,46.79
2023-04-26-22:57,49.54
2023-04-26-23:12,47.03
2023-04-26-23:27,42.68
2023-04-26-23:42,45.48
2023-04-26-23:57,43.97
2023-04-27-0:7,45.18
2023-04-27-0:22,43.31
2023-04-27-0:37,43.27
2023-04-27-0:52,48.55
2023-04-27-1:7,46.89
2023-04-27-1:22,48.51
2023-04-27-1:37,47.74
2023-04-27-1:53,43.62
2023-04-27-2:8,45.23
2023-04-27-2:23,41.45
2023-04-27-2:38,44.5
2023-04-27-2:53,46.44
2023-04-27-3:8,42.95
2023-04-27-3:23,43.42
2023-04-27-3:38,49.82
2023-04-27-3:53,40.2
2023-04-27-4:8,51.14
2023-04-27-4:23,49.49
2023-04-27-4:38,49.21
2023-04-27-4:53,50.27
2023-04-27-5:8,41.14
2023-04-27-5:23,48.45
2023-04-27-5:38,49.38
2023-04-27-5:53,43.63
2023-04-27-6:8,41.18
2023-04-27-6:23,43.59
2023-04-27-6:38,46.83
2023-04-27-6:53,48.33
2023-04-27-7:8,44.52
2023-04-27-7:24,48.12
2023-04-27-7:39,45.07
2023-04-27-7:54,50.62
2023-04-27-8:9,51.66
2023-04-27-8:24,49.41
2023-04-27-8:39,48.98
2023-04-27-8:54,45.1
2023-04-27-9:9,50.27
2023-04-27-9:24,51.78
2023-04-27-9:39,50.12
2023-04-27-9:54,50.73
2023-04-27-10:9,47.75
2023-04-27-10:24,43.96
2023-04-27-10:39,42.93
2023-04-27-10:54,49.82
2023-04-27-11:9,40.78
2023-04-27-11:24,41.83
2023-04-27-11:39,45.37
2023-04-27-11:55,46.14
2023-04-27-12:10,45.05
2023-04-27-12:25,47.51
2023-04-27-12:40,46.54
2023-04-27-12:55,49.29
2023-04-27-13:10,47.6
2023-04-27-13:25,44.85
2023-04-27-13:40,42.79
2023-04-27-13:55,45.49
2023-04-27-14:10,47.55
2023-04-27-14:25,49.21
2023-04-27-14:40,41.73
2023-04-27-14:55,45.59
2023-04-27-15:10,51.06
2023-04-27-15:25,50.3
2023-04-27-15:40,40.58
2023-04-27-15:55,49.32
2023-04-27-16:10,45.1
2023-04-27-16:25,48.06
2023-04-27-16:40,48.68
2023-04-27-16:55,43.43
2023-04-27-17:10,43.17
2023-04-27-17:25,49.03
2023-04-27-17:41,49.03
2023-04-27-17:56,49.4
2023-04-27-18:11,47.56
2023-04-27-18:26,44.07
2023-04-27-18:41,47.36
2023-04-27-18:56,41.13
2023-04-27-19:11,51.57
2023-04-27-19:26,42.26
2023-04-27-19:41,50.87
2023-04-27-19:56,43.3
2023-04-27-20:11,43.57
2023-04-27-20:26,45.7
2023-04-27-20:41,43.63
2023-04-27-20:56,45.48
2023-04-27-21:11,47.38
2023-04-27-21:27,46.65
2023-04-27-21:42,41.79
2023-04-27-21:57,48.56
2023-04-27-22:12,50.55
2023-04-27-22:27,40.59
2023-04-27-22:42,41.93
2023-04-27-22:57,44.92
2023-04-27-23:12,51.36
2023-04-27-23:27,51.85
2023-04-27-23:42,49.43
2023-04-27-23:57,47.84
2023-04-28-0:7,51.21
2023-04-28-0:22,42.14
2023-04-28-0:37,41.58
2023-04-28-0:52,46.08
2023-04-28-1:7,46.36
2023-04-28-1:22,41.37
2023-04-28-1:37,46.33
2023-04-28-1:53,41.37
2023-04-28-2:8,40.13
2023-04-28-2:23,43.26
2023-04-28-2:38,50.14
2023-04-28-2:53,50.61
2023-04-28-3:8,49.88
2023-04-28-3:23,45.56
2023-04-28-3:38,46.49
2023-04-28-3:53,48.07
2023-04-28-4:8,43.66
2023-04-28-4:23,46.85
2023-04-28-4:38,50.94
2023-04-28-4:53,51.91
2023-04-28-5:8,46.86
2023-04-28-5:23,43.58
2023-04-28-5:38,44.36
2023-04-28-5:53,47.5
2023-04-28-6:8,40.81
2023-04-28-6:23,51.31
2023-04-28-6:38,44.79
2023-04-28-6:53,46.19
2023-04-28-7:8,51.88
2023-04-28-7:24,46.23
2023-04-28-7:39,51.19
2023-04-28-7:54,44.5
2023-04-28-8:9,40.19
2023-04-28-8:24,43.66
2023-04-28-8:39,43.06
2023-04-28-8:54,50.48
2023-04-28-9:9,45.09
2023-04-28-9:24,45.78
2023-04-28-9:39,41.58
2023-04-28-9:54,41.4
2023-04-28-10:9,44.03
2023-04-28-10:24,45.43
2023-04-28-10:39,40.91
2023-04-28-10:54,42.91
2023-04-28-11:9,45.14
2023-04-28-11:24,48.88
2023-04-28-11:39,50.52
2023-04-28-11:55,51.54
2023-04-28-12:10,48.39
2023-04-28-12:25,48.84
2023-04-28-12:40,50.47
2023-04-28-12:55,46.22
2023-04-28-13:10,46.12
2023-04-28-13:25,45.51
2023-04-28-13:40,47.57
2023-04-28-13:55,45.67
2023-04-28-14:10,41.96
2023-04-28-14:25,51.65
2023-04-28-14:40,47.57
2023-04-28-14:55,49.62
2023-04-28-15:10,48.27
2023-04-28-15:25,48.51
2023-04-28-15:40,41.76
2023-04-28-15:55,45.53
2023-04-28-16:10,40.87
2023-04-28-16:25,50.55
2023-04-28-16:40,43.19
2023-04-28-16:55,42.82
2023-04-28-17:10,41.2
2023-04-28-17:25,46.99
2023-04-28-17:41,41.63
2023-04-28-17:56,44.46
2023-04-28-18:11,46.81
2023-04-28-18:26,42.56
2023-04-28-18:41,41.95
2023-04-28-18:56,40.41
2023-04-28-19:11,40.65
2023-04-28-19:26,50.25
2023-04-28-19:41,49.42
2023-04-28-19:56,46.58
2023-04-28-20:11,43.08
2023-04-28-20:26,41.24
2023-04-28-20:41,50.02
2023-04-28-20:56,46.79
2023-04-28-21:11,43.2
2023-04-28-21:27,41.76
2023-04-28-21:42,41.84
2023-04-28-21:57,50.12
2023-04-28-22:12,49.31
2023-04-28-22:27,48.91
2023-04-28-22:42,47.19
2023-04-28-22:57,49.71
2023-04-28-23:12,46.01
2023-04-28-23:27,40.13
2023-04-28-23:42,40.31
2023-04-28-23:57,40.42
2023-04-29-0:7,43.26
2023-04-29-0:22,51.38
2023-04-29-0:37,43.78
2023-04-29-0:52,48.15
2023-04-29-1:7,44.47
2023-04-29-1:22,40.85
2023-04-29-1:37,48.89
2023-04-29-1:53,48.98
2023-04-29-2:8,49.24
2023-04-29-2:23,51.42
2023-04-29-2:38,41.01
2023-04-29-2:53,48.75
2023-04-29-3:8,48.49
2023-04-29-3:23,47.46
2023-04-29-3:38,48.83
2023-04-29-3:53,44.62
2023-04-29-4:8,40.66
2023-04-29-4:23,41.75
2023-04-29-4:38,44.45
2023-04-29-4:53,46.14
2023-04-29-5:8,45.22
2023-04-29-5:23,48.33
2023-04-29-5:38,45.85
2023-04-29-5:53,48.38
2023-04-29-6:8,41.22
2023-04-29-6:23,44.52
2023-04-29-6:38,48.7
2023-04-29-6:53,44.24
2023-04-29-7:8,40.68
2023-04-29-7:24,49.16
2023-04-29-7:39,43.95
2023-04-29-7:54,46.68
2023-04-29-8:9,43.63
2023-04-29-8:24,51.13
2023-04-29-8:39,45.71
2023-04-29-8:54,44.19
2023-04-29-9:9,43.83
2023-04-29-9:24,47.72
2023-04-29-9:39,48.75
2023-04-29-9:54,49.65
2023-04-29-10:9,42.61
2023-04-29-10:24,43.72
2023-04-29-10:39,46.45
2023-04-29-10:54,50.99
2023-04-29-11:9,51.03
2023-04-29-11:24,50.93
2023-04-29-11:39,49.39
2023-04-29-11:55,46.34
2023-04-29-12:10,46.73
2023-04-29-12:25,46.56
2023-04-29-12:40,47.49
2023-04-29-12:55,45.27
2023-04-29-13:10,42.9
2023-04-29-13:25,49.98
2023-04-29-13:40,41.49
2023-04-29-13:55,46.16
2023-04-29-14:10,42.22
2023-04-29-14:25,42.32
2023-04-29-14:40,49.14
2023-04-29-14:55,44.0
2023-04-29-15:10,43.03
2023-04-29-15:25,48.99
2023-04-29-15:40,43.01
2023-04-29-15:55,47.93
2023-04-29-16:10,44.75
2023-04-29-16:25,45.34
2023-04-29-16:40,43.62
2023-04-29-16:55,41.06
2023-04-29-17:10,48.61
2023-04-29-17:25,51.12
2023-04-29-17:41,42.15
2023-04-29-17:56,47.88
2023-04-29-18:11,44.87
2023-04-29-18:26,40.79
2023-04-29-18:41,45.25
2023-04-29-18:56,42.36
2023-04-29-19:11,40.14
2023-04-29-19:26,40.36
2023-04-29-19:41,45.44
2023-04-29-19:56,44.47
2023-04-29-20:11,41.28
2023-04-29-20:26,44.11
2023-04-29-20:41,41.9
2023-04-29-20:56,46.94
2023-04-29-21:11,48.08
2023-04-29-21:27,42.54
2023-04-29-21:42,49.68
2023-04-29-21:57,45.78
2023-04-29-22:12,44.4
2023-04-29-22:27,50.41
2023-04-29-22:42,46.41
2023-04-29-22:57,51.32
2023-04-29-23:12,48.97
2023-04-29-23:27,41.81
2023-04-29-23:42,50.68
2023-04-29-23:57,45.83
2023-04-30-0:7,42.59
2023-04-30-0:22,44.78
2023-04-30-0:37,40.44
2023-04-30-0:52,47.26
2023-04-30-1:7,42.23
2023-04-30-1:22,43.02
2023-04-30-1:37,40.35
2023-04-30-1:53,49.72
2023-04-30-2:8,46.43
2023-04-30-2:23,43.09
2023-04-30-2:38,51.14
2023-04-30-2:53,46.89
2023-04-30-3:8,50.52
2023-04-30-3:23,47.59
2023-04-30-3:38,41.07
2023-04-30-3:53,41.44
2023-04-30-4:8,41.14
2023-04-30-4:23,44.66
2023-04-30-4:38,47.54
2023-04-30-4:53,51.2
2023-04-30-5:8,50.97
2023-04-30-5:23,51.37
2023-04-30-5:38,43.54
2023-04-30-5:53,43.56
2023-04-30-6:8,50.6
2023-04-30-6:23,43.51
2023-04-30-6:38,46.67
2023-04-30-6:53,45.49
2023-04-30-7:8,41.21
2023-04-30-7:24,41.41
2023-04-30-7:39,40.39
2023-04-30-7:54,44.31
2023-04-30-8:9,49.35
2023-04-30-8:24,42.44
2023-04-30-8:39,48.71
2023-04-30-8:54,44.73
2023-04-30-9:9,45.69
2023-04-30-9:24,49.14
2023-04-30-9:39,51.84
2023-04-30-9:54,45.84
2023-04-30-10:9,45.42
2023-04-30-10:24,48.71
2023-04-30-10:39,40.74
2023-04-30-10:54,48.39
2023-04-30-11:9,44.47
2023-04-30-11:24,46.91
2023-04-30-11:39,45.47
2023-04-30-11:55,44.24
2023-04-30-12:10,46.09
2023-04-30-12:25,51.26
2023-04-30-12:40,44.71
2023-04-30-12:55,47.95
2023-04-30-13:10,43.13
2023-04-30-13:25,50.79
2023-04-30-13:40,41.86
2023-04-30-13:55,41.31
2023-04-30-14:10,51.38
2023-04-30-14:25,51.87
2023-04-30-14:40,40.18
2023-04-30-14:55,46.76
2023-04-30-15:10,41.33
2023-04-30-15:25,45.81
2023-04-30-15:40,51.02
2023-04-30-15:55,42.47
2023-04-30-16:10,47.86
2023-04-30-16:25,48.96
2023-04-30-16:40,43.34
2023-04-30-16:55,51.35
2023-04-30-17:10,51.11
2023-04-30-17:25,45.59
2023-04-30-17:41,43.72
2023-04-30-17:56,45.09
2023-04-30-18:11,44.95
2023-04-30-18:26,41.45
2023-04-30-18:41,41.01
2023-04-30-18:56,49.53
2023-04-30-19:11,45.93
2023-04-30-19:26,45.59
2023-04-30-19:41,44.53
2023-04-30-19:56,46.59
2023-04-30-20:11,41.75
2023-04-30-20:26,43.92
2023-04-30-20:41,48.2
2023-04-30-20:56,49.99
2023-04-30-21:11,40.46
2023-04-30-21:27,51.1
2023-04-30-21:42,40.7
2023-04-30-21:57,50.43
2023-04-30-22:12,44.67
2023-04-30-22:27,48.2
2023-04-30-22:42,46.98
2023-04-30-22:57,40.28
2023-04-30-23:12,50.75
2023-04-30-23:27,47.78
2023-04-30-23:42,40.02
2023-04-30-23:57,43.22
2023-05-01-0:7,41.91
2023-05-01-0:22,43.41
2023-05-01-0:37,40.01
2023-05-01-0:52,50.63
2023-05-01-1:7,49.03
2023-05-01-1:22,51.04
2023-05-01-1:37,40.01
2023-05-01-1:53,48.98
2023-05-01-2:8,51.78
2023-05-01-2:23,41.5
2023-05-01-2:38,40.25
2023-05-01-2:53,49.58
2023-05-01-3:8,41.37
2023-05-01-3:23,42.57
2023-05-01-3:38,49.28
2023-05-01-3:53,51.06
2023-05-01-4:8,41.12
2023-05-01-4:23,50.17
2023-05-01-4:38,44.19
2023-05-01-4:53,51.27
2023-05-01-5:8,50.14
2023-05-01-5:23,51.59
2023-05-01-5:38,45.74
2023-05-01-5:53,41.6
2023-05-01-6:8,49.55
2023-05-01-6:23,45.54
2023-05-01-6:38,40.78
2023-05-01-6:53,40.74
2023-05-01-7:8,51.27
2023-05-01-7:24,47.67
2023-05-01-7:39,42.78
2023-05-01-7:54,50.98
2023-05-01-8:9,46.37
2023-05-01-8:24,46.43
2023-05-01-8:39,48.7
2023-05-01-8:54,42.54
2023-05-01-9:9,43.08
2023-05-01-9:24,46.03
2023-05-01-9:39,40.41
2023-05-01-9:54,51.69
2023-05-01-10:9,43.21
2023-05-01-10:24,41.93
2023-05-01-10:39,42.37
2023-05-01-10:54,40.39
2023-05-01-11:9,40.57
2023-05-01-11:24,44.71
2023-05-01-11:39,40.59
2023-05-01-11:55,51.76
2023-05-01-12:10,48.89
2023-05-01-12:25,50.37
2023-05-01-12:40,49.74
2023-05-01-12:55,42.88
2023-05-01-13:10,40.11
2023-05-01-13:25,40.34
2023-05-01-13:40,48.78
2023-05-01-13:55,45.81
2023-05-01-14:10,50.85
2023-05-01-14:25,43.25
2023-05-01-14:40,51.54
2023-05-01-14:55,40.52
2023-05-01-15:10,46.09
2023-05-01-15:25,41.68
2023-05-01-15:40,44.72
2023-05-01-15:55,40.92
2023-05-01-16:10,49.22
2023-05-01-16:25,42.78
2023-05-01-16:40,51.26
2023-05-01-16:55,41.18
2023-05-01-17:10,43.85
2023-05-01-17:25,40.54
2023-05-01-17:41,46.03
2023-05-01-17:56,45.12
2023-05-01-18:11,43.99
2023-05-01-18:26,40.09
2023-05-01-18:41,41.89
2023-05-01-18:56,49.65
2023-05-01-19:11,50.22
2023-05-01-19:26,49.54
2023-05-01-19:41,46.77
2023-05-01-19:56,47.88
2023-05-01-20:11,44.65
2023-05-01-20:26,44.98
2023-05-01-20:41,42.4
2023-05-01-20:56,40.51
2023-05-01-21:11,45.54
2023-05-01-21:27,44.18
2023-05-01-21:42,45.72
2023-05-01-21:57,45.16
2023-05-01-22:12,43.03
2023-05-01-22:27,41.19
2023-05-01-22:42,47.55
2023-05-01-22:57,47.87
2023-05-01-23:12,45.17
2023-05-01-23:27,45.56
2023-05-01-23:42,51.68
2023-05-01-23:57,46.38
2023-05-02-0:7,50.58
2023-05-02-0:22,49.71
2023-05-02-0:37,43.98
2023-05-02-0:52,45.74
2023-05-02-1:7,50.04
2023-05-02-1:22,47.57
2023-05-02-1:37,49.38
2023-05-02-1:53,50.14
2023-05-02-2:8,50.79
2023-05-02-2:23,42.39
2023-05-02-2:38,43.16
2023-05-02-2:53,50.05
2023-05-02-3:8,41.24
2023-05-02-3:23,45.56
2023-05-02-3:38,41.43
2023-05-02-3:53,49.36
2023-05-02-4:8,44.04
2023-05-02-4:23,48.87
2023-05-02-4:38,40.8
2023-05-02-4:53,42.73
2023-05-02-5:8,44.51
2023-05-02-5:23,49.35
2023-05-02-5:38,46.32
2023-05-02-5:53,48.55
2023-05-02-6:8,45.28
2023-05-02-6:23,42.65
2023-05-02-6:38,46.26
2023-05-02-6:53,43.31
2023-05-02-7:8,47.1
2023-05-02-7:24,44.48
2023-05-02-7:39,46.68
2023-05-02-7:54,45.05
2023-05-02-8:9,46.17
2023-05-02-8:24,47.25
2023-05-02-8:39,43.91
2023-05-02-8:54,44.06
2023-05-02-9:9,50.1
2023-05-02-9:24,46.6
2023-05-02-9:39,50.62
2023-05-02-9:54,40.31
2023-05-02-10:9,40.69
2023-05-02-10:24,51.45
2023-05-02-10:39,46.8
2023-05-02-10:54,40.14
2023-05-02-11:9,51.16
2023-05-02-11:24,49.15
2023-05-02-11:39,41.1
2023-05-02-11:55,49.48
2023-05-02-12:10,47.64
2023-05-02-12:25,42.44
2023-05-02-12:40,40.12
2023-05-02-12:55,44.55
2023-05-02-13:10,46.74
2023-05-02-13:25,45.41
2023-05-02-13:40,43.38
2023-05-02-13:55,40.15
2023-05-02-14:10,49.76
2023-05-02-14:25,44.63
2023-05-02-14:40,44.03
2023-05-02-14:55,45.86
2023-05-02-15:10,42.25
2023-05-02-15:25,49.44
2023-05-02-15:40,43.9
2023-05-02-15:55,42.73
2023-05-02-16:10,40.31
2023-05-02-16:25,46.92
2023-05-02-16:40,45.35
2023-05-02-16:55,49.47
2023-05-02-17:10,50.22
2023-05-02-17:25,43.74
2023-05-02-17:41,47.56
2023-05-02-17:56,43.13
2023-05-02-18:11,45.65
2023-05-02-18:26,49.37
2023-05-02-18:41,41.62
2023-05-02-18:56,49.31
2023-05-02-19:11,45.21
2023-05-02-19:26,43.6
2023-05-02-19:41,48.38
2023-05-02-19:56,48.87
2023-05-02-20:11,48.11
2023-05-02-20:26,51.75
2023-05-02-20:41,44.97
2023-05-02-20:56,47.39
2023-05-02-21:11,42.2
2023-05-02-21:27,40.3
2023-05-02-21:42,47.09
2023-05-02-21:57,47.3
2023-05-02-22:12,50.12
2023-05-02-22:27,47.92
2023-05-02-22:42,46.38
2023-05-02-22:57,47.11
2023-05-02-23:12,45.12
2023-05-02-23:27,46.24
2023-05-02-23:42,41.18
2023-05-02-23:57,44.26
2023-05-03-0:7,48.18
2023-05-03-0:22,49.09
2023-05-03-0:37,51.92
2023-05-03-0:52,44.68
2023-05-03-1:7,48.04
2023-05-03-1:22,44.2
2023-05-03-1:37,46.14
2023-05-03-1:53,48.54
2023-05-03-2:8,51.02
2023-05-03-2:23,44.41
2023-05-03-2:38,47.3
2023-05-03-2:53,47.94
2023-05-03-3:8,49.84
2023-05-03-3:23,48.34
2023-05-03-3:38,45.65
2023-05-03-3:53,43.0
2023-05-03-4:8,43.22
2023-05-03-4:23,48.1
2023-05-03-4:38,41.05
2023-05-03-4:53,43.73
2023-05-03-5:8,41.71
2023-05-03-5:23,44.24
2023-05-03-5:38,49.14
2023-05-03-5:53,41.33
2023-05-03-6:8,46.01
2023-05-03-6:23,41.09
2023-05-03-6:38,41.83
2023-05-03-6:53,45.68
2023-05-03-7:8,49.54
2023-05-03-7:24,40.12
2023-05-03-7:39,44.04
2023-05-03-7:54,48.53
2023-05-03-8:9,44.85
2023-05-03-8:24,47.88
2023-05-03-8:39,51.14
