Time,Humditiy
2021-06-10-17:10,51.0
2021-06-10-17:25,52.0
2021-06-10-17:40,47.55
2021-06-10-17:55,49.0
2021-06-10-18:10,50.0
2021-06-10-18:25,46.0
2021-06-10-18:40,46.0
2021-06-10-18:55,44.5
2021-06-10-19:10,52.0
2021-06-10-19:25,52.0
2021-06-10-19:40,44.5
2021-06-10-19:55,48.0
2021-06-10-20:10,44.5
2021-06-10-20:25,49.0
2021-06-10-20:40,47.0
2021-06-10-20:55,53.0
2021-06-10-21:10,46.16
2021-06-10-21:25,49.0
2021-06-10-21:40,50.0
2021-06-10-21:55,51.0
2021-06-10-22:10,44.5
2021-06-10-22:25,46.16
2021-06-10-22:40,49.0
2021-06-10-22:55,46.16
2021-06-10-23:10,51.0
2021-06-10-23:25,50.0
2021-06-10-23:40,50.0
2021-06-10-23:55,51.0
2021-06-11-00:10,52.0
2021-06-11-00:25,45.0
2021-06-11-00:40,48.0
2021-06-11-00:55,46.0
2021-06-11-01:10,49.0
2021-06-11-01:25,53.0
2021-06-11-01:40,44.5
2021-06-11-01:55,47.0
2021-06-11-02:10,50.0
2021-06-11-02:25,49.0
2021-06-11-02:40,47.0
2021-06-11-02:55,53.0
2021-06-11-03:10,53.0
2021-06-11-03:25,49.0
2021-06-11-03:40,51.0
2021-06-11-03:55,44.5
2021-06-11-04:10,46.0
2021-06-11-04:25,47.55
2021-06-11-04:40,46.0
2021-06-11-04:55,50.0
2021-06-11-05:10,46.0
2021-06-11-05:25,53.0
2021-06-11-05:40,50.0
2021-06-11-05:55,49.0
2021-06-11-06:10,45.0
2021-06-11-06:25,49.0
2021-06-11-06:40,47.55
2021-06-11-06:55,48.0
2021-06-11-07:10,46.16
2021-06-11-07:25,53.0
2021-06-11-07:40,46.16
2021-06-11-07:55,46.0
2021-06-11-08:10,44.5
2021-06-11-08:25,49.0
2021-06-11-08:40,44.5
2021-06-11-08:55,49.0
2021-06-11-09:10,48.0
2021-06-11-09:25,45.0
2021-06-11-09:40,52.0
2021-06-11-09:55,45.0
2021-06-11-10:10,49.0
2021-06-11-10:25,53.0
2021-06-11-10:40,45.0
2021-06-11-10:55,48.0
2021-06-11-11:10,46.16
2021-06-11-11:25,52.0
2021-06-11-11:40,53.0
2021-06-11-11:55,49.0
2021-06-11-12:10,49.0
2021-06-11-12:25,50.0
2021-06-11-12:40,50.0
2021-06-11-12:55,53.0
2021-06-11-13:10,46.0
2021-06-11-13:25,46.16
2021-06-11-13:40,46.0
2021-06-11-13:55,47.0
2021-06-11-14:10,49.0
2021-06-11-14:25,47.55
2021-06-11-14:40,45.6
2021-06-11-14:55,46.16
2021-06-11-15:10,45.6
2021-06-11-15:25,45.0
2021-06-11-15:40,51.0
2021-06-11-15:55,53.0
2021-06-11-16:10,50.0
2021-06-11-16:25,52.0
2021-06-11-16:40,53.0
2021-06-11-16:55,53.0
2021-06-11-17:10,45.0
2021-06-11-17:25,45.0
2021-06-11-17:40,53.0
2021-06-11-17:55,46.0
2021-06-11-18:10,46.16
2021-06-11-18:25,52.0
2021-06-11-18:40,44.5
2021-06-11-18:55,47.0
2021-06-11-19:10,49.0
2021-06-11-19:25,44.5
2021-06-11-19:40,45.0
2021-06-11-19:55,48.0
2021-06-11-20:10,45.6
2021-06-11-20:25,49.0
2021-06-11-20:40,45.0
2021-06-11-20:55,48.0
2021-06-11-21:10,52.0
2021-06-11-21:25,51.0
2021-06-11-21:40,46.16
2021-06-11-21:55,51.0
2021-06-11-22:10,46.0
2021-06-11-22:25,47.55
2021-06-11-22:40,45.0
2021-06-11-22:55,45.6
2021-06-11-23:10,49.0
2021-06-11-23:25,44.5
2021-06-11-23:40,44.5
2021-06-11-23:55,48.0
2021-06-12-00:10,47.0
2021-06-12-00:25,46.16
2021-06-12-00:40,50.0
2021-06-12-00:55,46.0
2021-06-12-01:10,47.55
2021-06-12-01:25,47.55
2021-06-12-01:40,47.0
2021-06-12-01:55,51.0
2021-06-12-02:10,47.55
2021-06-12-02:25,48.0
2021-06-12-02:40,53.0
2021-06-12-02:55,46.16
2021-06-12-03:10,49.0
2021-06-12-03:25,53.0
2021-06-12-03:40,50.0
2021-06-12-03:55,52.0
2021-06-12-04:10,45.0
2021-06-12-04:25,45.0
2021-06-12-04:40,49.0
2021-06-12-04:55,49.0
2021-06-12-05:10,45.6
2021-06-12-05:25,44.5
2021-06-12-05:40,49.0
2021-06-12-05:55,46.0
2021-06-12-06:10,44.5
2021-06-12-06:25,49.0
2021-06-12-06:40,51.0
2021-06-12-06:55,49.0
2021-06-12-07:10,44.5
2021-06-12-07:25,47.0
2021-06-12-07:40,49.0
2021-06-12-07:55,53.0
2021-06-12-08:10,51.0
2021-06-12-08:25,46.0
2021-06-12-08:40,46.0
2021-06-12-08:55,46.16
2021-06-12-09:10,52.0
2021-06-12-09:25,53.0
2021-06-12-09:40,51.0
2021-06-12-09:55,47.55
2021-06-12-10:10,53.0
2021-06-12-10:25,49.0
2021-06-12-10:40,50.0
2021-06-12-10:55,46.0
2021-06-12-11:10,44.5
2021-06-12-11:25,49.0
2021-06-12-11:40,50.0
2021-06-12-11:55,53.0
2021-06-12-12:10,52.0
2021-06-12-12:25,48.0
2021-06-12-12:40,47.0
2021-06-12-12:55,44.5
2021-06-12-13:10,47.55
2021-06-12-13:25,45.6
2021-06-12-13:40,45.0
2021-06-12-13:55,45.0
2021-06-12-14:10,44.5
2021-06-12-14:25,53.0
2021-06-12-14:40,45.6
2021-06-12-14:55,49.0
2021-06-12-15:10,50.0
2021-06-12-15:25,53.0
2021-06-12-15:40,47.0
2021-06-12-15:55,47.0
2021-06-12-16:10,46.0
2021-06-12-16:25,49.0
2021-06-12-16:40,53.0
2021-06-12-16:55,47.0
2021-06-12-17:10,49.0
2021-06-12-17:25,51.0
2021-06-12-17:40,45.0
2021-06-12-17:55,53.0
2021-06-12-18:10,47.0
2021-06-12-18:25,52.0
2021-06-12-18:40,49.0
2021-06-12-18:55,45.0
2021-06-12-19:10,50.0
2021-06-12-19:25,48.0
2021-06-12-19:40,53.0
2021-06-12-19:55,44.5
2021-06-12-20:10,45.0
2021-06-12-20:25,50.0
2021-06-12-20:40,50.0
2021-06-12-20:55,47.0
2021-06-12-21:10,49.0
2021-06-12-21:25,47.55
2021-06-12-21:40,52.0
2021-06-12-21:55,47.55
2021-06-12-22:10,46.16
2021-06-12-22:25,51.0
2021-06-12-22:40,46.0
2021-06-12-22:55,47.55
2021-06-12-23:10,46.16
2021-06-12-23:25,45.0
2021-06-12-23:40,51.0
2021-06-12-23:55,46.0
2021-06-13-00:10,49.0
2021-06-13-00:25,52.0
2021-06-13-00:40,49.0
2021-06-13-00:55,44.5
2021-06-13-01:10,51.0
2021-06-13-01:25,48.0
2021-06-13-01:40,46.0
2021-06-13-01:55,53.0
2021-06-13-02:10,46.16
2021-06-13-02:25,53.0
2021-06-13-02:40,48.0
2021-06-13-02:55,51.0
2021-06-13-03:10,44.5
2021-06-13-03:25,49.0
2021-06-13-03:40,48.0
2021-06-13-03:55,45.6
2021-06-13-04:10,46.0
2021-06-13-04:25,45.6
2021-06-13-04:40,46.0
2021-06-13-04:55,47.55
2021-06-13-05:10,49.0
2021-06-13-05:25,53.0
2021-06-13-05:40,47.55
2021-06-13-05:55,48.0
2021-06-13-06:10,49.0
2021-06-13-06:25,45.0
2021-06-13-06:40,45.6
2021-06-13-06:55,52.0
2021-06-13-07:10,46.16
2021-06-13-07:25,47.55
2021-06-13-07:40,52.0
2021-06-13-07:55,45.6
2021-06-13-08:10,53.0
2021-06-13-08:25,51.0
2021-06-13-08:40,49.0
2021-06-13-08:55,45.0
2021-06-13-09:10,45.0
2021-06-13-09:25,44.5
2021-06-13-09:40,46.0
2021-06-13-09:55,51.0
2021-06-13-10:10,45.0
2021-06-13-10:25,52.0
2021-06-13-10:40,47.0
2021-06-13-10:55,44.5
2021-06-13-11:10,53.0
2021-06-13-11:25,45.6
2021-06-13-11:40,44.5
2021-06-13-11:55,47.0
2021-06-13-12:10,45.6
2021-06-13-12:25,46.16
2021-06-13-12:40,53.0
2021-06-13-12:55,44.5
2021-06-13-13:10,45.0
2021-06-13-13:25,47.0
2021-06-13-13:40,52.0
2021-06-13-13:55,44.5
2021-06-13-14:10,51.0
2021-06-13-14:25,48.0
2021-06-13-14:40,48.0
2021-06-13-14:55,50.0
2021-06-13-15:10,45.6
2021-06-13-15:25,44.5
2021-06-13-15:40,44.5
2021-06-13-15:55,47.55
2021-06-13-16:10,47.55
2021-06-13-16:25,44.5
2021-06-13-16:40,45.6
2021-06-13-16:55,53.0
2021-06-13-17:10,49.0
2021-06-13-17:25,47.0
2021-06-13-17:40,49.0
2021-06-13-17:55,44.5
2021-06-13-18:10,50.0
2021-06-13-18:25,50.0
2021-06-13-18:40,47.55
2021-06-13-18:55,45.6
2021-06-13-19:10,53.0
2021-06-13-19:25,46.16
2021-06-13-19:40,51.0
2021-06-13-19:55,44.5
2021-06-13-20:10,45.0
2021-06-13-20:25,47.0
2021-06-13-20:40,46.16
2021-06-13-20:55,50.0
2021-06-13-21:10,44.5
2021-06-13-21:25,53.0
2021-06-13-21:40,52.0
2021-06-13-21:55,44.5
2021-06-13-22:10,53.0
2021-06-13-22:25,49.0
2021-06-13-22:40,53.0
2021-06-13-22:55,53.0
2021-06-13-23:10,47.0
2021-06-13-23:25,47.0
2021-06-13-23:40,45.0
2021-06-13-23:55,46.0
2021-06-14-00:10,46.0
2021-06-14-00:25,46.0
2021-06-14-00:40,47.0
2021-06-14-00:55,47.55
2021-06-14-01:10,49.0
2021-06-14-01:25,50.0
2021-06-14-01:40,45.6
2021-06-14-01:55,47.0
2021-06-14-02:10,47.0
2021-06-14-02:25,47.55
2021-06-14-02:40,47.0
2021-06-14-02:55,45.0
2021-06-14-03:10,46.0
2021-06-14-03:25,47.0
2021-06-14-03:40,45.0
2021-06-14-03:55,49.0
2021-06-14-04:10,50.0
2021-06-14-04:25,46.16
2021-06-14-04:40,45.0
2021-06-14-04:55,52.0
2021-06-14-05:10,44.5
2021-06-14-05:25,53.0
2021-06-14-05:40,47.55
2021-06-14-05:55,53.0
2021-06-14-06:10,51.0
2021-06-14-06:25,48.0
2021-06-14-06:40,47.0
2021-06-14-06:55,45.0
2021-06-14-07:10,46.0
2021-06-14-07:25,50.0
2021-06-14-07:40,50.0
2021-06-14-07:55,51.0
2021-06-14-08:10,51.0
2021-06-14-08:25,53.0
2021-06-14-08:40,53.0
2021-06-14-08:55,53.0
2021-06-14-09:10,52.0
2021-06-14-09:25,49.0
2021-06-14-09:40,52.0
2021-06-14-09:55,44.5
2021-06-14-10:10,53.0
2021-06-14-10:25,46.16
2021-06-14-10:40,45.6
2021-06-14-10:55,46.0
2021-06-14-11:10,46.16
2021-06-14-11:25,51.0
2021-06-14-11:40,53.0
2021-06-14-11:55,45.6
2021-06-14-12:10,45.6
2021-06-14-12:25,45.6
2021-06-14-12:40,49.0
2021-06-14-12:55,45.0
2021-06-14-13:10,49.0
2021-06-14-13:25,47.55
2021-06-14-13:40,44.5
2021-06-14-13:55,51.0
2021-06-14-14:10,47.0
2021-06-14-14:25,52.0
2021-06-14-14:40,48.0
2021-06-14-14:55,51.0
2021-06-14-15:10,52.0
2021-06-14-15:25,47.55
2021-06-14-15:40,49.0
2021-06-14-15:55,53.0
2021-06-14-16:10,49.0
2021-06-14-16:25,44.5
2021-06-14-16:40,45.0
2021-06-14-16:55,52.0
2021-06-14-17:10,45.6
2021-06-14-17:25,46.0
2021-06-14-17:40,51.0
2021-06-14-17:55,50.0
2021-06-14-18:10,49.0
2021-06-14-18:25,53.0
2021-06-14-18:40,51.0
2021-06-14-18:55,48.0
2021-06-14-19:10,49.0
2021-06-14-19:25,48.0
2021-06-14-19:40,47.55
2021-06-14-19:55,44.5
2021-06-14-20:10,48.0
2021-06-14-20:25,46.16
2021-06-14-20:40,49.0
2021-06-14-20:55,44.5
2021-06-14-21:10,44.5
2021-06-14-21:25,49.0
2021-06-14-21:40,47.0
2021-06-14-21:55,53.0
2021-06-14-22:10,47.55
2021-06-14-22:25,47.55
2021-06-14-22:40,45.6
2021-06-14-22:55,47.55
2021-06-14-23:10,49.0
2021-06-14-23:25,51.0
2021-06-14-23:40,46.16
2021-06-14-23:55,46.0
2021-06-15-00:10,53.0
2021-06-15-00:25,47.0
2021-06-15-00:40,51.0
2021-06-15-00:55,48.0
2021-06-15-01:10,53.0
2021-06-15-01:25,51.0
2021-06-15-01:40,49.0
2021-06-15-01:55,53.0
2021-06-15-02:10,50.0
2021-06-15-02:25,53.0
2021-06-15-02:40,49.0
2021-06-15-02:55,52.0
2021-06-15-03:10,46.0
2021-06-15-03:25,50.0
2021-06-15-03:40,46.16
2021-06-15-03:55,53.0
2021-06-15-04:10,46.16
2021-06-15-04:25,53.0
2021-06-15-04:40,48.0
2021-06-15-04:55,47.0
2021-06-15-05:10,51.0
2021-06-15-05:25,48.0
2021-06-15-05:40,47.0
2021-06-15-05:55,52.0
2021-06-15-06:10,48.0
2021-06-15-06:25,49.0
2021-06-15-06:40,49.0
2021-06-15-06:55,47.0
2021-06-15-07:10,44.5
2021-06-15-07:25,47.0
2021-06-15-07:40,45.0
2021-06-15-07:55,44.5
2021-06-15-08:10,51.0
2021-06-15-08:25,49.0
2021-06-15-08:40,48.0
2021-06-15-08:55,47.55
2021-06-15-09:10,48.0
2021-06-15-09:25,47.55
2021-06-15-09:40,49.0
2021-06-15-09:55,52.0
2021-06-15-10:10,45.6
2021-06-15-10:25,45.0
2021-06-15-10:40,47.55
2021-06-15-10:55,46.16
2021-06-15-11:10,52.0
2021-06-15-11:25,45.0
2021-06-15-11:40,50.0
2021-06-15-11:55,44.5
2021-06-15-12:10,48.0
2021-06-15-12:25,46.16
2021-06-15-12:40,45.6
2021-06-15-12:55,44.5
2021-06-15-13:10,50.0
2021-06-15-13:25,47.0
2021-06-15-13:40,49.0
2021-06-15-13:55,46.0
2021-06-15-14:10,46.16
2021-06-15-14:25,52.0
2021-06-15-14:40,47.0
2021-06-15-14:55,53.0
2021-06-15-15:10,50.0
2021-06-15-15:25,50.0
2021-06-15-15:40,47.55
2021-06-15-15:55,47.55
2021-06-15-16:10,45.0
2021-06-15-16:25,46.16
2021-06-15-16:40,45.6
2021-06-15-16:55,45.0
2021-06-15-17:10,48.0
2021-06-15-17:25,45.6
2021-06-15-17:40,53.0
2021-06-15-17:55,53.0
2021-06-15-18:10,49.0
2021-06-15-18:25,50.0
2021-06-15-18:40,46.0
2021-06-15-18:55,46.16
2021-06-15-19:10,46.16
2021-06-15-19:25,53.0
2021-06-15-19:40,46.0
2021-06-15-19:55,51.0
2021-06-15-20:10,49.0
2021-06-15-20:25,46.0
2021-06-15-20:40,47.55
2021-06-15-20:55,45.6
2021-06-15-21:10,53.0
2021-06-15-21:25,44.5
2021-06-15-21:40,47.55
2021-06-15-21:55,47.0
2021-06-15-22:10,46.0
2021-06-15-22:25,44.5
2021-06-15-22:40,48.0
2021-06-15-22:55,45.6
2021-06-15-23:10,47.0
2021-06-15-23:25,47.55
2021-06-15-23:40,52.0
2021-06-15-23:55,45.0
2021-06-16-00:10,53.0
2021-06-16-00:25,48.0
2021-06-16-00:40,50.0
2021-06-16-00:55,53.0
2021-06-16-01:10,49.0
2021-06-16-01:25,53.0
2021-06-16-01:40,51.0
2021-06-16-01:55,45.6
2021-06-16-02:10,53.0
2021-06-16-02:25,44.5
2021-06-16-02:40,51.0
2021-06-16-02:55,49.0
2021-06-16-03:10,48.0
2021-06-16-03:25,52.0
2021-06-16-03:40,48.0
2021-06-16-03:55,46.0
2021-06-16-04:10,50.0
2021-06-16-04:25,44.5
2021-06-16-04:40,46.0
2021-06-16-04:55,49.0
2021-06-16-05:10,45.0
2021-06-16-05:25,46.0
2021-06-16-05:40,46.16
2021-06-16-05:55,53.0
2021-06-16-06:10,48.0
2021-06-16-06:25,44.5
2021-06-16-06:40,47.0
2021-06-16-06:55,51.0
2021-06-16-07:10,48.0
2021-06-16-07:25,50.0
2021-06-16-07:40,49.0
2021-06-16-07:55,45.0
2021-06-16-08:10,49.0
2021-06-16-08:25,53.0
2021-06-16-08:40,46.16
2021-06-16-08:55,52.0
2021-06-16-09:10,47.0
2021-06-16-09:25,49.0
2021-06-16-09:40,48.0
2021-06-16-09:55,49.0
2021-06-16-10:10,45.0
2021-06-16-10:25,49.0
2021-06-16-10:40,44.5
2021-06-16-10:55,52.0
2021-06-16-11:10,44.5
2021-06-16-11:25,47.55
2021-06-16-11:40,49.0
2021-06-16-11:55,50.0
2021-06-16-12:10,52.0
2021-06-16-12:25,53.0
2021-06-16-12:40,48.0
2021-06-16-12:55,46.16
2021-06-16-13:10,52.0
2021-06-16-13:25,52.0
2021-06-16-13:40,53.0
2021-06-16-13:55,53.0
2021-06-16-14:10,44.5
2021-06-16-14:25,45.0
2021-06-16-14:40,49.0
2021-06-16-14:55,50.0
2021-06-16-15:10,50.0
2021-06-16-15:25,53.0
2021-06-16-15:40,45.0
2021-06-16-15:55,46.16
2021-06-16-16:10,53.0
2021-06-16-16:25,51.0
2021-06-16-16:40,53.0
2021-06-16-16:55,51.0
2021-06-16-17:10,53.0
2021-06-16-17:25,47.0
2021-06-16-17:40,48.0
2021-06-16-17:55,52.0
2021-06-16-18:10,46.16
2021-06-16-18:25,51.0
2021-06-16-18:40,50.0
2021-06-16-18:55,45.0
2021-06-16-19:10,46.0
2021-06-16-19:25,47.0
2021-06-16-19:40,51.0
2021-06-16-19:55,53.0
2021-06-16-20:10,45.0
2021-06-16-20:25,48.0
2021-06-16-20:40,48.0
2021-06-16-20:55,51.0
2021-06-16-21:10,51.0
2021-06-16-21:25,53.0
2021-06-16-21:40,51.0
2021-06-16-21:55,52.0
2021-06-16-22:10,47.55
2021-06-16-22:25,45.6
2021-06-16-22:40,46.0
2021-06-16-22:55,53.0
2021-06-16-23:10,53.0
2021-06-16-23:25,47.0
2021-06-16-23:40,51.0
2021-06-16-23:55,53.0
2021-06-17-00:10,53.0
2021-06-17-00:25,51.0
2021-06-17-00:40,46.16
2021-06-17-00:55,49.0
2021-06-17-01:10,47.0
2021-06-17-01:25,46.16
2021-06-17-01:40,51.0
2021-06-17-01:55,50.0
2021-06-17-02:10,47.55
2021-06-17-02:25,45.6
2021-06-17-02:40,53.0
2021-06-17-02:55,47.55
2021-06-17-03:10,47.0
2021-06-17-03:25,46.0
2021-06-17-03:40,48.0
2021-06-17-03:55,46.16
2021-06-17-04:10,49.0
2021-06-17-04:25,48.0
2021-06-17-04:40,49.0
2021-06-17-04:55,47.55
2021-06-17-05:10,47.0
2021-06-17-05:25,46.0
2021-06-17-05:40,48.0
2021-06-17-05:55,45.6
2021-06-17-06:10,48.0
2021-06-17-06:25,47.0
2021-06-17-06:40,47.55
2021-06-17-06:55,53.0
2021-06-17-07:10,46.0
2021-06-17-07:25,47.55
2021-06-17-07:40,50.0
2021-06-17-07:55,47.0
2021-06-17-08:10,45.6
2021-06-17-08:25,49.0
2021-06-17-08:40,52.0
2021-06-17-08:55,46.16
2021-06-17-09:10,50.0
2021-06-17-09:25,45.0
2021-06-17-09:40,48.0
2021-06-17-09:55,49.0
2021-06-17-10:10,49.0
2021-06-17-10:25,46.0
2021-06-17-10:40,48.0
2021-06-17-10:55,45.6
2021-06-17-11:10,47.0
2021-06-17-11:25,46.16
2021-06-17-11:40,45.0
2021-06-17-11:55,48.0
2021-06-17-12:10,48.0
2021-06-17-12:25,44.5
2021-06-17-12:40,50.0
2021-06-17-12:55,45.6
2021-06-17-13:10,44.5
2021-06-17-13:25,48.0
2021-06-17-13:40,51.0
2021-06-17-13:55,53.0
2021-06-17-14:10,48.0
2021-06-17-14:25,44.5
2021-06-17-14:40,47.55
2021-06-17-14:55,47.0
2021-06-17-15:10,53.0
2021-06-17-15:25,47.55
2021-06-17-15:40,53.0
2021-06-17-15:55,45.6
2021-06-17-16:10,47.55
2021-06-17-16:25,44.5
2021-06-17-16:40,49.0
2021-06-17-16:55,49.0
2021-06-17-17:10,53.0
2021-06-17-17:25,47.0
2021-06-17-17:40,52.0
2021-06-17-17:55,47.55
2021-06-17-18:10,51.0
2021-06-17-18:25,47.55
2021-06-17-18:40,45.0
2021-06-17-18:55,52.0
2021-06-17-19:10,45.0
2021-06-17-19:25,50.0
2021-06-17-19:40,46.16
2021-06-17-19:55,46.0
2021-06-17-20:10,49.0
2021-06-17-20:25,48.0
2021-06-17-20:40,47.0
2021-06-17-20:55,45.6
2021-06-17-21:10,52.0
2021-06-17-21:25,53.0
2021-06-17-21:40,49.0
2021-06-17-21:55,49.0
2021-06-17-22:10,46.16
2021-06-17-22:25,45.6
2021-06-17-22:40,51.0
2021-06-17-22:55,53.0
2021-06-17-23:10,51.0
2021-06-17-23:25,49.0
2021-06-17-23:40,45.6
2021-06-17-23:55,45.6
2021-06-18-00:10,47.0
2021-06-18-00:25,45.6
2021-06-18-00:40,50.0
2021-06-18-00:55,49.0
2021-06-18-01:10,50.0
2021-06-18-01:25,50.0
2021-06-18-01:40,47.55
2021-06-18-01:55,47.55
2021-06-18-02:10,49.0
2021-06-18-02:25,45.0
2021-06-18-02:40,50.0
2021-06-18-02:55,51.0
2021-06-18-03:10,51.0
2021-06-18-03:25,51.0
2021-06-18-03:40,50.0
2021-06-18-03:55,45.6
2021-06-18-04:10,49.0
2021-06-18-04:25,46.0
2021-06-18-04:40,45.0
2021-06-18-04:55,48.0
2021-06-18-05:10,45.0
2021-06-18-05:25,48.0
2021-06-18-05:40,53.0
2021-06-18-05:55,50.0
2021-06-18-06:10,51.0
2021-06-18-06:25,47.55
2021-06-18-06:40,49.0
2021-06-18-06:55,51.0
2021-06-18-07:10,45.6
2021-06-18-07:25,49.0
2021-06-18-07:40,47.55
2021-06-18-07:55,45.0
2021-06-18-08:10,48.0
2021-06-18-08:25,44.5
2021-06-18-08:40,46.0
2021-06-18-08:55,53.0
2021-06-18-09:10,45.6
2021-06-18-09:25,47.55
2021-06-18-09:40,50.0
2021-06-18-09:55,49.0
2021-06-18-10:10,44.5
2021-06-18-10:25,45.0
2021-06-18-10:40,49.0
2021-06-18-10:55,53.0
2021-06-18-11:10,45.6
2021-06-18-11:25,51.0
2021-06-18-11:40,52.0
2021-06-18-11:55,50.0
2021-06-18-12:10,53.0
2021-06-18-12:25,51.0
2021-06-18-12:40,47.55
2021-06-18-12:55,45.0
2021-06-18-13:10,47.0
2021-06-18-13:25,47.0
2021-06-18-13:40,47.55
2021-06-18-13:55,52.0
2021-06-18-14:10,46.0
2021-06-18-14:25,47.0
2021-06-18-14:40,53.0
2021-06-18-14:55,50.0
2021-06-18-15:10,46.16
2021-06-18-15:25,47.55
2021-06-18-15:40,46.16
2021-06-18-15:55,49.0
2021-06-18-16:10,47.0
2021-06-18-16:25,46.0
2021-06-18-16:40,53.0
2021-06-18-16:55,44.5
2021-06-18-17:10,53.0
2021-06-18-17:25,47.0
2021-06-18-17:40,53.0
2021-06-18-17:55,47.0
2021-06-18-18:10,46.0
2021-06-18-18:25,51.0
2021-06-18-18:40,53.0
2021-06-18-18:55,47.55
2021-06-18-19:10,47.55
2021-06-18-19:25,52.0
2021-06-18-19:40,49.0
2021-06-18-19:55,49.0
2021-06-18-20:10,49.0
2021-06-18-20:25,47.0
2021-06-18-20:40,47.0
2021-06-18-20:55,49.0
2021-06-18-21:10,49.0
2021-06-18-21:25,53.0
2021-06-18-21:40,52.0
2021-06-18-21:55,46.16
2021-06-18-22:10,47.0
2021-06-18-22:25,45.6
2021-06-18-22:40,48.0
2021-06-18-22:55,46.0
2021-06-18-23:10,44.5
2021-06-18-23:25,45.0
2021-06-18-23:40,46.16
2021-06-18-23:55,49.0
2021-06-19-00:10,49.0
2021-06-19-00:25,46.0
2021-06-19-00:40,53.0
2021-06-19-00:55,46.16
2021-06-19-01:10,48.0
2021-06-19-01:25,53.0
2021-06-19-01:40,45.6
2021-06-19-01:55,53.0
2021-06-19-02:10,52.0
2021-06-19-02:25,47.55
2021-06-19-02:40,53.0
2021-06-19-02:55,50.0
2021-06-19-03:10,50.0
2021-06-19-03:25,53.0
2021-06-19-03:40,47.55
2021-06-19-03:55,45.6
2021-06-19-04:10,49.0
2021-06-19-04:25,51.0
2021-06-19-04:40,47.55
2021-06-19-04:55,45.0
2021-06-19-05:10,51.0
2021-06-19-05:25,53.0
2021-06-19-05:40,45.6
2021-06-19-05:55,52.0
2021-06-19-06:10,44.5
2021-06-19-06:25,51.0
2021-06-19-06:40,49.0
2021-06-19-06:55,53.0
2021-06-19-07:10,51.0
2021-06-19-07:25,49.0
2021-06-19-07:40,48.0
2021-06-19-07:55,46.16
2021-06-19-08:10,44.5
2021-06-19-08:25,44.5
2021-06-19-08:40,48.0
2021-06-19-08:55,45.6
2021-06-19-09:10,51.0
2021-06-19-09:25,49.0
2021-06-19-09:40,51.0
2021-06-19-09:55,49.0
2021-06-19-10:10,46.0
2021-06-19-10:25,46.16
2021-06-19-10:40,47.0
2021-06-19-10:55,51.0
2021-06-19-11:10,45.0
2021-06-19-11:25,49.0
2021-06-19-11:40,47.55
2021-06-19-11:55,46.0
2021-06-19-12:10,48.0
2021-06-19-12:25,47.55
2021-06-19-12:40,49.0
2021-06-19-12:55,47.0
2021-06-19-13:10,47.0
2021-06-19-13:25,49.0
2021-06-19-13:40,47.0
2021-06-19-13:55,49.0
2021-06-19-14:10,48.0
2021-06-19-14:25,53.0
2021-06-19-14:40,46.16
2021-06-19-14:55,48.0
2021-06-19-15:10,48.0
2021-06-19-15:25,46.16
2021-06-19-15:40,52.0
2021-06-19-15:55,53.0
2021-06-19-16:10,49.0
2021-06-19-16:25,45.0
2021-06-19-16:40,48.0
2021-06-19-16:55,49.0
2021-06-19-17:10,53.0
2021-06-19-17:25,46.16
2021-06-19-17:40,45.6
2021-06-19-17:55,45.0
2021-06-19-18:10,51.0
2021-06-19-18:25,46.16
2021-06-19-18:40,44.5
2021-06-19-18:55,49.0
2021-06-19-19:10,49.0
2021-06-19-19:25,48.0
2021-06-19-19:40,51.0
2021-06-19-19:55,47.55
2021-06-19-20:10,46.0
2021-06-19-20:25,45.6
2021-06-19-20:40,46.0
2021-06-19-20:55,46.16
2021-06-19-21:10,45.0
2021-06-19-21:25,52.0
2021-06-19-21:40,47.55
2021-06-19-21:55,47.55
2021-06-19-22:10,48.0
2021-06-19-22:25,48.0
2021-06-19-22:40,53.0
2021-06-19-22:55,44.5
2021-06-19-23:10,53.0
2021-06-19-23:25,47.0
2021-06-19-23:40,45.0
2021-06-19-23:55,51.0
2021-06-20-00:10,53.0
2021-06-20-00:25,48.0
2021-06-20-00:40,48.0
2021-06-20-00:55,45.6
2021-06-20-01:10,51.0
2021-06-20-01:25,45.6
2021-06-20-01:40,46.16
2021-06-20-01:55,49.0
2021-06-20-02:10,51.0
2021-06-20-02:25,52.0
2021-06-20-02:40,49.0
2021-06-20-02:55,47.55
2021-06-20-03:10,49.0
2021-06-20-03:25,45.0
2021-06-20-03:40,45.6
2021-06-20-03:55,47.55
2021-06-20-04:10,46.16
2021-06-20-04:25,49.0
2021-06-20-04:40,49.0
2021-06-20-04:55,47.0
2021-06-20-05:10,45.0
2021-06-20-05:25,46.0
2021-06-20-05:40,49.0
2021-06-20-05:55,47.0
2021-06-20-06:10,51.0
2021-06-20-06:25,45.6
2021-06-20-06:40,47.55
2021-06-20-06:55,51.0
2021-06-20-07:10,50.0
2021-06-20-07:25,50.0
2021-06-20-07:40,49.0
2021-06-20-07:55,47.0
2021-06-20-08:10,49.0
2021-06-20-08:25,53.0
2021-06-20-08:40,46.0
2021-06-20-08:55,47.0
2021-06-20-09:10,50.0
2021-06-20-09:25,49.0
2021-06-20-09:40,49.0
2021-06-20-09:55,53.0
