Time,Temperature
2023-04-27-12:40,25.19
2023-04-27-12:55,17.37
2023-04-27-13:10,27.23
2023-04-27-13:25,17.44
2023-04-27-13:40,21.83
2023-04-27-13:55,20.86
2023-04-27-14:10,19.14
2023-04-27-14:25,22.23
2023-04-27-14:40,22.92
2023-04-27-14:55,15.19
2023-04-27-15:10,16.33
2023-04-27-15:25,23.77
2023-04-27-15:40,23.58
2023-04-27-15:55,21.96
2023-04-27-16:10,26.28
2023-04-27-16:25,20.61
2023-04-27-16:40,19.79
2023-04-27-16:55,29.71
2023-04-27-17:10,16.28
2023-04-27-17:25,22.57
2023-04-27-17:41,18.79
2023-04-27-17:56,24.26
2023-04-27-18:11,24.86
2023-04-27-18:26,21.65
2023-04-27-18:41,28.14
2023-04-27-18:56,21.9
2023-04-27-19:11,19.88
2023-04-27-19:26,20.76
2023-04-27-19:41,28.84
2023-04-27-19:56,27.13
2023-04-27-20:11,19.46
2023-04-27-20:26,27.66
2023-04-27-20:41,19.93
2023-04-27-20:56,15.98
2023-04-27-21:11,26.36
2023-04-27-21:27,24.01
2023-04-27-21:42,26.66
2023-04-27-21:57,28.12
2023-04-27-22:12,29.38
2023-04-27-22:27,26.16
2023-04-27-22:42,23.25
2023-04-27-22:57,21.06
2023-04-27-23:12,22.95
2023-04-27-23:27,28.17
2023-04-27-23:42,21.82
2023-04-27-23:57,15.95
2023-04-28-0:7,23.83
2023-04-28-0:22,16.83
2023-04-28-0:37,20.32
2023-04-28-0:52,23.99
2023-04-28-1:7,28.66
2023-04-28-1:22,18.33
2023-04-28-1:37,22.05
2023-04-28-1:53,17.81
2023-04-28-2:8,26.19
2023-04-28-2:23,18.91
2023-04-28-2:38,26.35
2023-04-28-2:53,25.54
2023-04-28-3:8,24.62
2023-04-28-3:23,28.82
2023-04-28-3:38,25.43
2023-04-28-3:53,18.74
2023-04-28-4:8,21.93
2023-04-28-4:23,20.95
2023-04-28-4:38,24.07
2023-04-28-4:53,18.63
2023-04-28-5:8,15.53
2023-04-28-5:23,29.7
2023-04-28-5:38,17.92
2023-04-28-5:53,20.09
2023-04-28-6:8,27.95
2023-04-28-6:23,28.72
2023-04-28-6:38,19.65
2023-04-28-6:53,22.74
2023-04-28-7:8,17.69
2023-04-28-7:24,25.1
2023-04-28-7:39,20.11
2023-04-28-7:54,29.47
2023-04-28-8:9,26.35
2023-04-28-8:24,24.28
2023-04-28-8:39,21.86
2023-04-28-8:54,27.19
2023-04-28-9:9,22.65
2023-04-28-9:24,18.39
2023-04-28-9:39,22.33
2023-04-28-9:54,26.24
2023-04-28-10:9,19.25
2023-04-28-10:24,17.82
2023-04-28-10:39,16.91
2023-04-28-10:54,16.16
2023-04-28-11:9,16.39
2023-04-28-11:24,26.51
2023-04-28-11:39,27.41
2023-04-28-11:55,22.23
2023-04-28-12:10,17.82
2023-04-28-12:25,25.62
2023-04-28-12:40,25.67
2023-04-28-12:55,21.96
2023-04-28-13:10,22.12
2023-04-28-13:25,28.65
2023-04-28-13:40,22.19
2023-04-28-13:55,15.17
2023-04-28-14:10,25.74
2023-04-28-14:25,19.53
2023-04-28-14:40,29.73
2023-04-28-14:55,17.58
2023-04-28-15:10,20.01
2023-04-28-15:25,16.84
2023-04-28-15:40,24.16
2023-04-28-15:55,16.92
2023-04-28-16:10,27.11
2023-04-28-16:25,19.93
2023-04-28-16:40,17.37
2023-04-28-16:55,21.04
2023-04-28-17:10,17.5
2023-04-28-17:25,29.86
2023-04-28-17:41,29.42
2023-04-28-17:56,21.79
2023-04-28-18:11,27.13
2023-04-28-18:26,19.54
2023-04-28-18:41,29.82
2023-04-28-18:56,17.77
2023-04-28-19:11,17.9
2023-04-28-19:26,25.24
2023-04-28-19:41,24.94
2023-04-28-19:56,18.39
2023-04-28-20:11,22.66
2023-04-28-20:26,19.7
2023-04-28-20:41,21.23
2023-04-28-20:56,28.66
2023-04-28-21:11,17.74
2023-04-28-21:27,24.21
2023-04-28-21:42,20.88
2023-04-28-21:57,25.6
2023-04-28-22:12,21.35
2023-04-28-22:27,18.89
2023-04-28-22:42,17.81
2023-04-28-22:57,18.7
2023-04-28-23:12,15.76
2023-04-28-23:27,19.15
2023-04-28-23:42,27.54
2023-04-28-23:57,23.93
2023-04-29-0:7,16.21
2023-04-29-0:22,29.39
2023-04-29-0:37,17.81
2023-04-29-0:52,24.56
2023-04-29-1:7,15.55
2023-04-29-1:22,23.92
2023-04-29-1:37,19.39
2023-04-29-1:53,21.13
2023-04-29-2:8,29.17
2023-04-29-2:23,16.54
2023-04-29-2:38,16.27
2023-04-29-2:53,29.77
2023-04-29-3:8,19.29
2023-04-29-3:23,16.42
2023-04-29-3:38,29.72
2023-04-29-3:53,29.36
2023-04-29-4:8,29.59
2023-04-29-4:23,18.81
2023-04-29-4:38,23.13
2023-04-29-4:53,23.32
2023-04-29-5:8,15.84
2023-04-29-5:23,27.08
2023-04-29-5:38,20.25
2023-04-29-5:53,24.12
2023-04-29-6:8,24.27
2023-04-29-6:23,25.13
2023-04-29-6:38,25.65
2023-04-29-6:53,25.67
2023-04-29-7:8,17.83
2023-04-29-7:24,26.94
2023-04-29-7:39,17.36
2023-04-29-7:54,21.24
2023-04-29-8:9,25.92
2023-04-29-8:24,23.72
2023-04-29-8:39,23.69
2023-04-29-8:54,23.76
2023-04-29-9:9,29.01
2023-04-29-9:24,22.44
2023-04-29-9:39,23.72
2023-04-29-9:54,17.06
2023-04-29-10:9,24.21
2023-04-29-10:24,20.28
2023-04-29-10:39,17.32
2023-04-29-10:54,23.52
2023-04-29-11:9,15.72
2023-04-29-11:24,18.46
2023-04-29-11:39,24.92
2023-04-29-11:55,22.02
2023-04-29-12:10,19.89
2023-04-29-12:25,16.86
2023-04-29-12:40,21.6
2023-04-29-12:55,19.61
2023-04-29-13:10,15.66
2023-04-29-13:25,21.3
2023-04-29-13:40,28.66
2023-04-29-13:55,29.13
2023-04-29-14:10,23.37
2023-04-29-14:25,22.71
2023-04-29-14:40,29.54
2023-04-29-14:55,19.79
2023-04-29-15:10,20.11
2023-04-29-15:25,17.22
2023-04-29-15:40,26.09
2023-04-29-15:55,19.11
2023-04-29-16:10,16.31
2023-04-29-16:25,22.44
2023-04-29-16:40,18.53
2023-04-29-16:55,27.33
2023-04-29-17:10,24.77
2023-04-29-17:25,19.49
2023-04-29-17:41,20.28
2023-04-29-17:56,17.76
2023-04-29-18:11,25.09
2023-04-29-18:26,23.96
2023-04-29-18:41,24.4
2023-04-29-18:56,27.8
2023-04-29-19:11,18.11
2023-04-29-19:26,27.06
2023-04-29-19:41,18.85
2023-04-29-19:56,23.9
2023-04-29-20:11,21.19
2023-04-29-20:26,27.25
2023-04-29-20:41,27.5
2023-04-29-20:56,26.35
2023-04-29-21:11,15.73
2023-04-29-21:27,28.54
2023-04-29-21:42,18.01
2023-04-29-21:57,16.46
2023-04-29-22:12,24.71
2023-04-29-22:27,21.61
2023-04-29-22:42,19.09
2023-04-29-22:57,17.23
2023-04-29-23:12,23.54
2023-04-29-23:27,15.7
2023-04-29-23:42,16.11
2023-04-29-23:57,27.77
2023-04-30-0:7,22.36
2023-04-30-0:22,28.18
2023-04-30-0:37,22.81
2023-04-30-0:52,24.35
2023-04-30-1:7,21.24
2023-04-30-1:22,16.83
2023-04-30-1:37,18.29
2023-04-30-1:53,23.89
2023-04-30-2:8,19.18
2023-04-30-2:23,26.78
2023-04-30-2:38,29.19
2023-04-30-2:53,29.16
2023-04-30-3:8,19.6
2023-04-30-3:23,24.76
2023-04-30-3:38,23.23
2023-04-30-3:53,17.38
2023-04-30-4:8,20.53
2023-04-30-4:23,26.87
2023-04-30-4:38,20.92
2023-04-30-4:53,19.12
2023-04-30-5:8,27.83
2023-04-30-5:23,16.0
2023-04-30-5:38,22.12
2023-04-30-5:53,22.6
2023-04-30-6:8,24.4
2023-04-30-6:23,25.46
2023-04-30-6:38,25.78
2023-04-30-6:53,23.33
2023-04-30-7:8,18.34
2023-04-30-7:24,25.44
2023-04-30-7:39,27.23
2023-04-30-7:54,16.27
2023-04-30-8:9,27.49
2023-04-30-8:24,23.73
2023-04-30-8:39,24.73
2023-04-30-8:54,16.25
2023-04-30-9:9,15.72
2023-04-30-9:24,21.5
2023-04-30-9:39,27.84
2023-04-30-9:54,18.11
2023-04-30-10:9,15.38
2023-04-30-10:24,24.33
2023-04-30-10:39,29.56
2023-04-30-10:54,27.68
2023-04-30-11:9,26.81
2023-04-30-11:24,23.48
2023-04-30-11:39,21.18
2023-04-30-11:55,21.91
2023-04-30-12:10,15.44
2023-04-30-12:25,28.22
2023-04-30-12:40,16.59
2023-04-30-12:55,20.61
2023-04-30-13:10,27.4
2023-04-30-13:25,28.52
2023-04-30-13:40,28.18
2023-04-30-13:55,21.55
2023-04-30-14:10,22.55
2023-04-30-14:25,25.26
2023-04-30-14:40,27.71
2023-04-30-14:55,19.17
2023-04-30-15:10,17.32
2023-04-30-15:25,21.95
2023-04-30-15:40,18.52
2023-04-30-15:55,17.25
2023-04-30-16:10,16.75
2023-04-30-16:25,26.78
2023-04-30-16:40,25.32
2023-04-30-16:55,25.99
2023-04-30-17:10,22.34
2023-04-30-17:25,17.17
2023-04-30-17:41,21.47
2023-04-30-17:56,27.32
2023-04-30-18:11,18.57
2023-04-30-18:26,16.2
2023-04-30-18:41,18.06
2023-04-30-18:56,19.95
2023-04-30-19:11,22.45
2023-04-30-19:26,26.88
2023-04-30-19:41,24.3
2023-04-30-19:56,19.01
2023-04-30-20:11,22.72
2023-04-30-20:26,25.17
2023-04-30-20:41,28.06
2023-04-30-20:56,25.19
2023-04-30-21:11,17.37
2023-04-30-21:27,27.23
2023-04-30-21:42,17.44
2023-04-30-21:57,21.83
2023-04-30-22:12,20.86
2023-04-30-22:27,19.14
2023-04-30-22:42,22.23
2023-04-30-22:57,22.92
2023-04-30-23:12,15.19
2023-04-30-23:27,16.33
2023-04-30-23:42,23.77
2023-04-30-23:57,23.58
2023-05-01-0:7,21.96
2023-05-01-0:22,26.28
2023-05-01-0:37,20.61
2023-05-01-0:52,19.79
2023-05-01-1:7,29.71
2023-05-01-1:22,16.28
2023-05-01-1:37,23.49
2023-05-01-1:53,16.44
2023-05-01-2:8,15.25
2023-05-01-2:23,22.17
2023-05-01-2:38,27.85
2023-05-01-2:53,19.57
2023-05-01-3:8,26.03
2023-05-01-3:23,27.86
2023-05-01-3:38,26.56
2023-05-01-3:53,23.23
2023-05-01-4:8,29.48
2023-05-01-4:23,16.66
2023-05-01-4:38,25.88
2023-05-01-4:53,26.68
2023-05-01-5:8,24.47
2023-05-01-5:23,18.58
2023-05-01-5:38,19.13
2023-05-01-5:53,16.24
2023-05-01-6:8,16.43
2023-05-01-6:23,29.22
2023-05-01-6:38,23.16
2023-05-01-6:53,25.48
2023-05-01-7:8,28.1
2023-05-01-7:24,23.39
2023-05-01-7:39,24.54
2023-05-01-7:54,15.52
2023-05-01-8:9,16.44
2023-05-01-8:24,20.88
2023-05-01-8:39,25.19
2023-05-01-8:54,20.49
2023-05-01-9:9,16.44
2023-05-01-9:24,25.01
2023-05-01-9:39,24.85
2023-05-01-9:54,26.22
2023-05-01-10:9,18.54
2023-05-01-10:24,15.81
2023-05-01-10:39,20.34
2023-05-01-10:54,27.1
2023-05-01-11:9,23.63
2023-05-01-11:24,15.6
2023-05-01-11:39,25.1
2023-05-01-11:55,26.47
2023-05-01-12:10,29.21
2023-05-01-12:25,24.81
2023-05-01-12:40,22.59
2023-05-01-12:55,25.51
2023-05-01-13:10,15.44
2023-05-01-13:25,20.49
2023-05-01-13:40,22.29
2023-05-01-13:55,26.88
2023-05-01-14:10,24.97
2023-05-01-14:25,20.71
2023-05-01-14:40,18.83
2023-05-01-14:55,23.87
2023-05-01-15:10,27.17
2023-05-01-15:25,26.64
2023-05-01-15:40,23.29
2023-05-01-15:55,22.81
2023-05-01-16:10,27.65
2023-05-01-16:25,22.59
2023-05-01-16:40,16.21
2023-05-01-16:55,23.87
2023-05-01-17:10,24.96
2023-05-01-17:25,21.2
2023-05-01-17:41,18.96
2023-05-01-17:56,21.25
2023-05-01-18:11,22.12
2023-05-01-18:26,21.77
2023-05-01-18:41,29.45
2023-05-01-18:56,23.37
2023-05-01-19:11,19.63
2023-05-01-19:26,18.63
2023-05-01-19:41,25.3
2023-05-01-19:56,18.83
2023-05-01-20:11,27.96
2023-05-01-20:26,25.52
2023-05-01-20:41,29.22
2023-05-01-20:56,27.03
2023-05-01-21:11,25.67
2023-05-01-21:27,23.26
2023-05-01-21:42,23.87
2023-05-01-21:57,22.51
2023-05-01-22:12,18.59
2023-05-01-22:27,16.29
2023-05-01-22:42,25.55
2023-05-01-22:57,16.4
2023-05-01-23:12,24.34
2023-05-01-23:27,25.58
2023-05-01-23:42,21.2
2023-05-01-23:57,17.88
2023-05-02-0:7,27.74
2023-05-02-0:22,15.32
2023-05-02-0:37,25.16
2023-05-02-0:52,25.45
2023-05-02-1:7,28.81
2023-05-02-1:22,27.67
2023-05-02-1:37,15.91
2023-05-02-1:53,18.35
2023-05-02-2:8,24.66
2023-05-02-2:23,27.42
2023-05-02-2:38,23.95
2023-05-02-2:53,23.15
2023-05-02-3:8,20.46
2023-05-02-3:23,18.85
2023-05-02-3:38,22.22
2023-05-02-3:53,25.36
2023-05-02-4:8,24.71
2023-05-02-4:23,25.79
2023-05-02-4:38,27.16
2023-05-02-4:53,22.57
2023-05-02-5:8,16.74
2023-05-02-5:23,20.81
2023-05-02-5:38,26.4
2023-05-02-5:53,29.76
2023-05-02-6:8,29.37
2023-05-02-6:23,20.88
2023-05-02-6:38,27.91
2023-05-02-6:53,28.09
2023-05-02-7:8,21.58
2023-05-02-7:24,19.47
2023-05-02-7:39,19.28
2023-05-02-7:54,15.43
2023-05-02-8:9,25.31
2023-05-02-8:24,18.36
2023-05-02-8:39,16.49
2023-05-02-8:54,19.97
2023-05-02-9:9,25.25
2023-05-02-9:24,23.03
2023-05-02-9:39,20.96
2023-05-02-9:54,25.75
2023-05-02-10:9,17.26
2023-05-02-10:24,27.94
2023-05-02-10:39,21.63
2023-05-02-10:54,17.88
2023-05-02-11:9,15.32
2023-05-02-11:24,21.16
2023-05-02-11:39,27.13
2023-05-02-11:55,19.08
2023-05-02-12:10,22.84
2023-05-02-12:25,17.03
2023-05-02-12:40,22.11
2023-05-02-12:55,27.92
2023-05-02-13:10,21.54
2023-05-02-13:25,29.81
2023-05-02-13:40,27.87
2023-05-02-13:55,29.71
2023-05-02-14:10,27.3
2023-05-02-14:25,22.92
2023-05-02-14:40,16.63
2023-05-02-14:55,26.89
2023-05-02-15:10,28.78
2023-05-02-15:25,29.34
2023-05-02-15:40,26.34
2023-05-02-15:55,27.0
2023-05-02-16:10,20.42
2023-05-02-16:25,23.47
2023-05-02-16:40,18.1
2023-05-02-16:55,25.65
2023-05-02-17:10,18.05
2023-05-02-17:25,24.33
2023-05-02-17:41,17.42
2023-05-02-17:56,20.43
2023-05-02-18:11,19.49
2023-05-02-18:26,27.74
2023-05-02-18:41,29.0
2023-05-02-18:56,24.26
2023-05-02-19:11,25.74
2023-05-02-19:26,19.69
2023-05-02-19:41,16.97
2023-05-02-19:56,27.03
2023-05-02-20:11,25.87
2023-05-02-20:26,23.28
2023-05-02-20:41,20.79
2023-05-02-20:56,22.59
2023-05-02-21:11,23.07
2023-05-02-21:27,20.33
2023-05-02-21:42,22.85
2023-05-02-21:57,26.93
2023-05-02-22:12,28.93
2023-05-02-22:27,23.7
2023-05-02-22:42,21.3
2023-05-02-22:57,18.34
2023-05-02-23:12,26.48
2023-05-02-23:27,18.21
2023-05-02-23:42,28.1
2023-05-02-23:57,19.62
2023-05-03-0:7,20.19
2023-05-03-0:22,15.29
2023-05-03-0:37,29.64
2023-05-03-0:52,29.69
2023-05-03-1:7,24.1
2023-05-03-1:22,24.01
2023-05-03-1:37,16.36
2023-05-03-1:53,23.14
2023-05-03-2:8,20.71
2023-05-03-2:23,26.37
2023-05-03-2:38,16.09
2023-05-03-2:53,28.05
2023-05-03-3:8,15.56
2023-05-03-3:23,18.01
2023-05-03-3:38,29.07
2023-05-03-3:53,18.89
2023-05-03-4:8,18.57
2023-05-03-4:23,25.19
2023-05-03-4:38,27.6
2023-05-03-4:53,23.94
2023-05-03-5:8,27.35
2023-05-03-5:23,27.07
2023-05-03-5:38,17.32
2023-05-03-5:53,23.02
2023-05-03-6:8,21.26
2023-05-03-6:23,29.72
2023-05-03-6:38,17.78
2023-05-03-6:53,22.57
2023-05-03-7:8,18.79
2023-05-03-7:24,24.26
2023-05-03-7:39,24.86
2023-05-03-7:54,21.65
2023-05-03-8:9,28.14
2023-05-03-8:24,21.9
2023-05-03-8:39,19.88
2023-05-03-8:54,20.76
2023-05-03-9:9,28.84
2023-05-03-9:24,27.13
2023-05-03-9:39,19.46
2023-05-03-9:54,27.66
2023-05-03-10:9,19.93
2023-05-03-10:24,15.98
2023-05-03-10:39,26.36
2023-05-03-10:54,24.01
2023-05-03-11:9,26.66
2023-05-03-11:24,28.12
2023-05-03-11:39,29.38
2023-05-03-11:55,26.16
2023-05-03-12:10,23.25
2023-05-03-12:25,21.06
2023-05-03-12:40,22.95
2023-05-03-12:55,28.17
2023-05-03-13:10,21.82
2023-05-03-13:25,15.95
2023-05-03-13:40,23.83
2023-05-03-13:55,16.83
2023-05-03-14:10,20.32
2023-05-03-14:25,23.99
2023-05-03-14:40,28.66
2023-05-03-14:55,18.33
2023-05-03-15:10,22.05
2023-05-03-15:25,17.81
2023-05-03-15:40,26.19
2023-05-03-15:55,18.91
2023-05-03-16:10,26.35
2023-05-03-16:25,25.54
2023-05-03-16:40,24.62
2023-05-03-16:55,28.82
2023-05-03-17:10,25.43
2023-05-03-17:25,18.74
2023-05-03-17:41,21.93
2023-05-03-17:56,20.95
2023-05-03-18:11,24.07
2023-05-03-18:26,18.63
2023-05-03-18:41,15.53
2023-05-03-18:56,29.7
2023-05-03-19:11,17.92
2023-05-03-19:26,20.09
2023-05-03-19:41,27.95
2023-05-03-19:56,28.72
2023-05-03-20:11,19.65
2023-05-03-20:26,22.74
2023-05-03-20:41,17.69
2023-05-03-20:56,25.1
2023-05-03-21:11,20.11
2023-05-03-21:27,29.47
2023-05-03-21:42,26.35
2023-05-03-21:57,24.28
2023-05-03-22:12,21.86
2023-05-03-22:27,27.19
2023-05-03-22:42,22.65
2023-05-03-22:57,18.39
2023-05-03-23:12,22.33
2023-05-03-23:27,26.24
2023-05-03-23:42,19.25
2023-05-03-23:57,17.82
2023-05-04-0:7,16.91
2023-05-04-0:22,16.16
2023-05-04-0:37,16.39
2023-05-04-0:52,26.51
2023-05-04-1:7,27.41
2023-05-04-1:22,22.23
2023-05-04-1:37,17.82
2023-05-04-1:53,25.62
2023-05-04-2:8,25.67
2023-05-04-2:23,21.96
2023-05-04-2:38,22.12
2023-05-04-2:53,28.65
2023-05-04-3:8,22.19
2023-05-04-3:23,15.17
2023-05-04-3:38,25.74
2023-05-04-3:53,19.53
2023-05-04-4:8,29.73
2023-05-04-4:23,17.58
2023-05-04-4:38,20.01
2023-05-04-4:53,16.84
2023-05-04-5:8,24.16
2023-05-04-5:23,16.92
2023-05-04-5:38,27.11
2023-05-04-5:53,19.93
2023-05-04-6:8,17.37
2023-05-04-6:23,21.04
2023-05-04-6:38,17.5
2023-05-04-6:53,29.86
2023-05-04-7:8,29.42
2023-05-04-7:24,21.79
2023-05-04-7:39,27.13
2023-05-04-7:54,19.54
2023-05-04-8:9,29.82
2023-05-04-8:24,17.77
2023-05-04-8:39,17.9
2023-05-04-8:54,25.24
2023-05-04-9:9,24.94
2023-05-04-9:24,18.39
2023-05-04-9:39,22.66
2023-05-04-9:54,19.7
2023-05-04-10:9,21.23
2023-05-04-10:24,28.66
2023-05-04-10:39,17.74
2023-05-04-10:54,24.21
2023-05-04-11:9,20.88
2023-05-04-11:24,25.6
2023-05-04-11:39,21.35
2023-05-04-11:55,18.89
2023-05-04-12:10,17.81
2023-05-04-12:25,18.7
2023-05-04-12:40,15.76
2023-05-04-12:55,19.15
2023-05-04-13:10,27.54
2023-05-04-13:25,23.93
2023-05-04-13:40,16.21
2023-05-04-13:55,29.39
2023-05-04-14:10,17.81
2023-05-04-14:25,24.56
2023-05-04-14:40,15.55
2023-05-04-14:55,23.92
2023-05-04-15:10,19.39
2023-05-04-15:25,21.13
2023-05-04-15:40,29.17
2023-05-04-15:55,16.54
2023-05-04-16:10,16.27
2023-05-04-16:25,29.77
2023-05-04-16:40,19.29
2023-05-04-16:55,16.42
2023-05-04-17:10,29.72
2023-05-04-17:25,29.36
2023-05-04-17:41,29.59
2023-05-04-17:56,18.81
2023-05-04-18:11,23.13
2023-05-04-18:26,23.32
2023-05-04-18:41,15.84
2023-05-04-18:56,27.08
2023-05-04-19:11,20.25
2023-05-04-19:26,24.12
2023-05-04-19:41,24.27
2023-05-04-19:56,25.13
2023-05-04-20:11,25.65
2023-05-04-20:26,25.67
2023-05-04-20:41,17.83
2023-05-04-20:56,26.94
2023-05-04-21:11,17.36
2023-05-04-21:27,21.24
2023-05-04-21:42,25.92
2023-05-04-21:57,23.72
2023-05-04-22:12,23.69
2023-05-04-22:27,23.76
2023-05-04-22:42,29.01
2023-05-04-22:57,22.44
2023-05-04-23:12,23.72
2023-05-04-23:27,17.06
2023-05-04-23:42,24.21
2023-05-04-23:57,20.28
2023-05-05-0:7,17.32
2023-05-05-0:22,23.52
2023-05-05-0:37,15.72
2023-05-05-0:52,18.46
2023-05-05-1:7,24.92
2023-05-05-1:22,22.02
2023-05-05-1:37,19.89
2023-05-05-1:53,16.86
2023-05-05-2:8,21.6
2023-05-05-2:23,19.61
2023-05-05-2:38,15.66
2023-05-05-2:53,21.3
2023-05-05-3:8,28.66
2023-05-05-3:23,29.13
2023-05-05-3:38,23.37
2023-05-05-3:53,22.71
2023-05-05-4:8,29.54
2023-05-05-4:23,19.79
2023-05-05-4:38,20.11
2023-05-05-4:53,17.22
2023-05-05-5:8,26.09
2023-05-05-5:23,19.11
2023-05-05-5:38,16.31
2023-05-05-5:53,22.44
2023-05-05-6:8,18.53
2023-05-05-6:23,27.33
2023-05-05-6:38,24.77
2023-05-05-6:53,19.49
2023-05-05-7:8,20.28
2023-05-05-7:24,17.76
2023-05-05-7:39,25.09
2023-05-05-7:54,23.96
2023-05-05-8:9,24.4
2023-05-05-8:24,27.8
2023-05-05-8:39,18.11
2023-05-05-8:54,27.06
2023-05-05-9:9,18.85
2023-05-05-9:24,23.9
2023-05-05-9:39,21.19
2023-05-05-9:54,27.25
2023-05-05-10:9,27.5
2023-05-05-10:24,26.35
2023-05-05-10:39,15.73
2023-05-05-10:54,28.54
2023-05-05-11:9,18.01
2023-05-05-11:24,16.46
2023-05-05-11:39,24.71
2023-05-05-11:55,21.61
2023-05-05-12:10,19.09
2023-05-05-12:25,17.23
2023-05-05-12:40,23.54
2023-05-05-12:55,15.7
2023-05-05-13:10,16.11
2023-05-05-13:25,27.77
2023-05-05-13:40,22.36
2023-05-05-13:55,28.18
2023-05-05-14:10,22.81
2023-05-05-14:25,24.35
2023-05-05-14:40,21.24
2023-05-05-14:55,16.83
2023-05-05-15:10,18.29
2023-05-05-15:25,23.89
2023-05-05-15:40,19.18
2023-05-05-15:55,26.78
2023-05-05-16:10,29.19
2023-05-05-16:25,29.16
2023-05-05-16:40,19.6
2023-05-05-16:55,24.76
2023-05-05-17:10,23.23
2023-05-05-17:25,17.38
2023-05-05-17:41,20.53
2023-05-05-17:56,26.87
2023-05-05-18:11,20.92
2023-05-05-18:26,19.12
2023-05-05-18:41,27.83
2023-05-05-18:56,16.0
2023-05-05-19:11,22.12
2023-05-05-19:26,22.6
2023-05-05-19:41,24.4
2023-05-05-19:56,25.46
2023-05-05-20:11,25.78
2023-05-05-20:26,23.33
2023-05-05-20:41,18.34
2023-05-05-20:56,25.44
2023-05-05-21:11,27.23
2023-05-05-21:27,16.27
2023-05-05-21:42,27.49
2023-05-05-21:57,23.73
2023-05-05-22:12,24.73
2023-05-05-22:27,16.25
2023-05-05-22:42,15.72
2023-05-05-22:57,21.5
2023-05-05-23:12,27.84
2023-05-05-23:27,18.11
2023-05-05-23:42,15.38
2023-05-05-23:57,24.33
2023-05-06-0:7,29.56
2023-05-06-0:22,27.68
2023-05-06-0:37,26.81
2023-05-06-0:52,23.48
2023-05-06-1:7,21.18
2023-05-06-1:22,21.91
2023-05-06-1:37,15.44
2023-05-06-1:53,28.22
2023-05-06-2:8,16.59
2023-05-06-2:23,20.61
2023-05-06-2:38,27.4
2023-05-06-2:53,28.52
2023-05-06-3:8,28.18
2023-05-06-3:23,21.55
2023-05-06-3:38,22.55
2023-05-06-3:53,25.26
2023-05-06-4:8,27.71
2023-05-06-4:23,19.17
2023-05-06-4:38,17.32
2023-05-06-4:53,21.95
2023-05-06-5:8,18.52
2023-05-06-5:23,17.25
2023-05-06-5:38,16.75
2023-05-06-5:53,26.78
2023-05-06-6:8,25.32
2023-05-06-6:23,25.99
2023-05-06-6:38,22.34
2023-05-06-6:53,17.17
2023-05-06-7:8,21.47
2023-05-06-7:24,27.32
2023-05-06-7:39,18.57
2023-05-06-7:54,16.2
2023-05-06-8:9,18.06
2023-05-06-8:24,19.95
2023-05-06-8:39,22.45
2023-05-06-8:54,26.88
2023-05-06-9:9,24.3
2023-05-06-9:24,19.01
2023-05-06-9:39,22.72
2023-05-06-9:54,25.17
2023-05-06-10:9,28.06
2023-05-06-10:24,25.19
2023-05-06-10:39,17.37
2023-05-06-10:54,27.23
2023-05-06-11:9,17.44
2023-05-06-11:24,21.83
2023-05-06-11:39,20.86
2023-05-06-11:55,19.14
2023-05-06-12:10,22.23
2023-05-06-12:25,22.92
2023-05-06-12:40,15.19
2023-05-06-12:55,16.33
2023-05-06-13:10,23.77
2023-05-06-13:25,23.58
2023-05-06-13:40,21.96
2023-05-06-13:55,26.28
2023-05-06-14:10,20.61
2023-05-06-14:25,19.79
2023-05-06-14:40,29.71
2023-05-06-14:55,16.28
2023-05-06-15:10,22.57
2023-05-06-15:25,18.79
2023-05-06-15:40,24.26
2023-05-06-15:55,24.86
2023-05-06-16:10,21.65
2023-05-06-16:25,28.14
2023-05-06-16:40,21.9
2023-05-06-16:55,19.88
2023-05-06-17:10,20.76
2023-05-06-17:25,28.84
2023-05-06-17:41,27.13
2023-05-06-17:56,19.46
2023-05-06-18:11,27.66
2023-05-06-18:26,19.93
2023-05-06-18:41,15.98
2023-05-06-18:56,26.36
2023-05-06-19:11,24.01
2023-05-06-19:26,26.66
2023-05-06-19:41,28.12
2023-05-06-19:56,29.38
2023-05-06-20:11,26.16
2023-05-06-20:26,23.25
2023-05-06-20:41,21.06
2023-05-06-20:56,22.95
2023-05-06-21:11,28.17
2023-05-06-21:27,21.82
2023-05-06-21:42,15.95
2023-05-06-21:57,23.83
2023-05-06-22:12,16.83
2023-05-06-22:27,20.32
2023-05-06-22:42,23.99
2023-05-06-22:57,28.66
2023-05-06-23:12,18.33
2023-05-06-23:27,22.05
2023-05-06-23:42,17.81
2023-05-06-23:57,26.19
2023-05-07-0:7,18.91
2023-05-07-0:22,26.35
2023-05-07-0:37,25.54
2023-05-07-0:52,24.62
2023-05-07-1:7,28.82
2023-05-07-1:22,25.43
2023-05-07-1:37,18.74
2023-05-07-1:53,21.93
2023-05-07-2:8,20.95
2023-05-07-2:23,24.07
2023-05-07-2:38,18.63
2023-05-07-2:53,15.53
2023-05-07-3:8,29.7
2023-05-07-3:23,17.92
2023-05-07-3:38,20.09
2023-05-07-3:53,27.95
2023-05-07-4:8,28.72
2023-05-07-4:23,19.65
2023-05-07-4:38,22.74
2023-05-07-4:53,17.69
2023-05-07-5:8,25.1
2023-05-07-5:23,20.11
