Time,Humditiy
2022-01-01-4:32,64.41
2022-01-01-4:47,67.53
2022-01-01-5:2,72.96
2022-01-01-5:17,76.13
2022-01-01-5:32,75.61
2022-01-01-5:47,61.85
2022-01-01-6:2,68.11
2022-01-01-6:17,72.01
2022-01-01-6:32,75.1
2022-01-01-6:47,64.08
2022-01-01-7:2,71.28
2022-01-01-7:17,79.5
2022-01-01-7:32,66.74
2022-01-01-7:47,67.25
2022-01-01-8:2,73.11
2022-01-01-8:17,64.59
2022-01-01-8:32,73.87
2022-01-01-8:47,72.46
2022-01-01-9:2,60.76
2022-01-01-9:17,68.93
2022-01-01-9:32,67.24
2022-01-01-9:47,76.53
2022-01-01-10:2,60.72
2022-01-01-10:17,74.83
2022-01-01-10:32,71.57
2022-01-01-10:47,79.63
2022-01-01-11:2,66.84
2022-01-01-11:17,62.3
2022-01-01-11:32,68.35
2022-01-01-11:47,77.05
2022-01-01-12:2,75.48
2022-01-01-12:17,69.23
2022-01-01-12:32,72.7
2022-01-01-12:47,79.86
2022-01-01-13:2,66.55
2022-01-01-13:17,63.67
2022-01-01-13:32,62.96
2022-01-01-13:47,66.26
2022-01-01-14:2,73.23
2022-01-01-14:17,69.62
2022-01-01-14:32,74.45
2022-01-01-14:47,61.94
2022-01-01-15:2,64.64
2022-01-01-15:17,75.39
2022-01-01-15:32,72.73
2022-01-01-15:47,64.79
2022-01-01-16:2,75.62
2022-01-01-16:17,75.85
2022-01-01-16:32,72.92
2022-01-01-16:47,78.97
2022-01-01-17:2,61.59
2022-01-01-17:17,63.03
2022-01-01-17:32,68.03
2022-01-01-17:47,76.75
2022-01-01-18:2,61.8
2022-01-01-18:17,70.98
2022-01-01-18:32,64.64
2022-01-01-18:47,68.56
2022-01-01-19:2,60.48
2022-01-01-19:17,74.55
2022-01-01-19:32,68.03
2022-01-01-19:47,64.67
2022-01-01-20:2,60.2
2022-01-01-20:17,72.02
2022-01-01-20:32,61.35
2022-01-01-20:47,64.8
2022-01-01-21:2,77.85
2022-01-01-21:17,71.31
2022-01-01-21:32,74.06
2022-01-01-21:47,65.42
2022-01-01-22:2,69.84
2022-01-01-22:17,79.26
2022-01-01-22:32,76.92
2022-01-01-22:47,64.23
2022-01-01-23:2,69.43
2022-01-01-23:17,77.07
2022-01-01-23:32,78.8
2022-01-01-23:47,67.45
2022-01-02-0:2,71.37
2022-01-02-0:17,60.48
2022-01-02-0:32,63.39
2022-01-02-0:47,62.35
2022-01-02-1:2,78.22
2022-01-02-1:17,72.96
2022-01-02-1:32,77.92
2022-01-02-1:47,75.9
2022-01-02-2:2,74.06
2022-01-02-2:17,76.11
2022-01-02-2:32,79.62
2022-01-02-2:47,67.89
2022-01-02-3:2,67.8
2022-01-02-3:17,63.38
2022-01-02-3:32,77.8
2022-01-02-3:47,64.06
2022-01-02-4:2,67.73
2022-01-02-4:17,64.45
2022-01-02-4:32,68.48
2022-01-02-4:47,62.32
2022-01-02-5:2,74.05
2022-01-02-5:17,60.51
2022-01-02-5:32,75.7
2022-01-02-5:47,75.0
2022-01-02-6:2,69.97
2022-01-02-6:17,69.88
2022-01-02-6:32,79.81
2022-01-02-6:47,74.37
2022-01-02-7:2,62.7
2022-01-02-7:17,74.15
2022-01-02-7:32,73.39
2022-01-02-7:47,68.45
2022-01-02-8:2,68.37
2022-01-02-8:17,68.02
2022-01-02-8:32,74.46
2022-01-02-8:47,73.46
2022-01-02-9:2,71.78
2022-01-02-9:17,60.64
2022-01-02-9:32,63.68
2022-01-02-9:47,64.63
2022-01-02-10:2,62.14
2022-01-02-10:17,65.91
2022-01-02-10:32,65.76
2022-01-02-10:47,77.44
2022-01-02-11:2,67.43
2022-01-02-11:17,66.16
2022-01-02-11:32,64.59
2022-01-02-11:47,61.52
2022-01-02-12:2,78.62
2022-01-02-12:17,69.98
2022-01-02-12:32,64.16
2022-01-02-12:47,60.11
2022-01-02-13:2,63.96
2022-01-02-13:17,78.68
2022-01-02-13:32,70.71
2022-01-02-13:47,70.46
2022-01-02-14:2,73.12
2022-01-02-14:17,73.26
2022-01-02-14:32,71.5
2022-01-02-14:47,74.9
2022-01-02-15:2,66.87
2022-01-02-15:17,70.81
2022-01-02-15:32,74.39
2022-01-02-15:47,78.84
2022-01-02-16:2,69.78
2022-01-02-16:17,74.28
2022-01-02-16:32,63.72
2022-01-02-16:47,67.82
2022-01-02-17:2,74.01
2022-01-02-17:17,64.89
2022-01-02-17:32,67.24
2022-01-02-17:47,76.37
2022-01-02-18:2,71.31
2022-01-02-18:17,67.44
2022-01-02-18:32,79.16
2022-01-02-18:47,61.8
2022-01-02-19:2,63.55
2022-01-02-19:17,63.46
2022-01-02-19:32,61.61
2022-01-02-19:47,69.03
2022-01-02-20:2,60.74
2022-01-02-20:17,62.2
2022-01-02-20:32,61.39
2022-01-02-20:47,72.97
2022-01-02-21:2,75.24
2022-01-02-21:17,78.54
2022-01-02-21:32,78.2
2022-01-02-21:47,76.27
2022-01-02-22:2,67.19
2022-01-02-22:17,61.8
2022-01-02-22:32,78.27
2022-01-02-22:47,66.91
2022-01-02-23:2,75.72
2022-01-02-23:17,70.4
2022-01-02-23:32,65.87
2022-01-02-23:47,80.0
2022-01-03-0:2,78.55
2022-01-03-0:17,67.31
2022-01-03-0:32,71.91
2022-01-03-0:47,78.63
2022-01-03-1:2,76.55
2022-01-03-1:17,70.25
2022-01-03-1:32,68.72
2022-01-03-1:47,70.72
2022-01-03-2:2,62.51
2022-01-03-2:17,79.38
2022-01-03-2:32,65.78
2022-01-03-2:47,74.56
2022-01-03-3:2,67.9
2022-01-03-3:17,62.77
2022-01-03-3:32,63.63
2022-01-03-3:47,71.46
2022-01-03-4:2,61.62
2022-01-03-4:17,61.44
2022-01-03-4:32,61.62
2022-01-03-4:47,70.26
2022-01-03-5:2,76.73
2022-01-03-5:17,69.81
2022-01-03-5:32,61.24
2022-01-03-5:47,71.45
2022-01-03-6:2,69.44
2022-01-03-6:17,68.5
2022-01-03-6:32,72.24
2022-01-03-6:47,62.35
2022-01-03-7:2,60.53
2022-01-03-7:17,76.68
2022-01-03-7:32,79.05
2022-01-03-7:47,64.77
2022-01-03-8:2,64.06
2022-01-03-8:17,73.77
2022-01-03-8:32,60.39
2022-01-03-8:47,61.78
2022-01-03-8:53,68.15
2022-01-03-9:2,73.83
2022-01-03-9:8,60.53
2022-01-03-9:17,78.58
2022-01-03-9:32,77.44
2022-01-03-9:47,72.05
2022-01-03-10:2,61.42
2022-01-03-10:17,60.33
2022-01-03-10:32,61.41
2022-01-03-10:47,68.19
2022-01-03-11:2,65.17
2022-01-03-11:17,73.89
2022-01-03-11:32,66.75
2022-01-03-11:47,65.26
2022-01-03-12:2,62.69
2022-01-03-12:17,76.04
2022-01-03-12:32,75.05
2022-01-03-12:47,77.89
2022-01-03-13:2,69.2
2022-01-03-13:18,66.75
2022-01-03-13:33,64.56
2022-01-03-13:48,75.78
2022-01-03-14:3,67.85
2022-01-03-14:18,78.9
2022-01-03-14:33,70.83
2022-01-03-14:48,63.93
2022-01-03-15:3,67.19
2022-01-03-15:18,76.36
2022-01-03-15:33,79.16
2022-01-03-15:48,74.39
2022-01-03-16:3,66.05
2022-01-03-16:18,79.2
2022-01-03-16:33,76.39
2022-01-03-16:48,62.53
2022-01-03-17:3,77.74
2022-01-03-17:18,71.54
2022-01-03-17:33,63.23
2022-01-03-17:48,71.39
2022-01-03-18:3,70.75
2022-01-03-18:19,74.48
2022-01-03-18:34,72.74
2022-01-03-18:49,75.95
2022-01-03-19:4,65.08
2022-01-03-19:19,73.86
2022-01-03-19:34,66.45
2022-01-03-19:49,71.58
2022-01-03-20:4,66.27
2022-01-03-20:19,65.98
2022-01-03-20:34,62.17
2022-01-03-20:49,73.19
2022-01-03-21:4,72.27
2022-01-03-21:19,75.49
2022-01-03-21:34,77.18
2022-01-03-21:49,62.97
2022-01-03-22:4,70.17
2022-01-03-22:19,63.61
2022-01-03-22:34,74.39
2022-01-03-22:49,66.82
2022-01-03-23:4,70.35
2022-01-03-23:19,76.46
2022-01-03-23:34,62.02
2022-01-03-23:49,67.75
2022-01-04-0:4,62.55
2022-01-04-0:19,60.27
2022-01-04-0:34,66.15
2022-01-04-0:49,77.18
2022-01-04-1:4,79.9
2022-01-04-1:20,77.33
2022-01-04-1:35,74.85
2022-01-04-1:50,79.33
2022-01-04-2:5,77.41
2022-01-04-2:20,76.14
2022-01-04-2:35,65.26
2022-01-04-2:50,79.69
2022-01-04-3:5,66.11
2022-01-04-3:20,71.54
2022-01-04-3:35,73.08
2022-01-04-3:50,61.08
2022-01-04-4:5,64.02
2022-01-04-4:20,66.77
2022-01-04-4:35,67.28
2022-01-04-4:50,79.59
2022-01-04-5:5,63.36
2022-01-04-5:20,78.14
2022-01-04-5:35,67.94
2022-01-04-5:50,76.35
2022-01-04-6:5,65.81
2022-01-04-6:20,67.92
2022-01-04-6:35,66.31
2022-01-04-6:50,69.5
2022-01-04-7:5,77.13
2022-01-04-7:20,64.12
2022-01-04-7:35,76.45
2022-01-04-7:51,64.12
2022-01-04-8:6,78.02
2022-01-04-8:21,67.66
2022-01-04-8:36,76.98
2022-01-04-8:51,60.2
2022-01-04-9:6,73.1
2022-01-04-9:21,64.46
2022-01-04-9:36,77.78
2022-01-04-9:51,62.02
2022-01-04-10:6,69.75
2022-01-04-10:21,77.3
2022-01-04-10:36,62.57
2022-01-04-10:51,60.56
2022-01-04-11:6,67.59
2022-01-04-11:21,60.69
2022-01-04-11:36,62.99
2022-01-04-11:51,65.76
2022-01-04-12:6,73.85
2022-01-04-12:21,70.28
2022-01-04-12:36,67.08
2022-01-04-12:51,71.55
2022-01-04-13:7,73.11
2022-01-04-13:22,78.56
2022-01-04-13:37,61.8
2022-01-04-13:52,76.06
2022-01-04-14:7,77.49
2022-01-04-14:22,67.09
2022-01-04-14:37,64.84
2022-01-04-14:52,78.83
2022-01-04-15:7,71.75
2022-01-04-15:22,71.05
2022-01-04-15:37,77.41
2022-01-04-15:52,78.59
2022-01-04-16:7,78.37
2022-01-04-16:22,74.17
2022-01-04-16:37,69.73
2022-01-04-16:52,77.35
2022-01-04-17:7,72.45
2022-01-04-17:22,70.12
2022-01-04-17:38,66.94
2022-01-04-17:53,73.96
2022-01-04-18:8,69.97
2022-01-04-18:23,75.09
2022-01-04-18:38,71.98
2022-01-04-18:53,67.43
2022-01-04-19:8,67.83
2022-01-04-19:23,67.51
2022-01-04-19:38,73.15
2022-01-04-19:53,69.99
2022-01-04-20:8,60.39
2022-01-04-20:23,70.11
2022-01-04-20:38,66.26
2022-01-04-20:53,71.37
2022-01-04-21:8,78.25
2022-01-04-21:23,75.53
2022-01-04-21:38,67.58
2022-01-04-21:53,78.04
2022-01-04-22:8,60.64
2022-01-04-22:23,70.12
2022-01-04-22:39,66.98
2022-01-04-22:54,66.01
2022-01-04-23:9,79.17
2022-01-04-23:24,73.65
2022-01-04-23:39,73.55
2022-01-04-23:54,64.24
2022-01-05-0:9,72.91
2022-01-05-0:24,70.71
2022-01-05-0:39,76.16
2022-01-05-0:54,68.31
2022-01-05-1:9,78.45
2022-01-05-1:24,79.98
2022-01-05-1:39,71.27
2022-01-05-1:54,61.2
2022-01-05-2:9,61.38
2022-01-05-2:24,62.32
2022-01-05-2:39,70.85
2022-01-05-2:54,69.15
2022-01-05-3:9,60.79
2022-01-05-3:24,60.73
2022-01-05-3:39,75.47
2022-01-05-3:54,71.77
2022-01-05-4:9,79.91
2022-01-05-4:24,66.23
2022-01-05-4:39,72.26
2022-01-05-4:55,78.81
2022-01-05-5:10,79.31
2022-01-05-5:25,66.51
2022-01-05-5:40,71.45
2022-01-05-5:55,76.11
2022-01-05-6:11,73.52
2022-01-05-6:26,79.04
2022-01-05-6:41,69.32
2022-01-05-6:56,61.44
2022-01-05-7:11,79.68
2022-01-05-7:26,75.94
2022-01-05-7:41,66.01
2022-01-05-7:56,72.97
2022-01-05-8:11,77.14
2022-01-05-8:26,78.51
2022-01-05-8:41,79.73
2022-01-05-8:56,69.12
2022-01-05-9:11,68.01
2022-01-05-9:26,61.31
2022-01-05-9:41,61.32
2022-01-05-9:56,74.23
2022-01-05-10:11,70.18
2022-01-05-10:26,62.14
2022-01-05-10:41,72.78
2022-01-05-10:56,67.33
2022-01-05-11:11,66.01
2022-01-05-11:27,76.19
2022-01-05-11:42,68.53
2022-01-05-11:57,71.08
2022-01-05-12:12,62.02
2022-01-05-12:27,67.77
2022-01-05-12:42,71.9
2022-01-05-12:57,61.0
2022-01-05-13:12,70.82
2022-01-05-13:27,63.38
2022-01-05-13:42,61.95
2022-01-05-13:57,74.6
2022-01-05-14:12,76.73
2022-01-05-14:27,70.06
2022-01-05-14:42,66.67
2022-01-05-14:57,77.24
2022-01-05-15:12,68.43
2022-01-05-15:27,65.67
2022-01-05-15:42,62.22
2022-01-05-15:57,69.21
2022-01-05-16:12,68.39
2022-01-05-16:27,72.0
2022-01-05-16:42,64.96
2022-01-05-16:57,62.85
2022-01-05-17:12,65.1
2022-01-05-17:27,74.58
2022-01-05-17:42,60.86
2022-01-05-17:57,77.37
2022-01-05-18:12,78.4
2022-01-05-18:28,65.51
2022-01-05-18:43,77.43
2022-01-05-18:58,67.16
2022-01-05-19:13,69.66
2022-01-05-19:28,62.23
2022-01-05-19:43,77.57
2022-01-05-19:58,62.06
2022-01-05-20:13,78.73
2022-01-05-20:28,79.76
2022-01-05-20:43,76.22
2022-01-05-20:58,69.5
2022-01-05-21:13,77.36
2022-01-05-21:28,79.5
2022-01-05-21:43,74.78
2022-01-05-21:58,61.61
2022-01-05-22:13,70.06
2022-01-05-22:28,79.06
2022-01-05-22:43,61.37
2022-01-05-22:58,63.88
2022-01-05-23:13,66.84
2022-01-05-23:28,75.59
2022-01-05-23:43,62.02
2022-01-05-23:58,78.02
2022-01-06-0:13,74.29
2022-01-06-0:28,78.24
2022-01-06-0:43,64.01
2022-01-06-0:58,78.74
2022-01-06-1:14,68.75
2022-01-06-1:29,76.07
2022-01-06-1:44,79.12
2022-01-06-1:59,77.77
2022-01-06-2:14,73.88
2022-01-06-2:29,78.37
2022-01-06-2:44,79.56
2022-01-06-2:59,71.7
2022-01-06-3:14,62.18
2022-01-06-3:29,75.25
2022-01-06-3:44,60.54
2022-01-06-3:59,62.52
2022-01-06-4:14,74.27
2022-01-06-4:29,60.14
2022-01-06-4:44,62.73
2022-01-06-4:59,71.66
2022-01-06-5:14,75.67
2022-01-06-5:29,63.02
2022-01-06-5:44,77.13
2022-01-06-5:59,65.32
2022-01-06-6:14,75.79
2022-01-06-6:29,69.46
2022-01-06-6:44,75.26
2022-01-06-6:59,77.66
2022-01-06-7:14,68.58
2022-01-06-7:29,78.71
2022-01-06-7:45,63.61
2022-01-06-8:0,61.81
2022-01-06-8:15,74.02
2022-01-06-8:30,63.34
2022-01-06-8:45,60.43
2022-01-06-9:0,71.91
2022-01-06-9:15,69.13
2022-01-06-9:30,76.21
2022-01-06-9:45,78.2
2022-01-06-10:0,76.22
2022-01-06-10:15,60.84
2022-01-06-10:30,71.56
2022-01-06-10:45,70.89
2022-01-06-11:0,63.7
2022-01-06-11:15,79.55
2022-01-06-11:30,65.55
2022-01-06-11:45,66.9
2022-01-06-12:0,72.1
2022-01-06-12:15,64.72
2022-01-06-12:30,62.96
2022-01-06-12:45,65.19
2022-01-06-13:0,72.92
2022-01-06-13:15,63.84
2022-01-06-13:30,70.21
2022-01-06-13:46,60.19
2022-01-06-14:1,72.6
2022-01-06-14:16,64.39
2022-01-06-14:31,62.91
2022-01-06-14:46,67.03
2022-01-06-15:1,78.68
2022-01-06-15:16,79.15
2022-01-06-15:31,79.31
2022-01-06-15:46,67.92
2022-01-06-16:1,61.21
2022-01-06-16:16,62.62
2022-01-06-16:31,75.22
2022-01-06-16:46,67.92
2022-01-06-17:1,70.57
2022-01-06-17:16,62.91
2022-01-06-17:31,79.95
2022-01-06-17:46,66.55
2022-01-06-18:1,67.73
2022-01-06-18:16,76.54
2022-01-06-18:32,73.02
2022-01-06-18:47,64.64
2022-01-06-19:2,69.53
2022-01-06-19:17,64.34
2022-01-06-19:32,64.85
2022-01-06-19:47,65.24
2022-01-06-20:2,61.06
2022-01-06-20:17,61.88
2022-01-06-20:32,69.67
2022-01-06-20:47,76.25
2022-01-06-21:2,61.26
2022-01-06-21:17,76.46
2022-01-06-21:32,60.35
2022-01-06-21:47,68.96
2022-01-06-22:2,75.58
2022-01-06-22:17,70.39
2022-01-06-22:32,72.88
2022-01-06-22:47,69.9
2022-01-06-23:2,76.99
2022-01-06-23:17,69.98
2022-01-06-23:32,75.73
2022-01-06-23:47,71.29
2022-01-07-0:3,60.81
2022-01-07-0:18,66.82
2022-01-07-0:33,78.13
2022-01-07-0:48,77.2
2022-01-07-1:3,71.94
2022-01-07-1:18,61.49
2022-01-07-1:33,63.0
2022-01-07-1:48,63.6
2022-01-07-2:3,69.71
2022-01-07-2:18,60.54
2022-01-07-2:33,64.56
2022-01-07-2:48,75.7
2022-01-07-3:3,67.77
2022-01-07-3:18,76.2
2022-01-07-3:33,68.2
2022-01-07-3:48,74.1
2022-01-07-4:3,62.34
2022-01-07-4:18,72.76
2022-01-07-4:33,77.03
2022-01-07-4:48,76.9
2022-01-07-5:3,79.39
2022-01-07-5:18,77.05
2022-01-07-5:33,71.05
2022-01-07-5:48,73.62
2022-01-07-6:3,60.65
2022-01-07-6:18,67.94
2022-01-07-6:33,64.3
2022-01-07-6:49,79.8
2022-01-07-7:4,61.95
2022-01-07-7:19,66.69
2022-01-07-7:34,74.61
2022-01-07-7:49,60.64
2022-01-07-8:4,60.65
2022-01-07-8:19,72.85
2022-01-07-8:34,65.2
2022-01-07-8:49,60.99
2022-01-07-9:4,73.64
2022-01-07-9:19,74.14
2022-01-07-9:34,74.81
2022-01-07-9:49,71.99
2022-01-07-10:4,71.86
2022-01-07-10:19,67.49
2022-01-07-10:34,62.69
2022-01-07-10:49,68.39
2022-01-07-11:4,77.36
2022-01-07-11:19,60.88
2022-01-07-11:34,62.36
2022-01-07-11:49,60.26
2022-01-07-12:4,77.09
2022-01-07-12:19,68.79
2022-01-07-12:34,73.7
2022-01-07-12:49,71.27
2022-01-07-13:4,65.81
2022-01-07-13:19,69.4
2022-01-07-13:35,78.25
2022-01-07-13:50,67.81
2022-01-07-14:5,71.88
2022-01-07-14:20,75.36
2022-01-07-14:35,74.4
2022-01-07-14:50,77.66
2022-01-07-15:5,70.75
2022-01-07-15:20,63.2
2022-01-07-15:35,68.74
2022-01-07-15:50,79.78
2022-01-07-16:5,75.45
2022-01-07-16:20,72.73
2022-01-07-16:35,65.94
2022-01-07-16:50,76.86
2022-01-07-17:5,61.25
2022-01-07-17:20,61.53
2022-01-07-17:35,64.69
2022-01-07-17:50,78.73
2022-01-07-18:5,71.0
2022-01-07-18:20,75.69
2022-01-07-18:35,70.37
2022-01-07-18:50,69.8
2022-01-07-19:5,63.75
2022-01-07-19:20,64.68
2022-01-07-19:35,76.99
2022-01-07-19:50,64.98
2022-01-07-20:5,79.23
2022-01-07-20:20,67.58
2022-01-07-20:36,65.86
2022-01-07-20:51,67.51
2022-01-07-21:6,62.27
2022-01-07-21:21,73.24
2022-01-07-21:36,67.69
2022-01-07-21:51,70.49
2022-01-07-22:6,75.26
2022-01-07-22:21,70.0
2022-01-07-22:36,71.26
2022-01-07-22:51,64.61
2022-01-07-23:6,69.77
2022-01-07-23:21,73.67
2022-01-07-23:36,63.0
2022-01-07-23:51,77.02
2022-01-08-0:6,78.96
2022-01-08-0:21,71.52
2022-01-08-0:36,73.25
2022-01-08-0:51,65.71
2022-01-08-1:6,70.24
2022-01-08-1:21,63.72
2022-01-08-1:36,70.03
2022-01-08-1:51,61.16
2022-01-08-2:6,71.74
2022-01-08-2:21,71.61
2022-01-08-2:36,68.98
2022-01-08-2:51,71.62
2022-01-08-3:6,72.59
2022-01-08-3:22,60.1
2022-01-08-3:37,75.11
2022-01-08-3:52,68.94
2022-01-08-4:7,74.92
2022-01-08-4:22,67.42
2022-01-08-4:37,70.91
2022-01-08-4:52,66.96
2022-01-08-5:7,60.64
2022-01-08-5:22,78.63
2022-01-08-5:37,78.32
2022-01-08-5:52,77.35
2022-01-08-6:7,76.34
2022-01-08-6:22,72.57
2022-01-08-6:37,67.62
2022-01-08-6:52,61.41
2022-01-08-7:7,71.38
2022-01-08-7:22,76.23
2022-01-08-7:37,65.37
2022-01-08-7:52,66.57
2022-01-08-8:7,76.61
2022-01-08-8:22,76.19
2022-01-08-8:37,77.66
2022-01-08-8:52,61.62
2022-01-08-9:7,61.51
2022-01-08-9:22,61.26
2022-01-08-9:37,73.85
2022-01-08-9:52,74.2
2022-01-08-10:7,62.63
2022-01-08-10:23,64.12
2022-01-08-10:38,69.2
2022-01-08-10:53,60.2
2022-01-08-11:8,78.9
2022-01-08-11:23,65.44
2022-01-08-11:38,60.6
2022-01-08-11:53,76.81
2022-01-08-12:8,70.61
2022-01-08-12:23,78.54
2022-01-08-12:38,62.32
2022-01-08-12:53,75.91
2022-01-08-13:8,77.4
2022-01-08-13:23,70.74
2022-01-08-13:38,75.09
2022-01-08-13:53,70.66
2022-01-08-14:8,72.37
2022-01-08-14:23,70.7
2022-01-08-14:38,62.14
2022-01-08-14:53,73.85
2022-01-08-15:9,64.04
2022-01-08-15:24,62.94
2022-01-08-15:39,62.65
2022-01-08-15:54,60.08
2022-01-08-16:9,79.29
2022-01-08-16:24,76.37
2022-01-08-16:39,68.76
2022-01-08-16:54,67.66
2022-01-08-17:9,76.21
2022-01-08-17:24,60.14
2022-01-08-17:39,68.72
2022-01-08-17:54,63.07
2022-01-08-18:9,65.17
2022-01-08-18:24,79.96
2022-01-08-18:39,72.74
2022-01-08-18:54,75.26
2022-01-08-19:9,63.99
2022-01-08-19:24,75.33
2022-01-08-19:39,72.89
2022-01-08-19:54,71.79
2022-01-08-20:9,72.4
2022-01-08-20:24,60.61
2022-01-08-20:39,63.9
2022-01-08-20:54,64.05
2022-01-08-21:9,64.92
2022-01-08-21:25,63.62
2022-01-08-21:40,60.79
2022-01-08-21:55,67.65
2022-01-08-22:10,72.8
2022-01-08-22:25,74.28
2022-01-08-22:40,71.78
2022-01-08-22:55,62.36
2022-01-08-23:10,73.16
2022-01-08-23:25,72.08
2022-01-08-23:40,71.67
2022-01-08-23:55,65.55
2022-01-09-0:10,61.15
2022-01-09-0:25,68.88
2022-01-09-0:40,76.95
2022-01-09-0:55,66.89
2022-01-09-1:10,75.21
2022-01-09-1:25,66.87
2022-01-09-1:40,62.03
2022-01-09-1:55,64.79
2022-01-09-2:10,76.22
2022-01-09-2:25,76.69
2022-01-09-2:40,77.79
2022-01-09-2:55,64.1
2022-01-09-3:10,78.42
2022-01-09-3:25,72.06
2022-01-09-3:40,79.67
2022-01-09-3:55,79.7
2022-01-09-4:10,74.64
2022-01-09-4:26,71.07
2022-01-09-4:41,79.89
2022-01-09-4:56,70.87
2022-01-09-5:11,74.01
2022-01-09-5:26,60.58
2022-01-09-5:41,66.73
2022-01-09-5:56,75.85
2022-01-09-6:11,73.77
2022-01-09-6:26,67.22
2022-01-09-6:41,64.64
2022-01-09-6:56,62.49
2022-01-09-7:11,68.54
2022-01-09-7:26,72.19
2022-01-09-7:41,73.63
2022-01-09-7:56,75.57
2022-01-09-8:11,70.84
2022-01-09-8:26,70.97
2022-01-09-8:41,67.76
2022-01-09-8:56,78.59
2022-01-09-9:11,64.78
2022-01-09-9:26,61.41
2022-01-09-9:41,72.11
2022-01-09-9:56,73.34
2022-01-09-10:11,69.06
2022-01-09-10:26,63.33
2022-01-09-10:41,77.1
2022-01-09-10:56,62.01
2022-01-09-11:12,68.86
2022-01-09-11:27,76.81
2022-01-09-11:42,62.59
2022-01-09-11:57,77.29
2022-01-09-12:12,73.74
2022-01-09-12:27,61.13
2022-01-09-12:42,72.47
2022-01-09-12:57,60.44
2022-01-09-13:12,78.26
2022-01-09-13:27,78.52
2022-01-09-13:42,64.55
2022-01-09-13:57,60.34
2022-01-09-14:12,68.43
2022-01-09-14:27,77.07
2022-01-09-14:42,64.85
2022-01-09-14:57,63.13
2022-01-09-15:12,66.5
2022-01-09-15:27,71.2
2022-01-09-15:42,75.86
2022-01-09-15:57,75.61
2022-01-09-16:12,77.3
2022-01-09-16:27,76.36
2022-01-09-16:42,75.35
2022-01-09-16:57,77.91
2022-01-09-17:12,67.24
2022-01-09-17:27,65.73
2022-01-09-17:42,69.55
2022-01-09-17:57,71.86
2022-01-09-18:13,62.17
2022-01-09-18:28,70.86
2022-01-09-18:43,74.77
2022-01-09-18:58,68.0
2022-01-09-19:13,77.34
2022-01-09-19:28,61.43
2022-01-09-19:43,70.82
2022-01-09-19:58,77.98
2022-01-09-20:13,65.49
2022-01-09-20:28,70.2
2022-01-09-20:43,68.72
2022-01-09-20:58,69.75
2022-01-09-21:13,60.53
2022-01-09-21:28,67.87
2022-01-09-21:43,70.92
2022-01-09-21:58,76.96
2022-01-09-22:13,73.57
2022-01-09-22:28,61.92
2022-01-09-22:43,60.32
2022-01-09-22:58,73.92
2022-01-09-23:13,77.47
2022-01-09-23:28,74.43
2022-01-09-23:43,60.57
2022-01-09-23:58,73.06
2022-01-10-0:13,62.78
2022-01-10-0:28,76.31
2022-01-10-0:43,71.54
2022-01-10-0:59,66.36
2022-01-10-1:14,78.81
2022-01-10-1:29,70.62
2022-01-10-1:44,71.95
2022-01-10-1:59,77.2
2022-01-10-2:14,66.22
2022-01-10-2:29,66.77
2022-01-10-2:44,71.55
2022-01-10-2:59,71.01
2022-01-10-3:14,74.93
2022-01-10-3:29,61.39
2022-01-10-3:44,79.74
2022-01-10-3:59,67.82
2022-01-10-4:14,69.03
2022-01-10-4:29,71.97
2022-01-10-4:44,79.77
2022-01-10-4:59,65.46
2022-01-10-5:14,74.05
2022-01-10-5:29,66.94
2022-01-10-5:44,67.68
2022-01-10-5:59,64.83
2022-01-10-6:14,75.88
2022-01-10-6:29,78.41
2022-01-10-6:44,68.32
2022-01-10-6:59,68.86
2022-01-10-7:14,71.66
2022-01-10-7:29,62.35
2022-01-10-7:45,70.82
2022-01-10-8:0,74.01
2022-01-10-8:15,70.68
2022-01-10-8:30,69.4
2022-01-10-8:45,61.99
2022-01-10-9:0,61.39
2022-01-10-9:15,67.26
2022-01-10-9:30,75.21
2022-01-10-9:45,71.99
2022-01-10-10:0,70.65
2022-01-10-10:15,73.57
2022-01-10-10:30,65.53
2022-01-10-10:45,65.69
2022-01-10-11:0,78.23
2022-01-10-11:15,60.31
2022-01-10-11:30,63.28
2022-01-10-11:45,70.49
2022-01-10-12:0,74.06
2022-01-10-12:15,72.22
2022-01-10-12:30,65.49
2022-01-10-12:45,66.92
2022-01-10-13:0,62.55
2022-01-10-13:15,60.85
2022-01-10-13:30,73.96
2022-01-10-13:45,62.72
2022-01-10-14:1,66.56
2022-01-10-14:16,60.75
2022-01-10-14:31,68.88
2022-01-10-14:46,61.78
2022-01-10-15:1,64.59
2022-01-10-15:16,76.66
2022-01-10-15:31,78.58
2022-01-10-15:46,71.36
2022-01-10-16:1,62.02
2022-01-10-16:16,62.86
2022-01-10-16:31,64.39
2022-01-10-16:46,75.73
2022-01-10-17:1,69.02
2022-01-10-17:16,66.27
2022-01-10-17:31,66.88
2022-01-10-17:46,62.49
2022-01-10-18:1,61.87
2022-01-10-18:16,64.46
2022-01-10-18:31,68.26
2022-01-10-18:46,75.96
2022-01-10-19:1,68.5
2022-01-10-19:16,75.96
2022-01-10-19:31,65.9
2022-01-10-19:46,69.24
2022-01-10-20:1,76.95
2022-01-10-20:17,67.34
2022-01-10-20:32,64.84
2022-01-10-20:47,71.71
2022-01-10-21:2,75.33
2022-01-10-21:17,67.81
