Time,Humditiy
2021-12-25-3:16,71.83
2021-12-25-3:31,70.13
2021-12-25-3:46,78.86
2021-12-25-4:1,60.78
2021-12-25-4:16,65.98
2021-12-25-4:31,73.64
2021-12-25-4:46,64.82
2021-12-25-5:1,71.75
2021-12-25-5:16,75.11
2021-12-25-5:31,73.77
2021-12-25-5:46,70.64
2021-12-25-6:1,75.57
2021-12-25-6:16,77.27
2021-12-25-6:31,71.19
2021-12-25-6:46,63.93
2021-12-25-7:1,74.99
2021-12-25-7:16,73.45
2021-12-25-7:31,63.37
2021-12-25-7:46,67.5
2021-12-25-8:1,66.94
2021-12-25-8:16,63.37
2021-12-25-8:31,72.44
2021-12-25-8:46,67.33
2021-12-25-9:1,63.88
2021-12-25-9:16,64.79
2021-12-25-9:31,64.25
2021-12-25-9:46,76.37
2021-12-25-10:1,62.51
2021-12-25-10:16,73.61
2021-12-25-10:31,77.41
2021-12-25-10:46,74.19
2021-12-25-11:1,68.35
2021-12-25-11:16,76.38
2021-12-25-11:31,61.54
2021-12-25-11:46,74.06
2021-12-25-12:1,73.51
2021-12-25-12:16,79.73
2021-12-25-12:31,73.72
2021-12-25-12:46,67.4
2021-12-25-13:1,66.96
2021-12-25-13:16,75.29
2021-12-25-13:31,63.19
2021-12-25-13:46,73.53
2021-12-25-14:1,66.07
2021-12-25-14:16,77.57
2021-12-25-14:31,76.49
2021-12-25-14:46,74.85
2021-12-25-15:1,69.3
2021-12-25-15:16,75.75
2021-12-25-15:31,70.51
2021-12-25-15:46,62.9
2021-12-25-16:1,76.25
2021-12-25-16:16,78.39
2021-12-25-16:31,64.15
2021-12-25-16:46,72.31
2021-12-25-17:1,67.97
2021-12-25-17:16,66.24
2021-12-25-17:31,72.19
2021-12-25-17:46,66.22
2021-12-25-18:1,67.24
2021-12-25-18:16,69.58
2021-12-25-18:31,68.86
2021-12-25-18:46,65.53
2021-12-25-19:1,71.12
2021-12-25-19:16,78.84
2021-12-25-19:31,66.5
2021-12-25-19:46,68.99
2021-12-25-20:1,68.26
2021-12-25-20:16,71.52
2021-12-25-20:31,66.11
2021-12-25-20:46,60.86
2021-12-25-21:1,63.47
2021-12-25-21:16,61.66
2021-12-25-21:31,74.02
2021-12-25-21:46,74.07
2021-12-25-22:1,69.23
2021-12-25-22:16,72.11
2021-12-25-22:31,71.0
2021-12-25-22:46,63.59
2021-12-25-23:1,75.37
2021-12-25-23:16,73.59
2021-12-25-23:31,68.95
2021-12-25-23:46,62.55
2021-12-26-0:1,68.74
2021-12-26-0:16,78.44
2021-12-26-0:31,60.87
2021-12-26-0:46,64.21
2021-12-26-1:1,70.79
2021-12-26-1:16,62.14
2021-12-26-1:31,78.12
2021-12-26-1:46,68.18
2021-12-26-2:1,79.79
2021-12-26-2:16,65.68
2021-12-26-2:31,65.29
2021-12-26-2:46,78.24
2021-12-26-3:1,63.63
2021-12-26-3:16,78.87
2021-12-26-3:31,67.67
2021-12-26-3:46,70.67
2021-12-26-4:1,62.17
2021-12-26-4:16,63.09
2021-12-26-4:31,66.34
2021-12-26-4:46,66.03
2021-12-26-5:1,69.07
2021-12-26-5:16,79.31
2021-12-26-5:31,75.18
2021-12-26-5:46,67.4
2021-12-26-6:1,60.96
2021-12-26-6:16,69.07
2021-12-26-6:31,69.74
2021-12-26-6:46,78.71
2021-12-26-7:1,75.0
2021-12-26-7:16,73.08
2021-12-26-7:31,70.56
2021-12-26-7:46,69.79
2021-12-26-8:1,79.09
2021-12-26-8:16,64.62
2021-12-26-8:31,74.24
2021-12-26-8:46,61.52
2021-12-26-9:1,60.75
2021-12-26-9:16,68.8
2021-12-26-9:31,78.59
2021-12-26-9:46,65.58
2021-12-26-10:1,79.06
2021-12-26-10:16,76.56
2021-12-26-10:31,60.73
2021-12-26-10:46,65.79
2021-12-26-11:1,76.05
2021-12-26-11:16,67.31
2021-12-26-11:31,78.9
2021-12-26-11:46,72.19
2021-12-26-12:1,63.34
2021-12-26-12:16,77.08
2021-12-26-12:31,69.64
2021-12-26-12:46,69.97
2021-12-26-13:1,74.22
2021-12-26-13:16,78.76
2021-12-26-13:31,63.94
2021-12-26-13:46,75.59
2021-12-26-14:1,68.07
2021-12-26-14:16,73.71
2021-12-26-14:31,79.67
2021-12-26-14:46,61.56
2021-12-26-15:1,75.13
2021-12-26-15:16,64.82
2021-12-26-15:31,66.05
2021-12-26-15:46,77.19
2021-12-26-16:1,64.83
2021-12-26-16:16,63.57
2021-12-26-16:31,61.49
2021-12-26-16:46,77.92
2021-12-26-17:1,67.21
2021-12-26-17:16,65.5
2021-12-26-17:31,73.15
2021-12-26-17:46,68.23
2021-12-26-18:1,66.29
2021-12-26-18:16,63.59
2021-12-26-18:31,79.56
2021-12-26-18:46,64.3
2021-12-26-19:1,73.29
2021-12-26-19:16,65.04
2021-12-26-19:31,62.26
2021-12-26-19:46,71.94
2021-12-26-20:1,61.15
2021-12-26-20:16,77.86
2021-12-26-20:31,62.98
2021-12-26-20:46,67.99
2021-12-26-21:1,60.15
2021-12-26-21:16,69.62
2021-12-26-21:31,74.42
2021-12-26-21:46,65.83
2021-12-26-22:1,66.12
2021-12-26-22:16,79.94
2021-12-26-22:31,67.4
2021-12-26-22:46,78.71
2021-12-26-23:1,76.92
2021-12-26-23:16,64.82
2021-12-26-23:31,61.86
2021-12-26-23:46,76.87
2021-12-27-0:1,63.58
2021-12-27-0:16,72.86
2021-12-27-0:31,79.3
2021-12-27-0:46,65.21
2021-12-27-1:1,67.94
2021-12-27-1:16,63.98
2021-12-27-1:31,72.48
2021-12-27-1:46,62.1
2021-12-27-2:1,74.34
2021-12-27-2:16,74.87
2021-12-27-2:31,60.84
2021-12-27-2:46,78.52
2021-12-27-3:1,66.33
2021-12-27-3:16,62.24
2021-12-27-3:31,74.2
2021-12-27-3:46,72.97
2021-12-27-4:1,73.31
2021-12-27-4:16,67.42
2021-12-27-4:31,63.24
2021-12-27-4:46,68.22
2021-12-27-5:1,69.67
2021-12-27-5:16,79.13
2021-12-27-5:31,62.36
2021-12-27-5:46,69.66
2021-12-27-6:1,70.46
2021-12-27-6:16,73.35
2021-12-27-6:31,76.23
2021-12-27-6:46,68.81
2021-12-27-7:1,76.13
2021-12-27-7:16,77.27
2021-12-27-7:31,74.28
2021-12-27-7:46,60.5
2021-12-27-8:1,62.93
2021-12-27-8:16,77.77
2021-12-27-8:31,65.23
2021-12-27-8:46,60.67
2021-12-27-9:1,76.37
2021-12-27-9:16,66.12
2021-12-27-9:31,61.03
2021-12-27-9:46,69.68
2021-12-27-10:1,79.97
2021-12-27-10:16,65.3
2021-12-27-10:31,79.04
2021-12-27-10:46,78.75
2021-12-27-11:1,66.65
2021-12-27-11:16,61.39
2021-12-27-11:31,64.41
2021-12-27-11:46,77.25
2021-12-27-12:1,77.42
2021-12-27-12:16,70.56
2021-12-27-12:31,77.1
2021-12-27-12:46,65.67
2021-12-27-13:1,73.09
2021-12-27-13:16,64.7
2021-12-27-13:31,61.09
2021-12-27-13:46,66.37
2021-12-27-14:1,64.38
2021-12-27-14:16,63.64
2021-12-27-14:31,79.16
2021-12-27-14:46,72.6
2021-12-27-15:1,76.32
2021-12-27-15:16,67.71
2021-12-27-15:31,66.88
2021-12-27-15:46,71.0
2021-12-27-16:1,76.43
2021-12-27-16:16,76.08
2021-12-27-16:31,70.52
2021-12-27-16:46,67.02
2021-12-27-17:1,61.07
2021-12-27-17:16,64.12
2021-12-27-17:31,66.27
2021-12-27-17:46,64.35
2021-12-27-18:1,63.3
2021-12-27-18:16,75.97
2021-12-27-18:31,66.73
2021-12-27-18:46,70.36
2021-12-27-19:1,68.66
2021-12-27-19:16,71.38
2021-12-27-19:31,76.75
2021-12-27-19:46,69.78
2021-12-27-20:1,69.54
2021-12-27-20:16,69.21
2021-12-27-20:31,77.76
2021-12-27-20:46,68.33
2021-12-27-21:1,79.91
2021-12-27-21:16,79.82
2021-12-27-21:31,69.06
2021-12-27-21:46,72.79
2021-12-27-22:1,72.3
2021-12-27-22:16,78.49
2021-12-27-22:31,63.02
2021-12-27-22:46,75.5
2021-12-27-23:1,64.37
2021-12-27-23:16,71.33
2021-12-27-23:31,76.93
2021-12-27-23:46,75.52
2021-12-28-0:1,79.06
2021-12-28-0:16,77.52
2021-12-28-0:31,72.74
2021-12-28-0:46,71.78
2021-12-28-1:1,63.89
2021-12-28-1:16,70.42
2021-12-28-1:31,62.63
2021-12-28-1:46,79.42
2021-12-28-2:1,68.93
2021-12-28-2:16,77.73
2021-12-28-2:31,68.66
2021-12-28-2:46,75.81
2021-12-28-3:1,62.51
2021-12-28-3:16,62.2
2021-12-28-3:31,64.18
2021-12-28-3:46,75.4
2021-12-28-4:1,61.33
2021-12-28-4:16,66.17
2021-12-28-4:31,65.41
2021-12-28-4:46,71.06
2021-12-28-5:1,78.1
2021-12-28-5:16,69.08
2021-12-28-5:31,71.66
2021-12-28-5:46,75.1
2021-12-28-6:1,77.93
2021-12-28-6:16,60.77
2021-12-28-6:31,74.05
2021-12-28-6:46,79.65
2021-12-28-7:1,79.44
2021-12-28-7:16,70.01
2021-12-28-7:31,61.92
2021-12-28-7:46,61.85
2021-12-28-8:1,70.85
2021-12-28-8:16,69.7
2021-12-28-8:31,66.2
2021-12-28-8:46,60.74
2021-12-28-9:1,79.06
2021-12-28-9:16,79.93
2021-12-28-9:31,68.08
2021-12-28-9:46,68.7
2021-12-28-10:1,66.57
2021-12-28-10:16,62.57
2021-12-28-10:31,75.76
2021-12-28-10:46,68.58
2021-12-28-11:1,78.87
2021-12-28-11:16,61.16
2021-12-28-11:31,68.56
2021-12-28-11:46,76.85
2021-12-28-12:1,77.54
2021-12-28-12:16,63.5
2021-12-28-12:31,68.44
2021-12-28-12:46,63.85
2021-12-28-13:1,60.26
2021-12-28-13:16,74.56
2021-12-28-13:31,62.76
2021-12-28-13:46,67.38
2021-12-28-14:1,79.04
2021-12-28-14:16,63.17
2021-12-28-14:31,73.53
2021-12-28-14:46,76.43
2021-12-28-15:1,72.99
2021-12-28-15:16,78.72
2021-12-28-15:31,79.99
2021-12-28-15:46,68.69
2021-12-28-16:1,77.33
2021-12-28-16:16,69.96
2021-12-28-16:31,62.41
2021-12-28-16:46,72.96
2021-12-28-17:1,60.67
2021-12-28-17:16,60.28
2021-12-28-17:31,61.12
2021-12-28-17:46,60.93
2021-12-28-18:1,79.48
2021-12-28-18:16,78.33
2021-12-28-18:31,76.01
2021-12-28-18:46,65.73
2021-12-28-19:1,64.68
2021-12-28-19:16,64.66
2021-12-28-19:31,77.17
2021-12-28-19:46,76.25
2021-12-28-20:1,75.98
2021-12-28-20:16,79.75
2021-12-28-20:31,75.85
2021-12-28-20:46,75.58
2021-12-28-21:1,75.26
2021-12-28-21:16,72.15
2021-12-28-21:31,62.11
2021-12-28-21:46,60.7
2021-12-28-22:1,71.49
2021-12-28-22:16,79.13
2021-12-28-22:31,76.32
2021-12-28-22:46,77.58
2021-12-28-23:1,79.97
2021-12-28-23:16,66.64
2021-12-28-23:31,77.92
2021-12-28-23:46,62.23
2021-12-29-0:1,75.3
2021-12-29-0:16,64.85
2021-12-29-0:31,73.19
2021-12-29-0:46,67.33
2021-12-29-1:1,61.74
2021-12-29-1:16,66.16
2021-12-29-1:31,66.12
2021-12-29-1:46,70.84
2021-12-29-2:1,68.73
2021-12-29-2:16,66.56
2021-12-29-2:31,69.93
2021-12-29-2:46,68.44
2021-12-29-3:1,66.52
2021-12-29-3:16,65.99
2021-12-29-3:31,79.58
2021-12-29-3:46,71.67
2021-12-29-4:1,66.47
2021-12-29-4:16,77.13
2021-12-29-4:31,74.5
2021-12-29-4:46,63.58
2021-12-29-5:1,65.23
2021-12-29-5:16,74.46
2021-12-29-5:31,76.59
2021-12-29-5:46,61.28
2021-12-29-6:1,78.46
2021-12-29-6:16,71.03
2021-12-29-6:31,77.62
2021-12-29-6:46,74.88
2021-12-29-7:1,65.34
2021-12-29-7:16,73.37
2021-12-29-7:31,60.86
2021-12-29-7:47,67.07
2021-12-29-8:2,65.32
2021-12-29-8:17,70.07
2021-12-29-8:32,68.17
2021-12-29-8:47,66.37
2021-12-29-9:2,63.97
2021-12-29-9:17,62.11
2021-12-29-9:32,66.79
2021-12-29-9:47,75.63
2021-12-29-10:2,69.76
2021-12-29-10:17,70.1
2021-12-29-10:32,73.2
2021-12-29-10:47,71.32
2021-12-29-11:2,63.49
2021-12-29-11:17,67.43
2021-12-29-11:32,70.73
2021-12-29-11:47,72.34
2021-12-29-12:2,75.46
2021-12-29-12:17,60.15
2021-12-29-12:32,76.96
2021-12-29-12:47,73.32
2021-12-29-13:2,67.88
2021-12-29-13:17,72.56
2021-12-29-13:32,64.81
2021-12-29-13:47,78.03
2021-12-29-14:2,74.07
2021-12-29-14:17,71.19
2021-12-29-14:32,78.44
2021-12-29-14:47,71.65
2021-12-29-15:2,77.79
2021-12-29-15:17,76.36
2021-12-29-15:32,73.43
2021-12-29-15:47,66.95
2021-12-29-16:2,62.68
2021-12-29-16:17,66.81
2021-12-29-16:32,78.07
2021-12-29-16:47,72.92
2021-12-29-17:2,61.59
2021-12-29-17:17,61.97
2021-12-29-17:32,79.39
2021-12-29-17:47,62.07
2021-12-29-18:2,63.08
2021-12-29-18:17,67.55
2021-12-29-18:32,62.63
2021-12-29-18:47,68.26
2021-12-29-19:2,77.53
2021-12-29-19:17,77.95
2021-12-29-19:32,64.52
2021-12-29-19:47,61.55
2021-12-29-20:2,77.82
2021-12-29-20:17,68.48
2021-12-29-20:32,68.05
2021-12-29-20:47,75.92
2021-12-29-21:2,75.7
2021-12-29-21:17,65.24
2021-12-29-21:32,78.64
2021-12-29-21:47,69.05
2021-12-29-22:2,75.0
2021-12-29-22:17,70.85
2021-12-29-22:32,70.62
2021-12-29-22:47,71.26
2021-12-29-23:2,72.97
2021-12-29-23:17,74.44
2021-12-29-23:32,72.39
2021-12-29-23:47,63.75
2021-12-30-0:2,75.94
2021-12-30-0:17,77.71
2021-12-30-0:32,63.4
2021-12-30-0:47,60.21
2021-12-30-1:2,65.54
2021-12-30-1:17,63.36
2021-12-30-1:32,68.8
2021-12-30-1:47,62.18
2021-12-30-2:2,76.54
2021-12-30-2:17,79.3
2021-12-30-2:32,65.82
2021-12-30-2:47,71.89
2021-12-30-3:2,67.38
2021-12-30-3:17,63.3
2021-12-30-3:32,77.83
2021-12-30-3:47,74.17
2021-12-30-4:2,73.71
2021-12-30-4:17,76.57
2021-12-30-4:32,74.35
2021-12-30-4:47,72.07
2021-12-30-5:2,63.4
2021-12-30-5:17,78.09
2021-12-30-5:32,69.63
2021-12-30-5:47,74.53
2021-12-30-6:2,60.38
2021-12-30-6:17,73.15
2021-12-30-6:32,72.55
2021-12-30-6:47,62.83
2021-12-30-7:2,68.55
2021-12-30-7:17,60.45
2021-12-30-7:32,77.12
2021-12-30-7:47,72.07
2021-12-30-8:2,73.38
2021-12-30-8:17,60.98
2021-12-30-8:32,74.81
2021-12-30-8:47,64.4
2021-12-30-9:2,69.05
2021-12-30-9:17,79.92
2021-12-30-9:32,77.77
2021-12-30-9:47,74.52
2021-12-30-10:2,79.6
2021-12-30-10:17,68.28
2021-12-30-10:32,65.1
2021-12-30-10:47,60.28
2021-12-30-11:2,76.59
2021-12-30-11:17,61.75
2021-12-30-11:32,69.27
2021-12-30-11:47,72.67
2021-12-30-12:2,78.56
2021-12-30-12:17,77.11
2021-12-30-12:32,65.32
2021-12-30-12:47,78.25
2021-12-30-13:2,60.43
2021-12-30-13:17,79.93
2021-12-30-13:32,68.72
2021-12-30-13:47,69.49
2021-12-30-14:2,65.45
2021-12-30-14:17,64.42
2021-12-30-14:32,60.12
2021-12-30-14:47,79.06
2021-12-30-15:2,77.67
2021-12-30-15:17,79.46
2021-12-30-15:32,66.56
2021-12-30-15:47,64.61
2021-12-30-16:2,74.34
2021-12-30-16:17,60.66
2021-12-30-16:32,67.62
2021-12-30-16:47,62.29
2021-12-30-17:2,66.3
2021-12-30-17:17,79.23
2021-12-30-17:32,60.79
2021-12-30-17:47,72.81
2021-12-30-18:2,77.87
2021-12-30-18:17,77.92
2021-12-30-18:32,63.8
2021-12-30-18:47,74.86
2021-12-30-19:2,66.03
2021-12-30-19:17,72.83
2021-12-30-19:32,61.5
2021-12-30-19:47,77.58
2021-12-30-20:2,76.93
2021-12-30-20:17,79.05
2021-12-30-20:32,74.04
2021-12-30-20:47,69.65
2021-12-30-21:2,62.27
2021-12-30-21:17,68.08
2021-12-30-21:32,64.95
2021-12-30-21:47,79.6
2021-12-30-22:2,60.85
2021-12-30-22:17,71.2
2021-12-30-22:32,72.0
2021-12-30-22:47,75.89
2021-12-30-23:2,72.4
2021-12-30-23:17,75.0
2021-12-30-23:32,71.03
2021-12-30-23:47,77.1
2021-12-31-0:2,60.28
2021-12-31-0:17,72.18
2021-12-31-0:32,76.4
2021-12-31-0:47,65.57
2021-12-31-1:2,68.69
2021-12-31-1:17,61.89
2021-12-31-1:32,69.35
2021-12-31-1:47,66.63
2021-12-31-2:2,73.96
2021-12-31-2:17,76.13
2021-12-31-2:32,76.57
2021-12-31-2:47,60.5
2021-12-31-3:2,67.5
2021-12-31-3:17,69.57
2021-12-31-3:32,77.55
2021-12-31-3:47,66.6
2021-12-31-4:2,77.03
2021-12-31-4:17,65.01
2021-12-31-4:32,60.87
2021-12-31-4:47,79.85
2021-12-31-5:2,67.53
2021-12-31-5:17,67.13
2021-12-31-5:32,68.05
2021-12-31-5:47,60.54
2021-12-31-6:2,78.23
2021-12-31-6:17,64.42
2021-12-31-6:32,69.43
2021-12-31-6:47,69.26
2021-12-31-7:2,64.68
2021-12-31-7:17,73.11
2021-12-31-7:32,70.65
2021-12-31-7:47,65.98
2021-12-31-8:2,67.65
2021-12-31-8:17,65.93
2021-12-31-8:32,76.11
2021-12-31-8:47,68.28
2021-12-31-9:2,61.03
2021-12-31-9:17,63.28
2021-12-31-9:32,76.65
2021-12-31-9:47,75.63
2021-12-31-10:2,69.11
2021-12-31-10:17,72.43
2021-12-31-10:32,73.5
2021-12-31-10:47,64.79
2021-12-31-11:2,67.4
2021-12-31-11:17,65.11
2021-12-31-11:32,73.85
2021-12-31-11:47,71.43
2021-12-31-12:2,64.24
2021-12-31-12:17,69.47
2021-12-31-12:32,65.93
2021-12-31-12:47,69.81
2021-12-31-13:2,65.11
2021-12-31-13:17,65.16
2021-12-31-13:32,78.39
2021-12-31-13:47,69.71
2021-12-31-14:2,65.66
2021-12-31-14:17,73.54
2021-12-31-14:32,74.9
2021-12-31-14:47,61.34
2021-12-31-15:2,68.84
2021-12-31-15:17,66.59
2021-12-31-15:32,63.22
2021-12-31-15:47,65.82
2021-12-31-16:2,63.29
2021-12-31-16:17,63.42
2021-12-31-16:32,61.21
2021-12-31-16:47,77.26
2021-12-31-17:2,67.41
2021-12-31-17:17,64.54
2021-12-31-17:32,67.07
2021-12-31-17:47,76.85
2021-12-31-18:2,77.79
2021-12-31-18:17,64.44
2021-12-31-18:32,65.35
2021-12-31-18:47,76.55
2021-12-31-19:2,75.16
2021-12-31-19:17,76.8
2021-12-31-19:32,78.14
2021-12-31-19:47,69.82
2021-12-31-20:2,76.83
2021-12-31-20:17,77.13
2021-12-31-20:32,63.5
2021-12-31-20:47,75.9
2021-12-31-21:2,69.1
2021-12-31-21:17,67.82
2021-12-31-21:32,69.75
2021-12-31-21:47,75.25
2021-12-31-22:2,72.38
2021-12-31-22:17,66.5
2021-12-31-22:32,73.69
2021-12-31-22:47,66.26
2021-12-31-23:2,68.86
2021-12-31-23:17,69.41
2021-12-31-23:32,71.78
2021-12-31-23:47,70.9
2022-01-01-0:2,74.03
2022-01-01-0:17,77.87
2022-01-01-0:32,66.87
2022-01-01-0:47,74.85
2022-01-01-1:2,72.02
2022-01-01-1:17,63.22
2022-01-01-1:32,78.77
2022-01-01-1:47,69.32
2022-01-01-2:2,64.52
2022-01-01-2:17,64.9
2022-01-01-2:32,73.45
2022-01-01-2:47,69.76
2022-01-01-3:2,74.52
2022-01-01-3:17,61.79
2022-01-01-3:32,62.37
2022-01-01-3:47,60.78
2022-01-01-4:2,69.17
2022-01-01-4:17,66.73
2022-01-01-4:32,67.46
2022-01-01-4:47,68.43
2022-01-01-5:2,67.57
2022-01-01-5:17,78.39
2022-01-01-5:32,66.46
2022-01-01-5:47,76.87
2022-01-01-6:2,78.89
2022-01-01-6:17,64.07
2022-01-01-6:32,68.87
2022-01-01-6:47,66.55
2022-01-01-7:2,61.27
2022-01-01-7:17,66.93
2022-01-01-7:32,70.33
2022-01-01-7:47,74.68
2022-01-01-8:2,69.31
2022-01-01-8:17,63.7
2022-01-01-8:32,65.75
2022-01-01-8:47,62.05
2022-01-01-9:2,65.35
2022-01-01-9:17,65.43
2022-01-01-9:32,64.34
2022-01-01-9:47,65.72
2022-01-01-10:2,74.03
2022-01-01-10:17,69.67
2022-01-01-10:32,72.24
2022-01-01-10:47,70.42
2022-01-01-11:2,68.7
2022-01-01-11:17,75.26
2022-01-01-11:32,77.62
2022-01-01-11:47,77.32
2022-01-01-12:2,68.5
2022-01-01-12:17,74.68
2022-01-01-12:32,72.31
2022-01-01-12:47,71.58
2022-01-01-13:2,75.49
2022-01-01-13:17,74.53
2022-01-01-13:32,74.19
2022-01-01-13:47,71.53
2022-01-01-14:2,78.59
2022-01-01-14:17,75.81
2022-01-01-14:32,63.65
2022-01-01-14:47,74.92
2022-01-01-15:2,75.93
2022-01-01-15:17,62.31
2022-01-01-15:32,60.55
2022-01-01-15:47,66.99
2022-01-01-16:2,70.71
2022-01-01-16:17,70.52
2022-01-01-16:32,78.85
2022-01-01-16:47,76.72
2022-01-01-17:2,70.44
2022-01-01-17:17,65.74
2022-01-01-17:32,76.64
2022-01-01-17:47,79.9
2022-01-01-18:2,61.37
2022-01-01-18:17,76.77
2022-01-01-18:32,60.36
2022-01-01-18:47,71.63
2022-01-01-19:2,73.87
2022-01-01-19:17,71.04
2022-01-01-19:32,66.99
2022-01-01-19:47,77.12
2022-01-01-20:2,73.53
2022-01-01-20:17,72.56
2022-01-01-20:32,76.11
2022-01-01-20:47,71.62
2022-01-01-21:2,69.32
2022-01-01-21:17,65.87
2022-01-01-21:32,69.53
2022-01-01-21:47,77.85
2022-01-01-22:2,73.9
2022-01-01-22:17,72.04
2022-01-01-22:32,69.12
2022-01-01-22:47,75.7
2022-01-01-23:2,68.61
2022-01-01-23:17,76.97
2022-01-01-23:32,77.3
2022-01-01-23:47,74.03
2022-01-02-0:2,79.82
2022-01-02-0:17,69.15
2022-01-02-0:32,63.2
2022-01-02-0:47,78.75
2022-01-02-1:2,61.38
2022-01-02-1:17,66.4
2022-01-02-1:32,67.32
2022-01-02-1:47,73.07
2022-01-02-2:2,73.43
2022-01-02-2:17,73.57
2022-01-02-2:32,62.8
2022-01-02-2:47,77.75
2022-01-02-3:2,63.56
2022-01-02-3:17,79.21
2022-01-02-3:32,60.89
2022-01-02-3:47,74.5
2022-01-02-4:2,68.96
2022-01-02-4:17,79.53
2022-01-02-4:32,67.76
2022-01-02-4:47,71.23
2022-01-02-5:2,76.3
2022-01-02-5:17,76.04
2022-01-02-5:32,75.63
2022-01-02-5:47,75.02
2022-01-02-6:2,74.48
2022-01-02-6:17,60.93
2022-01-02-6:32,78.8
2022-01-02-6:47,78.35
2022-01-02-7:2,75.38
2022-01-02-7:17,73.02
2022-01-02-7:32,61.31
2022-01-02-7:47,68.32
2022-01-02-8:2,67.79
2022-01-02-8:17,69.27
2022-01-02-8:32,68.32
2022-01-02-8:47,72.03
2022-01-02-9:2,73.21
2022-01-02-9:17,69.33
2022-01-02-9:32,69.86
2022-01-02-9:47,60.85
2022-01-02-10:2,67.48
2022-01-02-10:17,75.89
2022-01-02-10:32,76.41
2022-01-02-10:47,73.55
2022-01-02-11:2,67.86
2022-01-02-11:17,79.09
2022-01-02-11:32,62.66
2022-01-02-11:47,78.88
2022-01-02-12:2,70.02
2022-01-02-12:17,66.89
2022-01-02-12:32,75.19
2022-01-02-12:47,63.73
2022-01-02-13:2,74.55
2022-01-02-13:17,79.15
2022-01-02-13:32,78.71
2022-01-02-13:47,64.84
2022-01-02-14:2,60.13
2022-01-02-14:17,62.07
2022-01-02-14:32,62.0
2022-01-02-14:47,77.67
2022-01-02-15:2,71.53
2022-01-02-15:17,70.49
2022-01-02-15:32,65.33
2022-01-02-15:47,60.24
2022-01-02-16:2,64.91
2022-01-02-16:17,67.18
2022-01-02-16:32,63.74
2022-01-02-16:47,63.46
2022-01-02-17:2,78.67
2022-01-02-17:17,71.05
2022-01-02-17:32,64.27
2022-01-02-17:47,63.44
2022-01-02-18:2,78.93
2022-01-02-18:17,66.0
2022-01-02-18:32,67.48
2022-01-02-18:47,77.16
2022-01-02-19:2,77.77
2022-01-02-19:17,60.84
2022-01-02-19:32,64.46
2022-01-02-19:47,62.17
2022-01-02-20:2,70.97
2022-01-02-20:17,65.44
2022-01-02-20:32,71.01
2022-01-02-20:47,66.83
2022-01-02-21:2,63.2
2022-01-02-21:17,63.68
2022-01-02-21:32,70.59
2022-01-02-21:47,64.22
2022-01-02-22:2,61.07
2022-01-02-22:17,72.99
2022-01-02-22:32,61.05
2022-01-02-22:47,75.76
2022-01-02-23:2,63.06
2022-01-02-23:17,63.57
2022-01-02-23:32,66.65
2022-01-02-23:47,69.89
2022-01-03-0:2,67.85
2022-01-03-0:17,73.03
2022-01-03-0:32,64.11
2022-01-03-0:47,67.44
2022-01-03-1:2,60.82
2022-01-03-1:17,74.53
2022-01-03-1:32,79.84
2022-01-03-1:47,74.17
2022-01-03-2:2,65.95
2022-01-03-2:17,71.85
2022-01-03-2:32,77.21
2022-01-03-2:47,78.27
2022-01-03-3:2,65.29
2022-01-03-3:17,66.71
2022-01-03-3:32,65.69
2022-01-03-3:47,73.0
2022-01-03-4:2,78.4
2022-01-03-4:17,79.87
2022-01-03-4:32,72.01
2022-01-03-4:47,79.81
2022-01-03-5:2,61.76
2022-01-03-5:17,76.07
2022-01-03-5:32,79.1
2022-01-03-5:47,79.99
2022-01-03-6:2,70.36
2022-01-03-6:17,63.39
2022-01-03-6:32,77.11
2022-01-03-6:47,72.03
2022-01-03-7:2,79.77
2022-01-03-7:17,67.41
2022-01-03-7:32,64.82
2022-01-03-7:47,77.12
2022-01-03-8:2,72.64
2022-01-03-8:17,61.68
2022-01-03-8:32,62.72
2022-01-03-8:47,60.31
2022-01-03-8:53,77.78
2022-01-03-9:2,66.38
2022-01-03-9:8,62.84
2022-01-03-9:17,65.07
2022-01-03-9:32,70.23
2022-01-03-9:47,63.1
2022-01-03-10:2,77.45
2022-01-03-10:17,62.52
2022-01-03-10:32,68.27
2022-01-03-10:47,75.87
2022-01-03-11:2,74.14
2022-01-03-11:17,66.37
2022-01-03-11:32,65.5
2022-01-03-11:47,77.29
2022-01-03-12:2,67.57
2022-01-03-12:17,72.66
2022-01-03-12:32,69.35
2022-01-03-12:47,68.49
2022-01-03-13:2,70.21
2022-01-03-13:18,69.07
2022-01-03-13:33,69.02
2022-01-03-13:48,64.25
2022-01-03-14:3,60.04
2022-01-03-14:18,74.66
2022-01-03-14:33,65.36
2022-01-03-14:48,61.31
2022-01-03-15:3,60.03
2022-01-03-15:18,67.37
2022-01-03-15:33,72.8
2022-01-03-15:48,75.31
2022-01-03-16:3,71.12
2022-01-03-16:18,62.55
2022-01-03-16:33,67.57
2022-01-03-16:48,61.46
2022-01-03-17:3,72.8
2022-01-03-17:18,70.4
2022-01-03-17:33,74.11
2022-01-03-17:48,79.09
2022-01-03-18:3,68.19
2022-01-03-18:19,66.6
2022-01-03-18:34,71.68
2022-01-03-18:49,77.37
2022-01-03-19:4,63.62
2022-01-03-19:19,79.68
2022-01-03-19:34,63.03
