Time,Temperature
2021-08-13-06:25,20.0
2021-08-13-06:40,21.87
2021-08-13-06:55,21.0
2021-08-13-07:10,21.87
2021-08-13-07:25,18.03
2021-08-13-07:40,19.0
2021-08-13-07:55,18.03
2021-08-13-08:10,20.0
2021-08-13-08:25,18.03
2021-08-13-08:40,19.0
2021-08-13-08:55,21.0
2021-08-13-09:10,19.0
2021-08-13-09:25,21.87
2021-08-13-09:40,18.03
2021-08-13-09:55,18.03
2021-08-13-10:10,20.0
2021-08-13-10:25,20.0
2021-08-13-10:40,19.0
2021-08-13-10:55,20.0
2021-08-13-11:10,21.87
2021-08-13-11:25,21.87
2021-08-13-11:40,21.0
2021-08-13-11:55,18.03
2021-08-13-12:10,19.0
2021-08-13-12:25,21.0
2021-08-13-12:40,20.0
2021-08-13-12:55,21.87
2021-08-13-13:10,20.0
2021-08-13-13:25,18.03
2021-08-13-13:40,21.0
2021-08-13-13:55,21.0
2021-08-13-14:10,18.03
2021-08-13-14:25,19.0
2021-08-13-14:40,21.0
2021-08-13-14:55,18.03
2021-08-13-15:10,20.0
2021-08-13-15:25,20.0
2021-08-13-15:40,18.03
2021-08-13-15:55,20.0
2021-08-13-16:10,19.0
2021-08-13-16:25,18.03
2021-08-13-16:40,21.87
2021-08-13-16:55,20.0
2021-08-13-17:10,21.0
2021-08-13-17:25,21.0
2021-08-13-17:40,19.0
2021-08-13-17:55,21.0
2021-08-13-18:10,19.0
2021-08-13-18:25,21.0
2021-08-13-18:40,21.87
2021-08-13-18:55,21.87
2021-08-13-19:10,18.03
2021-08-13-19:25,21.0
2021-08-13-19:40,19.0
2021-08-13-19:55,18.03
2021-08-13-20:10,21.87
2021-08-13-20:25,20.0
2021-08-13-20:40,19.0
2021-08-13-20:55,21.0
2021-08-13-21:10,20.0
2021-08-13-21:25,21.87
2021-08-13-21:40,18.03
2021-08-13-21:55,21.87
2021-08-13-22:10,21.0
2021-08-13-22:25,19.0
2021-08-13-22:40,19.0
2021-08-13-22:55,20.0
2021-08-13-23:10,21.87
2021-08-13-23:25,19.0
2021-08-13-23:40,20.0
2021-08-13-23:55,21.87
2021-08-14-00:10,21.87
2021-08-14-00:25,18.03
2021-08-14-00:40,18.03
2021-08-14-00:55,21.0
2021-08-14-01:10,21.0
2021-08-14-01:25,19.0
2021-08-14-01:40,18.03
2021-08-14-01:55,19.0
2021-08-14-02:10,18.03
2021-08-14-02:25,18.03
2021-08-14-02:40,19.0
2021-08-14-02:55,19.0
2021-08-14-03:10,21.0
2021-08-14-03:25,20.0
2021-08-14-03:40,20.0
2021-08-14-03:55,21.0
2021-08-14-04:10,19.0
2021-08-14-04:25,21.87
2021-08-14-04:40,20.0
2021-08-14-04:55,21.87
2021-08-14-05:10,20.0
2021-08-14-05:25,18.03
2021-08-14-05:40,19.0
2021-08-14-05:55,21.0
2021-08-14-06:10,20.0
2021-08-14-06:25,19.0
2021-08-14-06:40,21.87
2021-08-14-06:55,21.0
2021-08-14-07:10,20.0
2021-08-14-07:25,19.0
2021-08-14-07:40,19.0
2021-08-14-07:55,18.03
2021-08-14-08:10,21.0
2021-08-14-08:25,21.87
2021-08-14-08:40,20.0
2021-08-14-08:55,20.0
2021-08-14-09:10,20.0
2021-08-14-09:25,20.0
2021-08-14-09:40,20.0
2021-08-14-09:55,19.0
2021-08-14-10:10,18.03
2021-08-14-10:25,19.0
2021-08-14-10:40,20.0
2021-08-14-10:55,19.0
2021-08-14-11:10,21.0
2021-08-14-11:25,20.0
2021-08-14-11:40,21.87
2021-08-14-11:55,18.03
2021-08-14-12:10,21.0
2021-08-14-12:25,20.0
2021-08-14-12:40,21.87
2021-08-14-12:55,19.0
2021-08-14-13:10,21.0
2021-08-14-13:25,20.0
2021-08-14-13:40,21.0
2021-08-14-13:55,19.0
2021-08-14-14:10,21.87
2021-08-14-14:25,21.87
2021-08-14-14:40,20.0
2021-08-14-14:55,18.03
2021-08-14-15:10,19.0
2021-08-14-15:25,18.03
2021-08-14-15:40,21.87
2021-08-14-15:55,20.0
2021-08-14-16:10,21.0
2021-08-14-16:25,19.0
2021-08-14-16:40,19.0
2021-08-14-16:55,20.0
2021-08-14-17:10,19.0
2021-08-14-17:25,19.0
2021-08-14-17:40,20.0
2021-08-14-17:55,18.03
2021-08-14-18:10,18.03
2021-08-14-18:25,18.03
2021-08-14-18:40,21.0
2021-08-14-18:55,19.0
2021-08-14-19:10,21.87
2021-08-14-19:25,21.87
2021-08-14-19:40,20.0
2021-08-14-19:55,21.87
2021-08-14-20:10,19.0
2021-08-14-20:25,21.0
2021-08-14-20:40,19.0
2021-08-14-20:55,20.0
2021-08-14-21:10,20.0
2021-08-14-21:25,19.0
2021-08-14-21:40,18.03
2021-08-14-21:55,20.0
2021-08-14-22:10,21.87
2021-08-14-22:25,21.87
2021-08-14-22:40,18.03
2021-08-14-22:55,19.0
2021-08-14-23:10,21.87
2021-08-14-23:25,21.0
2021-08-14-23:40,21.87
2021-08-14-23:55,18.03
2021-08-15-00:10,19.0
2021-08-15-00:25,18.03
2021-08-15-00:40,21.0
2021-08-15-00:55,19.0
2021-08-15-01:10,20.0
2021-08-15-01:25,21.0
2021-08-15-01:40,21.87
2021-08-15-01:55,20.0
2021-08-15-02:10,21.0
2021-08-15-02:25,21.87
2021-08-15-02:40,21.0
2021-08-15-02:55,21.0
2021-08-15-03:10,21.87
2021-08-15-03:25,21.87
2021-08-15-03:40,20.0
2021-08-15-03:55,18.03
2021-08-15-04:10,21.87
2021-08-15-04:25,21.87
2021-08-15-04:40,19.0
2021-08-15-04:55,19.0
2021-08-15-05:10,21.0
2021-08-15-05:25,21.0
2021-08-15-05:40,20.0
2021-08-15-05:55,21.0
2021-08-15-06:10,21.0
2021-08-15-06:25,19.0
2021-08-15-06:40,18.03
2021-08-15-06:55,21.87
2021-08-15-07:10,19.0
2021-08-15-07:25,18.03
2021-08-15-07:40,21.87
2021-08-15-07:55,19.0
2021-08-15-08:10,18.03
2021-08-15-08:25,21.87
2021-08-15-08:40,20.0
2021-08-15-08:55,21.87
2021-08-15-09:10,21.87
2021-08-15-09:25,21.87
2021-08-15-09:40,21.87
2021-08-15-09:55,21.87
2021-08-15-10:10,18.03
2021-08-15-10:25,19.0
2021-08-15-10:40,19.0
2021-08-15-10:55,19.0
2021-08-15-11:10,20.0
2021-08-15-11:25,21.0
2021-08-15-11:40,19.0
2021-08-15-11:55,18.03
2021-08-15-12:10,18.03
2021-08-15-12:25,21.0
2021-08-15-12:40,21.87
2021-08-15-12:55,20.0
2021-08-15-13:10,18.03
2021-08-15-13:25,19.0
2021-08-15-13:40,20.0
2021-08-15-13:55,21.87
2021-08-15-14:10,20.0
2021-08-15-14:25,19.0
2021-08-15-14:40,20.0
2021-08-15-14:55,19.0
2021-08-15-15:10,18.03
2021-08-15-15:25,21.0
2021-08-15-15:40,20.0
2021-08-15-15:55,21.0
2021-08-15-16:10,20.0
2021-08-15-16:25,18.03
2021-08-15-16:40,20.0
2021-08-15-16:55,19.0
2021-08-15-17:10,18.03
2021-08-15-17:25,21.87
2021-08-15-17:40,18.03
2021-08-15-17:55,21.87
2021-08-15-18:10,18.03
2021-08-15-18:25,20.0
2021-08-15-18:40,20.0
2021-08-15-18:55,19.0
2021-08-15-19:10,21.87
2021-08-15-19:25,18.03
2021-08-15-19:40,19.0
2021-08-15-19:55,21.87
2021-08-15-20:10,20.0
2021-08-15-20:25,21.0
2021-08-15-20:40,21.0
2021-08-15-20:55,21.0
2021-08-15-21:10,18.03
2021-08-15-21:25,19.0
2021-08-15-21:40,18.03
2021-08-15-21:55,18.03
2021-08-15-22:10,18.03
2021-08-15-22:25,21.0
2021-08-15-22:40,20.0
2021-08-15-22:55,21.0
2021-08-15-23:10,21.0
2021-08-15-23:25,19.0
2021-08-15-23:40,19.0
2021-08-15-23:55,20.0
2021-08-16-00:10,20.0
2021-08-16-00:25,19.0
2021-08-16-00:40,18.03
2021-08-16-00:55,20.0
2021-08-16-01:10,20.0
2021-08-16-01:25,19.0
2021-08-16-01:40,18.03
2021-08-16-01:55,21.87
2021-08-16-02:10,19.0
2021-08-16-02:25,19.0
2021-08-16-02:40,19.0
2021-08-16-02:55,20.0
2021-08-16-03:10,21.0
2021-08-16-03:25,21.0
2021-08-16-03:40,18.03
2021-08-16-03:55,21.0
2021-08-16-04:10,18.03
2021-08-16-04:25,20.0
2021-08-16-04:40,21.0
2021-08-16-04:55,18.03
2021-08-16-05:10,18.03
2021-08-16-05:25,18.03
2021-08-16-05:40,21.0
2021-08-16-05:55,18.03
2021-08-16-06:10,18.03
2021-08-16-06:25,19.0
2021-08-16-06:40,21.87
2021-08-16-06:55,18.03
2021-08-16-07:10,20.0
2021-08-16-07:25,21.0
2021-08-16-07:40,18.03
2021-08-16-07:55,19.0
2021-08-16-08:10,18.03
2021-08-16-08:25,19.0
2021-08-16-08:40,21.0
2021-08-16-08:55,18.03
2021-08-16-09:10,18.03
2021-08-16-09:25,18.03
2021-08-16-09:40,20.0
2021-08-16-09:55,20.0
2021-08-16-10:10,21.0
2021-08-16-10:25,19.0
2021-08-16-10:40,18.03
2021-08-16-10:55,21.0
2021-08-16-11:10,19.0
2021-08-16-11:25,19.0
2021-08-16-11:40,20.0
2021-08-16-11:55,21.87
2021-08-16-12:10,21.0
2021-08-16-12:25,20.0
2021-08-16-12:40,19.0
2021-08-16-12:55,20.0
2021-08-16-13:10,19.0
2021-08-16-13:25,20.0
2021-08-16-13:40,21.0
2021-08-16-13:55,21.87
2021-08-16-14:10,18.03
2021-08-16-14:25,21.87
2021-08-16-14:40,18.03
2021-08-16-14:55,21.0
2021-08-16-15:10,21.87
2021-08-16-15:25,21.87
2021-08-16-15:40,21.87
2021-08-16-15:55,20.0
2021-08-16-16:10,19.0
2021-08-16-16:25,20.0
2021-08-16-16:40,21.87
2021-08-16-16:55,21.0
2021-08-16-17:10,18.03
2021-08-16-17:25,21.87
2021-08-16-17:40,20.0
2021-08-16-17:55,18.03
2021-08-16-18:10,19.0
2021-08-16-18:25,19.0
2021-08-16-18:40,21.87
2021-08-16-18:55,21.0
2021-08-16-19:10,20.0
2021-08-16-19:25,18.03
2021-08-16-19:40,21.87
2021-08-16-19:55,21.0
2021-08-16-20:10,19.0
2021-08-16-20:25,21.87
2021-08-16-20:40,19.0
2021-08-16-20:55,20.0
2021-08-16-21:10,21.0
2021-08-16-21:25,19.0
2021-08-16-21:40,20.0
2021-08-16-21:55,21.0
2021-08-16-22:10,18.03
2021-08-16-22:25,21.87
2021-08-16-22:40,19.0
2021-08-16-22:55,21.87
2021-08-16-23:10,19.0
2021-08-16-23:25,21.0
2021-08-16-23:40,20.0
2021-08-16-23:55,21.87
2021-08-17-00:10,20.0
2021-08-17-00:25,19.0
2021-08-17-00:40,18.03
2021-08-17-00:55,21.87
2021-08-17-01:10,19.0
2021-08-17-01:25,21.0
2021-08-17-01:40,21.0
2021-08-17-01:55,21.87
2021-08-17-02:10,21.87
2021-08-17-02:25,20.0
2021-08-17-02:40,21.0
2021-08-17-02:55,19.0
2021-08-17-03:10,18.03
2021-08-17-03:25,21.0
2021-08-17-03:40,21.0
2021-08-17-03:55,20.0
2021-08-17-04:10,18.03
2021-08-17-04:25,21.87
2021-08-17-04:40,21.87
2021-08-17-04:55,21.87
2021-08-17-05:10,19.0
2021-08-17-05:25,21.0
2021-08-17-05:40,20.0
2021-08-17-05:55,21.87
2021-08-17-06:10,20.0
2021-08-17-06:25,20.0
2021-08-17-06:40,19.0
2021-08-17-06:55,19.0
2021-08-17-07:10,20.0
2021-08-17-07:25,21.0
2021-08-17-07:40,18.03
2021-08-17-07:55,21.87
2021-08-17-08:10,18.03
2021-08-17-08:25,21.0
2021-08-17-08:40,19.0
2021-08-17-08:55,21.87
2021-08-17-09:10,19.0
2021-08-17-09:25,21.87
2021-08-17-09:40,20.0
2021-08-17-09:55,21.87
2021-08-17-10:10,19.0
2021-08-17-10:25,19.0
2021-08-17-10:40,21.0
2021-08-17-10:55,21.87
2021-08-17-11:10,18.03
2021-08-17-11:25,21.0
2021-08-17-11:40,19.0
2021-08-17-11:55,21.0
2021-08-17-12:10,21.0
2021-08-17-12:25,21.0
2021-08-17-12:40,20.0
2021-08-17-12:55,18.03
2021-08-17-13:10,18.03
2021-08-17-13:25,18.03
2021-08-17-13:40,20.0
2021-08-17-13:55,20.0
2021-08-17-14:10,20.0
2021-08-17-14:25,21.87
2021-08-17-14:40,21.87
2021-08-17-14:55,19.0
2021-08-17-15:10,21.0
2021-08-17-15:25,21.0
2021-08-17-15:40,21.87
2021-08-17-15:55,18.03
2021-08-17-16:10,21.87
2021-08-17-16:25,19.0
2021-08-17-16:40,21.0
2021-08-17-16:55,18.03
2021-08-17-17:10,19.0
2021-08-17-17:25,20.0
2021-08-17-17:40,21.0
2021-08-17-17:55,21.87
2021-08-17-18:10,18.03
2021-08-17-18:25,20.0
2021-08-17-18:40,21.87
2021-08-17-18:55,21.0
2021-08-17-19:10,18.03
2021-08-17-19:25,18.03
2021-08-17-19:40,21.0
2021-08-17-19:55,18.03
2021-08-17-20:10,18.03
2021-08-17-20:25,21.87
2021-08-17-20:40,21.0
2021-08-17-20:55,19.0
2021-08-17-21:10,21.87
2021-08-17-21:25,21.87
2021-08-17-21:40,19.0
2021-08-17-21:55,19.0
2021-08-17-22:10,18.03
2021-08-17-22:25,21.0
2021-08-17-22:40,20.0
2021-08-17-22:55,19.0
2021-08-17-23:10,19.0
2021-08-17-23:25,18.03
2021-08-17-23:40,20.0
2021-08-17-23:55,20.0
2021-08-18-00:10,18.03
2021-08-18-00:25,18.03
2021-08-18-00:40,18.03
2021-08-18-00:55,19.0
2021-08-18-01:10,18.03
2021-08-18-01:25,21.87
2021-08-18-01:40,21.0
2021-08-18-01:55,20.0
2021-08-18-02:10,19.0
2021-08-18-02:25,18.03
2021-08-18-02:40,18.03
2021-08-18-02:55,19.0
2021-08-18-03:10,20.0
2021-08-18-03:25,21.87
2021-08-18-03:40,21.87
2021-08-18-03:55,20.0
2021-08-18-04:10,21.0
2021-08-18-04:25,20.0
2021-08-18-04:40,21.87
2021-08-18-04:55,19.0
2021-08-18-05:10,21.0
2021-08-18-05:25,18.03
2021-08-18-05:40,18.03
2021-08-18-05:55,18.03
2021-08-18-06:10,21.0
2021-08-18-06:25,19.0
2021-08-18-06:40,20.0
2021-08-18-06:55,19.0
2021-08-18-07:10,18.03
2021-08-18-07:25,20.0
2021-08-18-07:40,20.0
2021-08-18-07:55,18.03
2021-08-18-08:10,20.0
2021-08-18-08:25,19.0
2021-08-18-08:40,21.87
2021-08-18-08:55,21.0
2021-08-18-09:10,20.0
2021-08-18-09:25,19.0
2021-08-18-09:40,19.0
2021-08-18-09:55,20.0
2021-08-18-10:10,21.87
2021-08-18-10:25,19.0
2021-08-18-10:40,18.03
2021-08-18-10:55,20.0
2021-08-18-11:10,20.0
2021-08-18-11:25,21.0
2021-08-18-11:40,19.0
2021-08-18-11:55,18.03
2021-08-18-12:10,20.0
2021-08-18-12:25,18.03
2021-08-18-12:40,18.03
2021-08-18-12:55,21.0
2021-08-18-13:10,19.0
2021-08-18-13:25,21.87
2021-08-18-13:40,19.0
2021-08-18-13:55,20.0
2021-08-18-14:10,21.87
2021-08-18-14:25,21.87
2021-08-18-14:40,20.0
2021-08-18-14:55,21.87
2021-08-18-15:10,19.0
2021-08-18-15:25,20.0
2021-08-18-15:40,18.03
2021-08-18-15:55,21.0
2021-08-18-16:10,19.0
2021-08-18-16:25,20.0
2021-08-18-16:40,18.03
2021-08-18-16:55,21.0
2021-08-18-17:10,21.0
2021-08-18-17:25,21.87
2021-08-18-17:40,19.0
2021-08-18-17:55,20.0
2021-08-18-18:10,18.03
2021-08-18-18:25,21.87
2021-08-18-18:40,21.0
2021-08-18-18:55,21.0
2021-08-18-19:10,21.0
2021-08-18-19:25,18.03
2021-08-18-19:40,21.0
2021-08-18-19:55,20.0
2021-08-18-20:10,19.0
2021-08-18-20:25,21.0
2021-08-18-20:40,20.0
2021-08-18-20:55,20.0
2021-08-18-21:10,20.0
2021-08-18-21:25,18.03
2021-08-18-21:40,21.87
2021-08-18-21:55,21.0
2021-08-18-22:10,18.03
2021-08-18-22:25,21.0
2021-08-18-22:40,21.87
2021-08-18-22:55,21.0
2021-08-18-23:10,20.0
2021-08-18-23:25,20.0
2021-08-18-23:40,20.0
2021-08-18-23:55,21.0
2021-08-19-00:10,21.0
2021-08-19-00:25,19.0
2021-08-19-00:40,18.03
2021-08-19-00:55,21.87
2021-08-19-01:10,20.0
2021-08-19-01:25,21.87
2021-08-19-01:40,20.0
2021-08-19-01:55,18.03
2021-08-19-02:10,18.03
2021-08-19-02:25,20.0
2021-08-19-02:40,20.0
2021-08-19-02:55,21.0
2021-08-19-03:10,21.0
2021-08-19-03:25,21.87
2021-08-19-03:40,18.03
2021-08-19-03:55,18.03
2021-08-19-04:10,18.03
2021-08-19-04:25,18.03
2021-08-19-04:40,21.0
2021-08-19-04:55,19.0
2021-08-19-05:10,20.0
2021-08-19-05:25,19.0
2021-08-19-05:40,19.0
2021-08-19-05:55,20.0
2021-08-19-06:10,21.0
2021-08-19-06:25,21.0
2021-08-19-06:40,21.0
2021-08-19-06:55,21.0
2021-08-19-07:10,21.87
2021-08-19-07:25,19.0
2021-08-19-07:40,20.0
2021-08-19-07:55,19.0
2021-08-19-08:10,21.0
2021-08-19-08:25,21.87
2021-08-19-08:40,21.87
2021-08-19-08:55,21.87
2021-08-19-09:10,18.03
2021-08-19-09:25,18.03
2021-08-19-09:40,19.0
2021-08-19-09:55,19.0
2021-08-19-10:10,18.03
2021-08-19-10:25,21.0
2021-08-19-10:40,19.0
2021-08-19-10:55,21.0
2021-08-19-11:10,21.87
2021-08-19-11:25,20.0
2021-08-19-11:40,20.0
2021-08-19-11:55,21.0
2021-08-19-12:10,21.0
2021-08-19-12:25,20.0
2021-08-19-12:40,18.03
2021-08-19-12:55,20.0
2021-08-19-13:10,18.03
2021-08-19-13:25,19.0
2021-08-19-13:40,21.87
2021-08-19-13:55,20.0
2021-08-19-14:10,19.0
2021-08-19-14:25,19.0
2021-08-19-14:40,21.87
2021-08-19-14:55,18.03
2021-08-19-15:10,21.0
2021-08-19-15:25,21.0
2021-08-19-15:40,18.03
2021-08-19-15:55,21.87
2021-08-19-16:10,20.0
2021-08-19-16:25,18.03
2021-08-19-16:40,20.0
2021-08-19-16:55,18.03
2021-08-19-17:10,21.0
2021-08-19-17:25,19.0
2021-08-19-17:40,20.0
2021-08-19-17:55,19.0
2021-08-19-18:10,19.0
2021-08-19-18:25,21.87
2021-08-19-18:40,21.0
2021-08-19-18:55,20.0
2021-08-19-19:10,20.0
2021-08-19-19:25,19.0
2021-08-19-19:40,21.0
2021-08-19-19:55,18.03
2021-08-19-20:10,21.0
2021-08-19-20:25,19.0
2021-08-19-20:40,19.0
2021-08-19-20:55,21.0
2021-08-19-21:10,21.87
2021-08-19-21:25,19.0
2021-08-19-21:40,18.03
2021-08-19-21:55,18.03
2021-08-19-22:10,20.0
2021-08-19-22:25,19.0
2021-08-19-22:40,21.0
2021-08-19-22:55,21.87
2021-08-19-23:10,20.0
2021-08-19-23:25,18.03
2021-08-19-23:40,19.0
2021-08-19-23:55,18.03
2021-08-20-00:10,20.0
2021-08-20-00:25,21.0
2021-08-20-00:40,20.0
2021-08-20-00:55,21.87
2021-08-20-01:10,18.03
2021-08-20-01:25,19.0
2021-08-20-01:40,18.03
2021-08-20-01:55,21.0
2021-08-20-02:10,18.03
2021-08-20-02:25,19.0
2021-08-20-02:40,18.03
2021-08-20-02:55,18.03
2021-08-20-03:10,19.0
2021-08-20-03:25,21.0
2021-08-20-03:40,21.87
2021-08-20-03:55,21.87
2021-08-20-04:10,20.0
2021-08-20-04:25,20.0
2021-08-20-04:40,18.03
2021-08-20-04:55,19.0
2021-08-20-05:10,21.0
2021-08-20-05:25,20.0
2021-08-20-05:40,18.03
2021-08-20-05:55,21.0
2021-08-20-06:10,21.87
2021-08-20-06:25,21.0
2021-08-20-06:40,21.87
2021-08-20-06:55,19.0
2021-08-20-07:10,21.87
2021-08-20-07:25,21.87
2021-08-20-07:40,20.0
2021-08-20-07:55,21.0
2021-08-20-08:10,21.0
2021-08-20-08:25,21.0
2021-08-20-08:40,18.03
2021-08-20-08:55,18.03
2021-08-20-09:10,20.0
2021-08-20-09:25,21.87
2021-08-20-09:40,21.87
2021-08-20-09:55,18.03
2021-08-20-10:10,21.87
2021-08-20-10:25,18.03
2021-08-20-10:40,20.0
2021-08-20-10:55,21.0
2021-08-20-11:10,19.0
2021-08-20-11:25,20.0
2021-08-20-11:40,21.87
2021-08-20-11:55,19.0
2021-08-20-12:10,19.0
2021-08-20-12:25,21.0
2021-08-20-12:40,21.87
2021-08-20-12:55,21.0
2021-08-20-13:10,21.87
2021-08-20-13:25,20.0
2021-08-20-13:40,20.0
2021-08-20-13:55,18.03
2021-08-20-14:10,21.87
2021-08-20-14:25,20.0
2021-08-20-14:40,19.0
2021-08-20-14:55,18.03
2021-08-20-15:10,18.03
2021-08-20-15:25,20.0
2021-08-20-15:40,21.0
2021-08-20-15:55,19.0
2021-08-20-16:10,21.0
2021-08-20-16:25,20.0
2021-08-20-16:40,18.03
2021-08-20-16:55,21.0
2021-08-20-17:10,18.03
2021-08-20-17:25,21.87
2021-08-20-17:40,19.0
2021-08-20-17:55,21.87
2021-08-20-18:10,20.0
2021-08-20-18:25,21.87
2021-08-20-18:40,21.87
2021-08-20-18:55,18.03
2021-08-20-19:10,19.0
2021-08-20-19:25,21.87
2021-08-20-19:40,21.0
2021-08-20-19:55,18.03
2021-08-20-20:10,21.0
2021-08-20-20:25,18.03
2021-08-20-20:40,19.0
2021-08-20-20:55,19.0
2021-08-20-21:10,21.0
2021-08-20-21:25,20.0
2021-08-20-21:40,20.0
2021-08-20-21:55,20.0
2021-08-20-22:10,20.0
2021-08-20-22:25,19.0
2021-08-20-22:40,21.87
2021-08-20-22:55,19.0
2021-08-20-23:10,21.0
2021-08-20-23:25,20.0
2021-08-20-23:40,21.0
2021-08-20-23:55,18.03
2021-08-21-00:10,21.0
2021-08-21-00:25,21.0
2021-08-21-00:40,21.87
2021-08-21-00:55,21.0
2021-08-21-01:10,21.87
2021-08-21-01:25,21.0
2021-08-21-01:40,21.0
2021-08-21-01:55,20.0
2021-08-21-02:10,19.0
2021-08-21-02:25,20.0
2021-08-21-02:40,20.0
2021-08-21-02:55,19.0
2021-08-21-03:10,20.0
2021-08-21-03:25,21.0
2021-08-21-03:40,19.0
2021-08-21-03:55,19.0
2021-08-21-04:10,20.0
2021-08-21-04:25,19.0
2021-08-21-04:40,21.0
2021-08-21-04:55,18.03
2021-08-21-05:10,19.0
2021-08-21-05:25,19.0
2021-08-21-05:40,21.0
2021-08-21-05:55,21.0
2021-08-21-06:10,20.0
2021-08-21-06:25,19.0
2021-08-21-06:40,18.03
2021-08-21-06:55,18.03
2021-08-21-07:10,18.03
2021-08-21-07:25,20.0
2021-08-21-07:40,20.0
2021-08-21-07:55,21.87
2021-08-21-08:10,18.03
2021-08-21-08:25,18.03
2021-08-21-08:40,18.03
2021-08-21-08:55,19.0
2021-08-21-09:10,19.0
2021-08-21-09:25,19.0
2021-08-21-09:40,21.0
2021-08-21-09:55,20.0
2021-08-21-10:10,19.0
2021-08-21-10:25,21.0
2021-08-21-10:40,18.03
2021-08-21-10:55,21.87
2021-08-21-11:10,21.0
2021-08-21-11:25,18.03
2021-08-21-11:40,19.0
2021-08-21-11:55,21.0
2021-08-21-12:10,19.0
2021-08-21-12:25,19.0
2021-08-21-12:40,21.0
2021-08-21-12:55,21.87
2021-08-21-13:10,20.0
2021-08-21-13:25,21.87
2021-08-21-13:40,21.0
2021-08-21-13:55,21.87
2021-08-21-14:10,20.0
2021-08-21-14:25,21.87
2021-08-21-14:40,18.03
2021-08-21-14:55,19.0
2021-08-21-15:10,19.0
2021-08-21-15:25,18.03
2021-08-21-15:40,21.87
2021-08-21-15:55,21.0
2021-08-21-16:10,21.0
2021-08-21-16:25,20.0
2021-08-21-16:40,21.87
2021-08-21-16:55,20.0
2021-08-21-17:10,21.0
2021-08-21-17:25,21.87
2021-08-21-17:40,18.03
2021-08-21-17:55,21.87
2021-08-21-18:10,21.0
2021-08-21-18:25,20.0
2021-08-21-18:40,21.87
2021-08-21-18:55,20.0
2021-08-21-19:10,21.87
2021-08-21-19:25,18.03
2021-08-21-19:40,21.0
2021-08-21-19:55,18.03
2021-08-21-20:10,21.0
2021-08-21-20:25,21.0
2021-08-21-20:40,20.0
2021-08-21-20:55,19.0
2021-08-21-21:10,20.0
2021-08-21-21:25,21.0
2021-08-21-21:40,20.0
2021-08-21-21:55,21.0
2021-08-21-22:10,20.0
2021-08-21-22:25,21.87
2021-08-21-22:40,20.0
2021-08-21-22:55,20.0
2021-08-21-23:10,18.03
2021-08-21-23:25,20.0
2021-08-21-23:40,18.03
2021-08-21-23:55,21.0
2021-08-22-00:10,19.0
2021-08-22-00:25,18.03
2021-08-22-00:40,18.03
2021-08-22-00:55,19.0
2021-08-22-01:10,21.0
2021-08-22-01:25,21.0
2021-08-22-01:40,20.0
2021-08-22-01:55,21.0
2021-08-22-02:10,21.0
2021-08-22-02:25,21.87
2021-08-22-02:40,18.03
2021-08-22-02:55,19.0
2021-08-22-03:10,21.87
2021-08-22-03:25,21.87
2021-08-22-03:40,18.03
2021-08-22-03:55,21.87
2021-08-22-04:10,20.0
2021-08-22-04:25,21.0
2021-08-22-04:40,21.0
2021-08-22-04:55,18.03
2021-08-22-05:10,21.0
2021-08-22-05:25,20.0
2021-08-22-05:40,19.0
2021-08-22-05:55,21.0
2021-08-22-06:10,21.87
2021-08-22-06:25,18.03
2021-08-22-06:40,21.0
2021-08-22-06:55,20.0
2021-08-22-07:10,21.87
2021-08-22-07:25,21.0
2021-08-22-07:40,21.0
2021-08-22-07:55,19.0
2021-08-22-08:10,19.0
2021-08-22-08:25,19.0
2021-08-22-08:40,18.03
2021-08-22-08:55,21.87
2021-08-22-09:10,21.87
2021-08-22-09:25,18.03
2021-08-22-09:40,19.0
2021-08-22-09:55,18.03
2021-08-22-10:10,21.87
2021-08-22-10:25,21.87
2021-08-22-10:40,18.03
2021-08-22-10:55,20.0
2021-08-22-11:10,21.87
2021-08-22-11:25,20.0
2021-08-22-11:40,21.0
2021-08-22-11:55,20.0
2021-08-22-12:10,21.0
2021-08-22-12:25,21.87
2021-08-22-12:40,20.0
2021-08-22-12:55,20.0
2021-08-22-13:10,19.0
2021-08-22-13:25,21.0
2021-08-22-13:40,18.03
2021-08-22-13:55,20.0
2021-08-22-14:10,20.0
2021-08-22-14:25,20.0
2021-08-22-14:40,21.0
2021-08-22-14:55,21.87
2021-08-22-15:10,21.0
2021-08-22-15:25,21.0
2021-08-22-15:40,21.0
2021-08-22-15:55,21.0
2021-08-22-16:10,21.0
2021-08-22-16:25,19.0
2021-08-22-16:40,19.0
2021-08-22-16:55,19.0
2021-08-22-17:10,19.0
2021-08-22-17:25,18.03
2021-08-22-17:40,21.87
2021-08-22-17:55,20.0
2021-08-22-18:10,21.87
2021-08-22-18:25,20.0
2021-08-22-18:40,19.0
2021-08-22-18:55,19.0
2021-08-22-19:10,21.87
2021-08-22-19:25,21.87
2021-08-22-19:40,21.0
2021-08-22-19:55,21.87
2021-08-22-20:10,19.0
2021-08-22-20:25,21.0
2021-08-22-20:40,20.0
2021-08-22-20:55,21.87
2021-08-22-21:10,20.0
2021-08-22-21:25,20.0
2021-08-22-21:40,19.0
2021-08-22-21:55,20.0
2021-08-22-22:10,20.0
2021-08-22-22:25,18.03
2021-08-22-22:40,21.0
2021-08-22-22:55,20.0
2021-08-22-23:10,21.87
