Time,Humditiy
2021-10-18-10:28,54.9
2021-10-18-10:43,43.5
2021-10-18-10:58,43.0
2021-10-18-11:13,50.0
2021-10-18-11:28,48.0
2021-10-18-11:43,46.0
2021-10-18-11:58,45.0
2021-10-18-12:13,47.0
2021-10-18-12:28,47.0
2021-10-18-12:43,53.0
2021-10-18-12:58,44.0
2021-10-18-13:13,52.0
2021-10-18-13:28,44.0
2021-10-18-13:43,42.0
2021-10-18-13:59,49.0
2021-10-18-14:14,45.0
2021-10-18-14:29,45.0
2021-10-18-14:44,48.0
2021-10-18-14:59,46.0
2021-10-18-15:14,43.0
2021-10-18-15:29,46.0
2021-10-18-15:44,52.0
2021-10-18-15:59,45.0
2021-10-18-16:14,43.0
2021-10-18-16:29,50.0
2021-10-18-16:44,53.0
2021-10-18-16:59,51.0
2021-10-18-17:14,44.0
2021-10-18-17:29,51.0
2021-10-18-17:44,42.0
2021-10-18-17:59,50.0
2021-10-18-18:14,43.0
2021-10-18-18:29,43.5
2021-10-18-18:44,47.0
2021-10-18-18:59,42.0
2021-10-18-19:14,46.0
2021-10-18-19:29,48.0
2021-10-18-19:44,42.0
2021-10-18-19:59,50.0
2021-10-18-20:14,54.9
2021-10-18-20:29,42.0
2021-10-18-20:44,53.0
2021-10-18-20:59,46.0
2021-10-18-21:14,43.5
2021-10-18-21:29,54.9
2021-10-18-21:44,46.0
2021-10-18-21:59,49.0
2021-10-18-22:14,48.0
2021-10-18-22:30,43.0
2021-10-18-22:45,53.0
2021-10-18-23:0,49.0
2021-10-18-23:15,43.0
2021-10-18-23:30,43.0
2021-10-18-23:45,42.0
2021-10-19-0:0,43.0
2021-10-19-0:15,47.0
2021-10-19-0:30,49.0
2021-10-19-0:45,47.0
2021-10-19-1:0,43.0
2021-10-19-1:15,50.0
2021-10-19-1:30,50.0
2021-10-19-1:45,45.0
2021-10-19-2:0,48.0
2021-10-19-2:15,43.5
2021-10-19-2:30,42.0
2021-10-19-2:45,50.0
2021-10-19-3:0,47.0
2021-10-19-3:15,45.0
2021-10-19-3:30,52.0
2021-10-19-3:45,53.0
2021-10-19-4:0,50.0
2021-10-19-4:15,43.5
2021-10-19-4:30,44.0
2021-10-19-4:45,49.0
2021-10-19-5:0,45.0
2021-10-19-5:15,42.0
2021-10-19-5:30,48.0
2021-10-19-5:45,42.0
2021-10-19-6:0,48.0
2021-10-19-6:15,53.0
2021-10-19-6:30,43.0
2021-10-19-6:45,47.0
2021-10-19-7:1,44.0
2021-10-19-7:16,42.0
2021-10-19-7:31,43.5
2021-10-19-7:46,42.0
2021-10-19-8:1,49.0
2021-10-19-8:16,49.0
2021-10-19-8:31,53.0
2021-10-19-8:46,47.0
2021-10-19-9:1,42.0
2021-10-19-9:16,42.0
2021-10-19-9:31,45.0
2021-10-19-9:46,44.0
2021-10-19-10:1,52.0
2021-10-19-10:16,51.0
2021-10-19-10:31,49.0
2021-10-19-10:46,46.0
2021-10-19-11:1,54.9
2021-10-19-11:16,43.0
2021-10-19-11:31,45.0
2021-10-19-11:46,43.0
2021-10-19-12:1,50.0
2021-10-19-12:16,53.0
2021-10-19-12:31,51.0
2021-10-19-12:46,44.0
2021-10-19-13:1,42.0
2021-10-19-13:16,51.0
2021-10-19-13:31,43.5
2021-10-19-13:46,46.0
2021-10-19-14:1,42.0
2021-10-19-14:16,50.0
2021-10-19-14:31,47.0
2021-10-19-14:46,52.0
2021-10-19-15:1,50.0
2021-10-19-15:17,52.0
2021-10-19-15:32,44.0
2021-10-19-15:47,49.0
2021-10-19-16:2,47.0
2021-10-19-16:17,44.0
2021-10-19-16:32,44.0
2021-10-19-16:47,48.0
2021-10-19-17:2,49.0
2021-10-19-17:17,44.0
2021-10-19-17:32,42.0
2021-10-19-17:47,54.9
2021-10-19-18:2,52.0
2021-10-19-18:17,43.5
2021-10-19-18:32,49.0
2021-10-19-18:47,50.0
2021-10-19-19:2,45.0
2021-10-19-19:17,45.0
2021-10-19-19:32,54.9
2021-10-19-19:47,43.0
2021-10-19-20:2,50.0
2021-10-19-20:17,42.0
2021-10-19-20:32,53.0
2021-10-19-20:47,42.0
2021-10-19-21:2,45.0
2021-10-19-21:17,54.9
2021-10-19-21:32,42.0
2021-10-19-21:47,45.0
2021-10-19-22:2,49.0
2021-10-19-22:17,42.0
2021-10-19-22:32,53.0
2021-10-19-22:47,42.0
2021-10-19-23:2,43.0
2021-10-19-23:17,52.0
2021-10-19-23:32,43.0
2021-10-19-23:48,43.0
2021-10-20-0:3,42.0
2021-10-20-0:18,52.0
2021-10-20-0:33,43.5
2021-10-20-0:48,50.0
2021-10-20-1:3,47.0
2021-10-20-1:18,47.0
2021-10-20-1:33,51.0
2021-10-20-1:48,42.0
2021-10-20-2:3,48.0
2021-10-20-2:18,45.0
2021-10-20-2:33,51.0
2021-10-20-2:48,43.5
2021-10-20-3:3,46.0
2021-10-20-3:18,54.9
2021-10-20-3:33,43.0
2021-10-20-3:49,54.9
2021-10-20-4:4,42.0
2021-10-20-4:19,45.0
2021-10-20-4:34,43.5
2021-10-20-4:49,47.0
2021-10-20-5:4,44.0
2021-10-20-5:19,49.0
2021-10-20-5:34,42.0
2021-10-20-5:49,42.0
2021-10-20-6:4,48.0
2021-10-20-6:19,42.0
2021-10-20-6:34,48.0
2021-10-20-6:49,43.0
2021-10-20-7:4,54.9
2021-10-20-7:19,43.0
2021-10-20-7:34,43.0
2021-10-20-7:49,42.0
2021-10-20-8:4,54.9
2021-10-20-8:19,50.0
2021-10-20-8:34,44.0
2021-10-20-8:49,52.0
2021-10-20-9:4,50.0
2021-10-20-9:19,49.0
2021-10-20-9:34,49.0
2021-10-20-9:49,42.0
2021-10-20-10:4,42.0
2021-10-20-10:19,45.0
2021-10-20-10:34,54.9
2021-10-20-10:49,49.0
2021-10-20-11:4,43.5
2021-10-20-11:19,42.0
2021-10-20-11:34,54.9
2021-10-20-11:49,43.0
2021-10-20-12:4,42.0
2021-10-20-12:20,51.0
2021-10-20-12:35,49.0
2021-10-20-12:50,44.0
2021-10-20-13:5,50.0
2021-10-20-13:20,46.0
2021-10-20-13:35,44.0
2021-10-20-13:50,42.0
2021-10-20-14:5,48.0
2021-10-20-14:20,53.0
2021-10-20-14:35,43.5
2021-10-20-14:50,46.0
2021-10-20-15:5,47.0
2021-10-20-15:20,48.0
2021-10-20-15:35,42.0
2021-10-20-15:50,53.0
2021-10-20-16:5,43.0
2021-10-20-16:20,53.0
2021-10-20-16:35,42.0
2021-10-20-16:50,46.0
2021-10-20-17:5,44.0
2021-10-20-17:20,46.0
2021-10-20-17:35,53.0
2021-10-20-17:50,50.0
2021-10-20-18:5,53.0
2021-10-20-18:20,48.0
2021-10-20-18:35,42.0
2021-10-20-18:50,51.0
2021-10-20-19:5,44.0
2021-10-20-19:20,47.0
2021-10-20-19:35,54.9
2021-10-20-19:50,50.0
2021-10-20-20:5,53.0
2021-10-20-20:21,43.0
2021-10-20-20:36,43.0
2021-10-20-20:51,42.0
2021-10-20-21:6,48.0
2021-10-20-21:21,42.0
2021-10-20-21:36,46.0
2021-10-20-21:51,44.0
2021-10-20-22:6,54.9
2021-10-20-22:21,50.0
2021-10-20-22:36,47.0
2021-10-20-22:51,42.0
2021-10-20-23:6,45.0
2021-10-20-23:21,50.0
2021-10-20-23:36,48.0
2021-10-20-23:51,53.0
2021-10-21-0:6,52.0
2021-10-21-0:21,42.0
2021-10-21-0:36,49.0
2021-10-21-0:51,42.0
2021-10-21-1:6,54.9
2021-10-21-1:21,46.0
2021-10-21-1:36,43.0
2021-10-21-1:51,52.0
2021-10-21-2:6,53.0
2021-10-21-2:21,50.0
2021-10-21-2:36,45.0
2021-10-21-2:51,43.5
2021-10-21-3:6,54.9
2021-10-21-3:21,53.0
2021-10-21-3:36,47.0
2021-10-21-3:51,44.0
2021-10-21-4:6,54.9
2021-10-21-4:21,48.0
2021-10-21-4:37,46.0
2021-10-21-4:52,48.0
2021-10-21-5:7,47.0
2021-10-21-5:22,43.5
2021-10-21-5:37,51.0
2021-10-21-5:52,48.0
2021-10-21-6:7,42.0
2021-10-21-6:22,44.0
2021-10-21-6:37,42.0
2021-10-21-6:52,46.0
2021-10-21-7:7,42.0
2021-10-21-7:22,47.0
2021-10-21-7:37,46.0
2021-10-21-7:52,42.0
2021-10-21-8:7,54.9
2021-10-21-8:22,44.0
2021-10-21-8:37,47.0
2021-10-21-8:52,54.9
2021-10-21-9:7,42.0
2021-10-21-9:22,51.0
2021-10-21-9:37,42.0
2021-10-21-9:52,47.0
2021-10-21-10:7,45.0
2021-10-21-10:22,51.0
2021-10-21-10:37,51.0
2021-10-21-10:52,53.0
2021-10-21-11:7,54.9
2021-10-21-11:22,52.0
2021-10-21-11:37,45.0
2021-10-21-11:52,45.0
2021-10-21-12:7,45.0
2021-10-21-12:23,47.0
2021-10-21-12:38,43.5
2021-10-21-12:53,45.0
2021-10-21-13:8,47.0
2021-10-21-13:23,44.0
2021-10-21-13:38,43.5
2021-10-21-13:53,42.0
2021-10-21-14:8,42.0
2021-10-21-14:23,47.0
2021-10-21-14:38,43.5
2021-10-21-14:53,46.0
2021-10-21-15:8,42.0
2021-10-21-15:23,42.0
2021-10-21-15:38,53.0
2021-10-21-15:53,50.0
2021-10-21-16:8,50.0
2021-10-21-16:23,43.5
2021-10-21-16:38,43.5
2021-10-21-16:53,43.0
2021-10-21-17:8,47.0
2021-10-21-17:23,52.0
2021-10-21-17:38,48.0
2021-10-21-17:53,48.0
2021-10-21-18:8,46.0
2021-10-21-18:23,48.0
2021-10-21-18:38,52.0
2021-10-21-18:53,54.9
2021-10-21-19:8,48.0
2021-10-21-19:23,43.5
2021-10-21-19:38,53.0
2021-10-21-19:53,52.0
2021-10-21-20:8,43.0
2021-10-21-20:24,52.0
2021-10-21-20:39,42.0
2021-10-21-20:54,50.0
2021-10-21-21:9,49.0
2021-10-21-21:24,47.0
2021-10-21-21:39,42.0
2021-10-21-21:54,47.0
2021-10-21-22:9,47.0
2021-10-21-22:24,46.0
2021-10-21-22:39,43.5
2021-10-21-22:54,52.0
2021-10-21-23:9,44.0
2021-10-21-23:24,43.5
2021-10-21-23:39,54.9
2021-10-21-23:54,51.0
2021-10-22-0:9,43.5
2021-10-22-0:24,47.0
2021-10-22-0:39,43.0
2021-10-22-0:54,44.0
2021-10-22-1:9,53.0
2021-10-22-1:24,48.0
2021-10-22-1:39,50.0
2021-10-22-1:54,49.0
2021-10-22-2:9,52.0
2021-10-22-2:24,47.0
2021-10-22-2:39,53.0
2021-10-22-2:54,43.0
2021-10-22-3:9,46.0
2021-10-22-3:24,42.0
2021-10-22-3:39,42.0
2021-10-22-3:54,52.0
2021-10-22-4:9,52.0
2021-10-22-4:25,52.0
2021-10-22-4:40,54.9
2021-10-22-4:55,42.0
2021-10-22-5:10,54.9
2021-10-22-5:25,51.0
2021-10-22-5:40,52.0
2021-10-22-5:55,42.0
2021-10-22-6:10,46.0
2021-10-22-6:25,44.0
2021-10-22-6:40,42.0
2021-10-22-6:55,50.0
2021-10-22-7:10,52.0
2021-10-22-7:25,47.0
2021-10-22-7:40,52.0
2021-10-22-7:55,50.0
2021-10-22-8:10,48.0
2021-10-22-8:25,53.0
2021-10-22-8:40,42.0
2021-10-22-8:55,47.0
2021-10-22-9:10,50.0
2021-10-22-9:25,52.0
2021-10-22-9:40,47.0
2021-10-22-9:55,53.0
2021-10-22-10:10,51.0
2021-10-22-10:25,51.0
2021-10-22-10:40,54.9
2021-10-22-10:55,45.0
2021-10-22-11:10,43.0
2021-10-22-11:25,44.0
2021-10-22-11:40,50.0
2021-10-22-11:55,54.9
2021-10-22-12:10,44.0
2021-10-22-12:26,54.9
2021-10-22-12:41,53.0
2021-10-22-12:56,42.0
2021-10-22-13:11,43.0
2021-10-22-13:26,45.0
2021-10-22-13:41,42.0
2021-10-22-13:56,44.0
2021-10-22-14:11,52.0
2021-10-22-14:26,54.9
2021-10-22-14:41,49.0
2021-10-22-14:56,49.0
2021-10-22-15:11,49.0
2021-10-22-15:26,43.5
2021-10-22-15:41,53.0
2021-10-22-15:56,54.9
2021-10-22-16:11,43.0
2021-10-22-16:26,49.0
2021-10-22-16:41,52.0
2021-10-22-16:56,46.0
2021-10-22-17:11,54.9
2021-10-22-17:26,44.0
2021-10-22-17:41,51.0
2021-10-22-17:56,54.9
2021-10-22-18:11,42.0
2021-10-22-18:26,43.5
2021-10-22-18:41,43.0
2021-10-22-18:56,52.0
2021-10-22-19:11,53.0
2021-10-22-19:26,51.0
2021-10-22-19:41,48.0
2021-10-22-19:56,53.0
2021-10-22-20:11,54.9
2021-10-22-20:26,52.0
2021-10-22-20:42,44.0
2021-10-22-20:57,48.0
2021-10-22-21:12,43.0
2021-10-22-21:27,50.0
2021-10-22-21:42,45.0
2021-10-22-21:57,43.0
2021-10-22-22:12,42.0
2021-10-22-22:27,47.0
2021-10-22-22:42,51.0
2021-10-22-22:57,43.0
2021-10-22-23:12,42.0
2021-10-22-23:27,45.0
2021-10-22-23:42,43.0
2021-10-22-23:57,42.0
2021-10-23-0:12,53.0
2021-10-23-0:27,42.0
2021-10-23-0:42,44.0
2021-10-23-0:57,51.0
2021-10-23-1:12,50.0
2021-10-23-1:27,48.0
2021-10-23-1:42,50.0
2021-10-23-1:57,42.0
2021-10-23-2:12,48.0
2021-10-23-2:27,54.9
2021-10-23-2:43,53.0
2021-10-23-2:58,43.5
2021-10-23-3:13,47.0
2021-10-23-3:28,50.0
2021-10-23-3:43,53.0
2021-10-23-3:58,46.0
2021-10-23-4:13,52.0
2021-10-23-4:28,48.0
2021-10-23-4:43,54.9
2021-10-23-4:58,45.0
2021-10-23-5:13,42.0
2021-10-23-5:28,50.0
2021-10-23-5:43,46.0
2021-10-23-5:58,47.0
2021-10-23-6:13,43.5
2021-10-23-6:28,53.0
2021-10-23-6:43,51.0
2021-10-23-6:58,52.0
2021-10-23-7:13,44.0
2021-10-23-7:28,43.5
2021-10-23-7:43,53.0
2021-10-23-7:58,42.0
2021-10-23-8:13,52.0
2021-10-23-8:28,48.0
2021-10-23-8:43,46.0
2021-10-23-8:58,43.5
2021-10-23-9:13,51.0
2021-10-23-9:28,48.0
2021-10-23-9:43,49.0
2021-10-23-9:58,51.0
2021-10-23-10:13,44.0
2021-10-23-10:28,47.0
2021-10-23-10:44,42.0
2021-10-23-10:59,42.0
2021-10-23-11:14,45.0
2021-10-23-11:29,53.0
2021-10-23-11:44,45.0
2021-10-23-11:59,42.0
2021-10-23-12:14,48.0
2021-10-23-12:29,50.0
2021-10-23-12:44,47.0
2021-10-23-12:59,43.5
2021-10-23-13:14,51.0
2021-10-23-13:29,52.0
2021-10-23-13:44,46.0
2021-10-23-13:59,49.0
2021-10-23-14:14,53.0
2021-10-23-14:29,46.0
2021-10-23-14:44,48.0
2021-10-23-14:59,43.5
2021-10-23-15:14,51.0
2021-10-23-15:29,46.0
2021-10-23-15:44,47.0
2021-10-23-15:59,45.0
2021-10-23-16:14,48.0
2021-10-23-16:29,49.0
2021-10-23-16:44,44.0
2021-10-23-16:59,54.9
2021-10-23-17:14,50.0
2021-10-23-17:29,42.0
2021-10-23-17:44,44.0
2021-10-23-17:59,45.0
2021-10-23-18:14,52.0
2021-10-23-18:30,54.9
2021-10-23-18:45,50.0
2021-10-23-19:0,42.0
2021-10-23-19:15,54.9
2021-10-23-19:30,45.0
2021-10-23-19:45,47.0
2021-10-23-20:0,48.0
2021-10-23-20:15,51.0
2021-10-23-20:30,43.0
2021-10-23-20:45,53.0
2021-10-23-21:0,42.0
2021-10-23-21:15,54.9
2021-10-23-21:30,49.0
2021-10-23-21:45,53.0
2021-10-23-22:0,43.0
2021-10-23-22:15,53.0
2021-10-23-22:30,49.0
2021-10-23-22:45,50.0
2021-10-23-23:0,50.0
2021-10-23-23:15,54.9
2021-10-23-23:30,47.0
2021-10-23-23:45,43.0
2021-10-24-0:0,52.0
2021-10-24-0:15,48.0
2021-10-24-0:30,49.0
2021-10-24-0:45,45.0
2021-10-24-1:0,52.0
2021-10-24-1:15,52.0
2021-10-24-1:30,49.0
2021-10-24-1:45,44.0
2021-10-24-2:1,48.0
2021-10-24-2:16,48.0
2021-10-24-2:31,44.0
2021-10-24-2:46,48.0
2021-10-24-3:1,51.0
2021-10-24-3:16,42.0
2021-10-24-3:31,45.0
2021-10-24-3:46,42.0
2021-10-24-4:1,45.0
2021-10-24-4:16,43.0
2021-10-24-4:31,43.5
2021-10-24-4:46,54.9
2021-10-24-5:1,43.0
2021-10-24-5:16,48.0
2021-10-24-5:31,47.0
2021-10-24-5:46,46.0
2021-10-24-6:1,52.0
2021-10-24-6:16,46.0
2021-10-24-6:31,49.0
2021-10-24-6:46,43.5
2021-10-24-7:1,54.9
2021-10-24-7:16,47.0
2021-10-24-7:31,51.0
2021-10-24-7:46,45.0
2021-10-24-8:1,47.0
2021-10-24-8:16,53.0
2021-10-24-8:31,42.0
2021-10-24-8:46,42.0
2021-10-24-9:1,44.0
2021-10-24-9:16,52.0
2021-10-24-9:32,53.0
2021-10-24-9:47,43.0
2021-10-24-10:2,42.0
2021-10-24-10:17,45.0
2021-10-24-10:32,45.0
2021-10-24-10:47,42.0
2021-10-24-11:2,48.0
2021-10-24-11:17,54.9
2021-10-24-11:32,49.0
2021-10-24-11:47,43.0
2021-10-24-12:2,43.5
2021-10-24-12:17,43.0
2021-10-24-12:32,47.0
2021-10-24-12:47,43.5
2021-10-24-13:2,44.0
2021-10-24-13:17,54.9
2021-10-24-13:32,42.0
2021-10-24-13:47,46.0
2021-10-24-14:2,52.0
2021-10-24-14:17,43.5
2021-10-24-14:32,45.0
2021-10-24-14:47,51.0
2021-10-24-15:2,46.0
2021-10-24-15:17,47.0
2021-10-24-15:32,49.0
2021-10-24-15:47,45.0
2021-10-24-16:2,42.0
2021-10-24-16:17,46.0
2021-10-24-16:32,47.0
2021-10-24-16:47,48.0
2021-10-24-17:3,46.0
2021-10-24-17:18,45.0
2021-10-24-17:33,42.0
2021-10-24-17:48,51.0
2021-10-24-18:3,53.0
2021-10-24-18:18,47.0
2021-10-24-18:33,44.0
2021-10-24-18:48,48.0
2021-10-24-19:3,44.0
2021-10-24-19:18,43.5
2021-10-24-19:33,50.0
2021-10-24-19:48,47.0
2021-10-24-20:3,50.0
2021-10-24-20:18,54.9
2021-10-24-20:33,48.0
2021-10-24-20:48,44.0
2021-10-24-21:3,42.0
2021-10-24-21:18,51.0
2021-10-24-21:33,51.0
2021-10-24-21:48,47.0
2021-10-24-22:3,52.0
2021-10-24-22:18,45.0
2021-10-24-22:33,45.0
2021-10-24-22:48,43.5
2021-10-24-23:3,42.0
2021-10-24-23:18,44.0
2021-10-24-23:33,50.0
2021-10-24-23:48,49.0
2021-10-25-0:4,46.0
2021-10-25-0:19,54.9
2021-10-25-0:34,51.0
2021-10-25-0:49,42.0
2021-10-25-1:4,44.0
2021-10-25-1:19,48.0
2021-10-25-1:34,46.0
2021-10-25-1:49,44.0
2021-10-25-2:4,42.0
2021-10-25-2:19,51.0
2021-10-25-2:34,43.0
2021-10-25-2:49,53.0
2021-10-25-3:4,44.0
2021-10-25-3:19,43.0
2021-10-25-3:34,53.0
2021-10-25-3:49,50.0
2021-10-25-4:4,43.0
2021-10-25-4:19,52.0
2021-10-25-4:34,52.0
2021-10-25-4:49,43.0
2021-10-25-5:4,51.0
2021-10-25-5:19,47.0
2021-10-25-5:34,47.0
2021-10-25-5:49,51.0
2021-10-25-6:4,49.0
2021-10-25-6:19,54.9
2021-10-25-6:34,45.0
2021-10-25-6:49,49.0
2021-10-25-7:4,49.0
2021-10-25-7:19,52.0
2021-10-25-7:34,42.0
2021-10-25-7:49,53.0
2021-10-25-8:4,45.0
2021-10-25-8:19,51.0
2021-10-25-8:34,46.0
2021-10-25-8:49,50.0
2021-10-25-9:4,42.0
2021-10-25-9:19,42.0
2021-10-25-9:34,42.0
2021-10-25-9:49,42.0
2021-10-25-10:4,54.9
2021-10-25-10:19,52.0
2021-10-25-10:34,48.0
2021-10-25-10:49,43.0
2021-10-25-11:4,48.0
2021-10-25-11:19,42.0
2021-10-25-11:34,47.0
2021-10-25-11:49,48.0
2021-10-25-12:4,45.0
2021-10-25-12:19,45.0
2021-10-25-12:34,43.0
2021-10-25-12:49,49.0
2021-10-25-13:4,53.0
2021-10-25-13:19,54.9
2021-10-25-13:34,54.9
2021-10-25-13:49,46.0
2021-10-25-14:4,43.0
2021-10-25-14:19,54.9
2021-10-25-14:34,43.5
2021-10-25-14:49,47.0
2021-10-25-15:4,52.0
2021-10-25-15:19,46.0
2021-10-25-15:34,54.9
2021-10-25-15:49,44.0
2021-10-25-16:4,46.0
2021-10-25-16:19,49.0
2021-10-25-16:34,52.0
2021-10-25-16:49,44.0
2021-10-25-17:4,43.0
2021-10-25-17:19,50.0
2021-10-25-17:34,47.0
2021-10-25-17:49,42.0
2021-10-25-18:4,42.0
2021-10-25-18:19,43.5
2021-10-25-18:34,50.0
2021-10-25-18:49,45.0
2021-10-25-19:4,43.5
2021-10-25-19:19,45.0
2021-10-25-19:34,44.0
2021-10-25-19:49,44.0
2021-10-25-20:4,53.0
2021-10-25-20:19,44.0
2021-10-25-20:34,46.0
2021-10-25-20:49,43.5
2021-10-25-21:4,43.0
2021-10-25-21:19,52.0
2021-10-25-21:34,51.0
2021-10-25-21:49,47.0
2021-10-25-22:4,43.5
2021-10-25-22:19,50.0
2021-10-25-22:34,43.5
2021-10-25-22:49,43.5
2021-10-25-23:4,42.0
2021-10-25-23:19,53.0
2021-10-25-23:34,44.0
2021-10-25-23:49,47.0
2021-10-26-0:4,44.0
2021-10-26-0:19,54.9
2021-10-26-0:34,50.0
2021-10-26-0:49,53.0
2021-10-26-1:4,42.0
2021-10-26-1:19,48.0
2021-10-26-1:34,52.0
2021-10-26-1:49,48.0
2021-10-26-2:4,54.9
2021-10-26-2:19,43.5
2021-10-26-2:34,52.0
2021-10-26-2:49,42.0
2021-10-26-3:4,46.0
2021-10-26-3:19,42.0
2021-10-26-3:34,53.0
2021-10-26-3:49,50.0
2021-10-26-4:4,49.0
2021-10-26-4:19,54.9
2021-10-26-4:34,52.0
2021-10-26-4:49,53.0
2021-10-26-5:4,44.0
2021-10-26-5:19,44.0
2021-10-26-5:34,46.0
2021-10-26-5:49,44.0
2021-10-26-6:4,50.0
2021-10-26-6:19,54.9
2021-10-26-6:34,54.9
2021-10-26-6:49,45.0
2021-10-26-7:4,42.0
2021-10-26-7:19,44.0
2021-10-26-7:34,54.9
2021-10-26-7:49,54.9
2021-10-26-8:4,49.0
2021-10-26-8:19,54.9
2021-10-26-8:34,48.0
2021-10-26-8:49,43.0
2021-10-26-9:4,42.0
2021-10-26-9:19,43.0
2021-10-26-9:34,43.5
2021-10-26-9:49,54.9
2021-10-26-10:4,44.0
2021-10-26-10:19,47.0
2021-10-26-10:34,52.0
2021-10-26-10:49,44.0
2021-10-26-11:4,53.0
2021-10-26-11:19,51.0
2021-10-26-11:34,49.0
2021-10-26-11:49,42.0
2021-10-26-12:4,44.0
2021-10-26-12:19,44.0
2021-10-26-12:34,49.0
2021-10-26-12:49,42.0
2021-10-26-13:4,42.0
2021-10-26-13:19,48.0
2021-10-26-13:34,42.0
2021-10-26-13:49,48.0
2021-10-26-14:4,43.0
2021-10-26-14:19,54.9
2021-10-26-14:34,43.0
2021-10-26-14:49,43.0
2021-10-26-15:4,42.0
2021-10-26-15:19,54.9
2021-10-26-15:34,50.0
2021-10-26-15:49,44.0
2021-10-26-16:4,52.0
2021-10-26-16:19,50.0
2021-10-26-16:34,49.0
2021-10-26-16:49,49.0
2021-10-26-17:4,42.0
2021-10-26-17:19,42.0
2021-10-26-17:34,45.0
2021-10-26-17:49,54.9
2021-10-26-18:4,49.0
2021-10-26-18:19,43.5
2021-10-26-18:34,42.0
2021-10-26-18:49,54.9
2021-10-26-19:4,43.0
2021-10-26-19:19,42.0
2021-10-26-19:34,51.0
2021-10-26-19:49,49.0
2021-10-26-20:4,44.0
2021-10-26-20:19,50.0
2021-10-26-20:34,46.0
2021-10-26-20:49,44.0
2021-10-26-21:4,42.0
2021-10-26-21:19,48.0
2021-10-26-21:34,53.0
2021-10-26-21:49,43.5
2021-10-26-22:4,46.0
2021-10-26-22:19,47.0
2021-10-26-22:34,48.0
2021-10-26-22:49,42.0
2021-10-26-23:4,53.0
2021-10-26-23:19,43.0
2021-10-26-23:34,53.0
2021-10-26-23:49,42.0
2021-10-27-0:4,46.0
2021-10-27-0:19,44.0
2021-10-27-0:34,46.0
2021-10-27-0:49,53.0
2021-10-27-1:4,50.0
2021-10-27-1:19,53.0
2021-10-27-1:34,48.0
2021-10-27-1:49,42.0
2021-10-27-2:4,51.0
2021-10-27-2:19,44.0
2021-10-27-2:34,47.0
2021-10-27-2:49,54.9
2021-10-27-3:4,50.0
2021-10-27-3:19,53.0
2021-10-27-3:34,43.0
2021-10-27-3:49,43.0
2021-10-27-4:4,42.0
2021-10-27-4:19,48.0
2021-10-27-4:34,42.0
2021-10-27-4:49,46.0
2021-10-27-5:4,44.0
2021-10-27-5:19,54.9
2021-10-27-5:34,50.0
2021-10-27-5:49,47.0
2021-10-27-6:4,42.0
2021-10-27-6:19,45.0
2021-10-27-6:34,50.0
2021-10-27-6:49,48.0
2021-10-27-7:4,53.0
2021-10-27-7:19,52.0
2021-10-27-7:34,42.0
2021-10-27-7:49,49.0
2021-10-27-8:4,42.0
2021-10-27-8:19,54.9
2021-10-27-8:34,46.0
2021-10-27-8:49,43.0
2021-10-27-9:4,52.0
2021-10-27-9:19,53.0
2021-10-27-9:34,50.0
2021-10-27-9:49,45.0
2021-10-27-10:4,43.5
2021-10-27-10:19,54.9
2021-10-27-10:34,53.0
2021-10-27-10:49,47.0
2021-10-27-11:4,44.0
2021-10-27-11:19,54.9
2021-10-27-11:34,48.0
2021-10-27-11:49,46.0
2021-10-27-12:4,48.0
2021-10-27-12:19,47.0
2021-10-27-12:34,43.5
2021-10-27-12:49,51.0
2021-10-27-13:4,48.0
2021-10-27-13:19,42.0
2021-10-27-13:34,44.0
2021-10-27-13:49,42.0
2021-10-27-14:4,46.0
2021-10-27-14:19,42.0
2021-10-27-14:34,47.0
2021-10-27-14:49,46.0
2021-10-27-15:4,42.0
2021-10-27-15:19,54.9
2021-10-27-15:34,44.0
2021-10-27-15:49,47.0
2021-10-27-16:4,54.9
2021-10-27-16:19,42.0
2021-10-27-16:34,51.0
2021-10-27-16:49,42.0
2021-10-27-17:4,47.0
2021-10-27-17:19,45.0
2021-10-27-17:34,51.0
2021-10-27-17:49,51.0
2021-10-27-18:4,53.0
2021-10-27-18:19,54.9
2021-10-27-18:34,52.0
2021-10-27-18:49,45.0
2021-10-27-19:4,45.0
2021-10-27-19:19,45.0
2021-10-27-19:34,47.0
2021-10-27-19:49,43.5
2021-10-27-20:4,45.0
2021-10-27-20:19,47.0
2021-10-27-20:34,44.0
2021-10-27-20:49,43.5
2021-10-27-21:4,42.0
2021-10-27-21:19,42.0
2021-10-27-21:34,47.0
2021-10-27-21:49,43.5
2021-10-27-22:4,46.0
2021-10-27-22:19,42.0
2021-10-27-22:34,42.0
2021-10-27-22:49,53.0
2021-10-27-23:4,50.0
2021-10-27-23:19,50.0
2021-10-27-23:34,43.5
2021-10-27-23:49,43.5
2021-10-28-0:4,43.0
2021-10-28-0:19,47.0
2021-10-28-0:34,52.0
2021-10-28-0:49,48.0
2021-10-28-1:4,48.0
2021-10-28-1:19,46.0
2021-10-28-1:34,48.0
2021-10-28-1:49,52.0
2021-10-28-2:4,54.9
2021-10-28-2:19,48.0
2021-10-28-2:34,43.5
2021-10-28-2:49,53.0
2021-10-28-3:4,52.0
2021-10-28-3:19,43.0
2021-10-28-3:34,52.0
